start_time,end_time,instrument,note,start_beat,end_beat,note_value,Instrument Group
85982,105438,43,58,3.5,0.5,Eighth,3
105438,120798,43,63,4.0,0.5,Eighth,3
120798,127966,43,62,4.5,0.25,Sixteenth,3
127966,137182,43,60,4.75,0.25,Sixteenth,3
137182,144862,43,58,5.0,0.25,Sixteenth,3
144862,152030,43,56,5.25,0.25,Sixteenth,3
152030,159710,43,55,5.5,0.25,Sixteenth,3
159710,167902,43,56,5.75,0.25,Sixteenth,3
167902,174558,43,58,6.0,0.25,Sixteenth,3
174558,181214,43,56,6.25,0.25,Sixteenth,3
181214,188894,43,55,6.5,0.25,Sixteenth,3
188894,195550,43,53,6.75,0.25,Sixteenth,3
195550,202717,43,51,7.0,0.25,Sixteenth,3
202717,209374,43,50,7.25,0.25,Sixteenth,3
209374,216029,43,48,7.5,0.25,Sixteenth,3
216029,223709,43,46,7.75,0.25,Sixteenth,3
223709,232414,43,48,8.0,0.25,Sixteenth,3
232414,240094,43,51,8.25,0.25,Sixteenth,3
240094,247774,43,53,8.5,0.25,Sixteenth,3
247774,254430,43,55,8.75,0.25,Sixteenth,3
254430,260061,43,56,9.0,0.25,Sixteenth,3
260061,266718,43,55,9.25,0.25,Sixteenth,3
266718,273374,43,53,9.5,0.25,Sixteenth,3
273374,280542,43,51,9.75,0.25,Sixteenth,3
280542,289246,43,50,10.0,0.25,Sixteenth,3
289246,296414,43,51,10.25,0.25,Sixteenth,3
296414,305118,43,53,10.5,0.25,Sixteenth,3
305118,312798,43,50,10.75,0.25,Sixteenth,3
312798,330718,43,46,11.0,0.5,Eighth,3
330718,344542,43,44,11.5,0.5,Eighth,3
344542,351710,43,43,12.0,0.25,Sixteenth,3
351710,358366,43,46,12.25,0.25,Sixteenth,3
358366,366045,43,48,12.5,0.25,Sixteenth,3
366045,372702,43,50,12.75,0.25,Sixteenth,3
372702,386014,43,51,13.0,0.5,Eighth,3
386014,405470,43,61,13.5,0.5,Eighth,3
405470,422366,43,44,14.0,0.5,Eighth,3
422366,436190,43,60,14.5,0.5,Eighth,3
436190,453598,43,53,15.0,0.5,Eighth,3
453598,467934,43,51,15.5,0.5,Eighth,3
467934,474590,43,41,16.0,0.25,Sixteenth,3
474590,481758,43,44,16.25,0.25,Sixteenth,3
481758,488414,43,46,16.5,0.25,Sixteenth,3
488414,496093,43,48,16.75,0.25,Sixteenth,3
496093,514014,43,50,17.0,0.5,Eighth,3
514014,527838,43,60,17.5,0.5,Eighth,3
527838,547294,43,43,18.0,0.5,Eighth,3
547294,559070,43,58,18.5,0.5,Eighth,3
559070,572894,43,51,19.0,0.5,Eighth,3
572894,587742,43,50,19.5,0.5,Eighth,3
587742,594910,43,39,20.0,0.25,Sixteenth,3
594910,602590,43,43,20.25,0.25,Sixteenth,3
602590,608734,43,44,20.5,0.25,Sixteenth,3
608734,615390,43,46,20.75,0.25,Sixteenth,3
615390,633310,43,48,21.0,0.5,Eighth,3
633310,653278,43,58,21.5,0.5,Eighth,3
653278,667614,43,41,22.0,0.5,Eighth,3
667614,681438,43,56,22.5,0.5,Eighth,3
681438,694750,43,50,23.0,0.5,Eighth,3
694750,700382,43,58,23.5,0.25,Sixteenth,3
700382,707038,43,56,23.75,0.25,Sixteenth,3
707038,713694,43,55,24.0,0.25,Sixteenth,3
713694,720349,43,53,24.25,0.25,Sixteenth,3
720349,728030,43,51,24.5,0.25,Sixteenth,3
728030,734174,43,55,24.75,0.25,Sixteenth,3
734174,741342,43,53,25.0,0.25,Sixteenth,3
741342,747998,43,51,25.25,0.25,Sixteenth,3
747998,754654,43,50,25.5,0.25,Sixteenth,3
754654,761310,43,53,25.75,0.25,Sixteenth,3
761310,810974,43,51,26.0,1.25,Tied Quarter-Sixteenth,3
761310,796638,43,46,26.0,1.0,Quarter,3
761310,796638,43,39,26.0,1.0,Quarter,3
810974,823773,43,53,27.25,0.25,Sixteenth,3
823773,830430,43,50,27.5,0.25,Sixteenth,3
830430,837598,43,51,27.75,0.25,Sixteenth,3
837598,844766,43,53,28.0,0.25,Sixteenth,3
844766,854494,43,51,28.25,0.25,Sixteenth,3
854494,861662,43,50,28.5,0.25,Sixteenth,3
861662,868829,43,48,28.75,0.25,Sixteenth,3
868829,875486,43,46,29.0,0.25,Sixteenth,3
875486,882653,43,48,29.25,0.25,Sixteenth,3
882653,889822,43,50,29.5,0.25,Sixteenth,3
889822,896478,43,51,29.75,0.25,Sixteenth,3
896478,903646,43,53,30.0,0.25,Sixteenth,3
903646,911326,43,55,30.25,0.25,Sixteenth,3
911326,919005,43,56,30.5,0.25,Sixteenth,3
919005,925150,43,53,30.75,0.25,Sixteenth,3
925150,931806,43,55,31.0,0.25,Sixteenth,3
931806,938974,43,53,31.25,0.25,Sixteenth,3
938974,946654,43,51,31.5,0.25,Sixteenth,3
946654,953310,43,53,31.75,0.25,Sixteenth,3
953310,960478,43,55,32.0,0.25,Sixteenth,3
960478,966621,43,53,32.25,0.25,Sixteenth,3
966621,973790,43,51,32.5,0.25,Sixteenth,3
973790,980445,43,50,32.75,0.25,Sixteenth,3
980445,988126,43,48,33.0,0.25,Sixteenth,3
988126,996318,43,50,33.25,0.25,Sixteenth,3
996318,1002973,43,51,33.5,0.25,Sixteenth,3
1002973,1010142,43,53,33.75,0.25,Sixteenth,3
1010142,1017310,43,55,34.0,0.25,Sixteenth,3
1017310,1024990,43,57,34.25,0.25,Sixteenth,3
1024990,1032158,43,58,34.5,0.25,Sixteenth,3
1032158,1040862,43,55,34.75,0.25,Sixteenth,3
1040862,1046494,43,57,35.0,0.25,Sixteenth,3
1046494,1054686,43,55,35.25,0.25,Sixteenth,3
1054686,1062366,43,53,35.5,0.25,Sixteenth,3
1062366,1069534,43,55,35.75,0.25,Sixteenth,3
1069534,1076190,43,57,36.0,0.25,Sixteenth,3
1076190,1081822,43,55,36.25,0.25,Sixteenth,3
1081822,1088478,43,53,36.5,0.25,Sixteenth,3
1088478,1095646,43,51,36.75,0.25,Sixteenth,3
1095646,1115102,43,50,37.0,0.5,Eighth,3
1115102,1130462,43,60,37.5,0.5,Eighth,3
1130462,1137630,43,43,38.0,0.25,Sixteenth,3
1137630,1144286,43,46,38.25,0.25,Sixteenth,3
1144286,1151454,43,48,38.5,0.25,Sixteenth,3
1151454,1158110,43,50,38.75,0.25,Sixteenth,3
1158110,1171422,43,51,39.0,0.5,Eighth,3
1171422,1187806,43,62,39.5,0.5,Eighth,3
1187806,1198558,43,60,40.0,0.25,Sixteenth,3
1198558,1205726,43,58,40.25,0.25,Sixteenth,3
1205726,1212894,43,57,40.5,0.25,Sixteenth,3
1212894,1220062,43,55,40.75,0.25,Sixteenth,3
1220062,1236446,43,53,41.0,0.5,Eighth,3
1236446,1249758,43,63,41.5,0.5,Eighth,3
1249758,1257438,43,46,42.0,0.25,Sixteenth,3
1257438,1264606,43,50,42.25,0.25,Sixteenth,3
1264606,1272798,43,51,42.5,0.25,Sixteenth,3
1272798,1281502,43,53,42.75,0.25,Sixteenth,3
1281502,1295326,43,55,43.0,0.5,Eighth,3
1295326,1313246,43,65,43.5,0.5,Eighth,3
1313246,1320926,43,63,44.0,0.25,Sixteenth,3
1320926,1328094,43,62,44.25,0.25,Sixteenth,3
1328094,1335262,43,60,44.5,0.25,Sixteenth,3
1335262,1341406,43,58,44.75,0.25,Sixteenth,3
1341406,1356254,43,57,45.0,0.5,Eighth,3
1356254,1374174,43,67,45.5,0.5,Eighth,3
1374174,1381854,43,65,46.0,0.25,Sixteenth,3
1381854,1389022,43,63,46.25,0.25,Sixteenth,3
1389022,1396190,43,62,46.5,0.25,Sixteenth,3
1396190,1403358,43,60,46.75,0.25,Sixteenth,3
1403358,1418718,43,58,47.0,0.5,Eighth,3
1418718,1433054,43,56,47.5,0.5,Eighth,3
1433054,1440733,43,55,48.0,0.25,Sixteenth,3
1440733,1447902,43,53,48.25,0.25,Sixteenth,3
1447902,1456094,43,51,48.5,0.25,Sixteenth,3
1456094,1462749,43,50,48.75,0.25,Sixteenth,3
1462749,1479645,43,48,49.0,0.5,Eighth,3
1479645,1497054,43,46,49.5,0.5,Eighth,3
1497054,1506782,43,45,50.0,0.25,Sixteenth,3
1506782,1519069,43,51,50.25,0.25,Sixteenth,3
1519069,1550302,43,55,50.5,1.0,Quarter,3
1550302,1557470,43,53,51.5,0.25,Sixteenth,3
1557470,1565662,43,51,51.75,0.25,Sixteenth,3
1565662,1574877,43,50,52.0,0.25,Sixteenth,3
1574877,1583582,43,48,52.25,0.25,Sixteenth,3
1583582,1589726,43,46,52.5,0.25,Sixteenth,3
1589726,1596893,43,50,52.75,0.25,Sixteenth,3
1596893,1603550,43,48,53.0,0.25,Sixteenth,3
1603550,1610718,43,46,53.25,0.25,Sixteenth,3
1610718,1617886,43,45,53.5,0.25,Sixteenth,3
1617886,1623518,43,48,53.75,0.25,Sixteenth,3
1623518,1631710,43,46,54.0,0.25,Sixteenth,3
1631710,1638878,43,50,54.25,0.25,Sixteenth,3
1638878,1646558,43,48,54.5,0.25,Sixteenth,3
1646558,1653726,43,46,54.75,0.25,Sixteenth,3
1653726,1660382,43,48,55.0,0.25,Sixteenth,3
1660382,1668062,43,51,55.25,0.25,Sixteenth,3
1668062,1675229,43,50,55.5,0.25,Sixteenth,3
1675229,1681886,43,48,55.75,0.25,Sixteenth,3
1681886,1689054,43,50,56.0,0.25,Sixteenth,3
1689054,1696222,43,51,56.25,0.25,Sixteenth,3
1696222,1705950,43,53,56.5,0.25,Sixteenth,3
1705950,1714142,43,55,56.75,0.25,Sixteenth,3
1714142,1728990,43,56,57.0,0.5,Eighth,3
1728990,1745374,43,46,57.5,0.5,Eighth,3
1745374,1764829,43,39,58.0,0.5,Eighth,3
1764829,1779166,43,56,58.5,0.5,Eighth,3
1779166,1785822,43,55,59.0,0.25,Sixteenth,3
1785822,1794014,43,53,59.25,0.25,Sixteenth,3
1794014,1801694,43,51,59.5,0.25,Sixteenth,3
1801694,1809374,43,50,59.75,0.25,Sixteenth,3
1809374,1817054,43,48,60.0,0.25,Sixteenth,3
1817054,1824734,43,50,60.25,0.25,Sixteenth,3
1824734,1831390,43,51,60.5,0.25,Sixteenth,3
1831390,1840606,43,53,60.75,0.25,Sixteenth,3
1840606,1856478,43,55,61.0,0.5,Eighth,3
1856478,1870814,43,58,61.5,0.5,Eighth,3
1870814,1879006,43,57,62.0,0.25,Sixteenth,3
1879006,1885662,43,58,62.25,0.25,Sixteenth,3
1885662,1893853,43,60,62.5,0.25,Sixteenth,3
1893853,1900510,43,58,62.75,0.25,Sixteenth,3
1900510,1907166,43,57,63.0,0.25,Sixteenth,3
1907166,1914334,43,55,63.25,0.25,Sixteenth,3
1914334,1920990,43,53,63.5,0.25,Sixteenth,3
1920990,1929182,43,51,63.75,0.25,Sixteenth,3
1929182,1936862,43,50,64.0,0.25,Sixteenth,3
1936862,1944029,43,48,64.25,0.25,Sixteenth,3
1944029,1951198,43,46,64.5,0.25,Sixteenth,3
1951198,1958366,43,50,64.75,0.25,Sixteenth,3
1958366,1964510,43,48,65.0,0.25,Sixteenth,3
1964510,1971677,43,46,65.25,0.25,Sixteenth,3
1971677,1979358,43,45,65.5,0.25,Sixteenth,3
1979358,1986014,43,48,65.75,0.25,Sixteenth,3
1986014,2038238,43,46,66.0,1.5,Dotted Quarter,3
2038238,2054622,43,58,67.5,0.5,Eighth,3
2054622,2071006,43,63,68.0,0.5,Eighth,3
2071006,2077662,43,62,68.5,0.25,Sixteenth,3
2077662,2084830,43,60,68.75,0.25,Sixteenth,3
2084830,2091486,43,58,69.0,0.25,Sixteenth,3
2091486,2098654,43,56,69.25,0.25,Sixteenth,3
2098654,2107358,43,55,69.5,0.25,Sixteenth,3
2107358,2114526,43,56,69.75,0.25,Sixteenth,3
2114526,2121182,43,58,70.0,0.25,Sixteenth,3
2121182,2127326,43,56,70.25,0.25,Sixteenth,3
2127326,2133982,43,55,70.5,0.25,Sixteenth,3
2133982,2143710,43,53,70.75,0.25,Sixteenth,3
2143710,2151390,43,51,71.0,0.25,Sixteenth,3
2151390,2158046,43,50,71.25,0.25,Sixteenth,3
2158046,2164702,43,48,71.5,0.25,Sixteenth,3
2164702,2171358,43,46,71.75,0.25,Sixteenth,3
2171358,2178526,43,48,72.0,0.25,Sixteenth,3
2178526,2184670,43,51,72.25,0.25,Sixteenth,3
2184670,2193886,43,53,72.5,0.25,Sixteenth,3
2193886,2200542,43,55,72.75,0.25,Sixteenth,3
2200542,2206174,43,56,73.0,0.25,Sixteenth,3
2206174,2213854,43,55,73.25,0.25,Sixteenth,3
2213854,2221534,43,53,73.5,0.25,Sixteenth,3
2221534,2231774,43,51,73.75,0.25,Sixteenth,3
2231774,2240990,43,50,74.0,0.25,Sixteenth,3
2240990,2247646,43,51,74.25,0.25,Sixteenth,3
2247646,2255326,43,53,74.5,0.25,Sixteenth,3
2255326,2261470,43,50,74.75,0.25,Sixteenth,3
