start_time,end_time,instrument,note,start_beat,end_beat,note_value,Instrument Group
48606,304606,1,34,0.0,2.98958333333,Dotted Half,1
54238,304606,1,41,0.0625,2.92708333333,Dotted Half,1
61406,304606,1,46,0.125,2.86458333333,Dotted Half,1
75230,304606,1,50,0.1875,2.80208333333,Dotted Half,1
82398,304606,1,53,0.25,2.73958333333,Dotted Half,1
85982,304606,1,58,0.3125,2.67708333333,Dotted Half,1
305118,365022,1,74,3.0,0.989583333333,Quarter,1
358366,365022,1,75,3.875,0.114583333333,Thirty Second,1
365534,423902,1,77,4.0,0.989583333333,Quarter,1
424414,482270,1,46,5.0,0.989583333333,Quarter,1
424414,482270,1,53,5.0,0.989583333333,Quarter,1
424414,482270,1,50,5.0,0.989583333333,Quarter,1
424414,482270,1,58,5.0,0.989583333333,Quarter,1
424414,482270,1,41,5.0,0.989583333333,Quarter,1
424414,482270,1,34,5.0,0.989583333333,Quarter,1
482782,626142,1,57,6.0,2.98958333333,Dotted Half,1
482782,626142,1,53,6.0,2.98958333333,Dotted Half,1
482782,626142,1,51,6.0,2.98958333333,Dotted Half,1
482782,626142,1,48,6.0,2.98958333333,Dotted Half,1
482782,626142,1,41,6.0,2.98958333333,Dotted Half,1
482782,626142,1,36,6.0,2.98958333333,Dotted Half,1
626654,679902,1,81,9.0,0.989583333333,Quarter,1
672222,679902,1,82,9.875,0.114583333333,Thirty Second,1
680414,733150,1,84,10.0,0.989583333333,Quarter,1
734174,784861,1,60,11.0,0.989583333333,Quarter,1
734174,784861,1,53,11.0,0.989583333333,Quarter,1
734174,784861,1,63,11.0,0.989583333333,Quarter,1
734174,784861,1,45,11.0,0.989583333333,Quarter,1
785374,924126,1,46,12.0,2.98958333333,Dotted Half,1
785374,924126,1,58,12.0,2.98958333333,Dotted Half,1
785374,924126,1,53,12.0,2.98958333333,Dotted Half,1
886750,893406,1,62,14.375,0.104166666667,Thirty Second,1
891358,898526,1,65,14.4375,0.114583333333,Thirty Second,1
894430,902109,1,63,14.5,0.104166666667,Thirty Second,1
899038,906718,1,62,14.5625,0.114583333333,Thirty Second,1
903134,908766,1,63,14.625,0.104166666667,Thirty Second,1
907230,912350,1,65,14.6875,0.104166666667,Thirty Second,1
909790,915934,1,67,14.75,0.104166666667,Thirty Second,1
913886,920030,1,69,14.8125,0.104166666667,Thirty Second,1
917470,923614,1,70,14.875,0.104166666667,Thirty Second,1
921054,924126,1,72,14.9375,0.0520833333333,Sixty Fourth,1
925150,979422,1,74,15.0,0.989583333333,Quarter,1
973790,979422,1,75,15.875,0.114583333333,Thirty Second,1
979934,1032670,1,77,16.0,0.989583333333,Quarter,1
1033182,1095646,1,68,17.0,0.989583333333,Quarter,1
1033182,1095646,1,77,17.0,0.989583333333,Quarter,1
1033182,1095646,1,50,17.0,0.989583333333,Quarter,1
1033182,1095646,1,59,17.0,0.989583333333,Quarter,1
1096158,1199582,1,51,18.0,1.48958333333,Dotted Quarter,1
1096158,1170398,1,77,18.0,0.989583333333,Quarter,1
1096158,1170398,1,59,18.0,0.989583333333,Quarter,1
1096158,1199582,1,67,18.0,1.48958333333,Dotted Quarter,1
1170910,1199582,1,60,19.0,0.489583333333,Eighth,1
1170910,1199582,1,75,19.0,0.489583333333,Eighth,1
1200094,1230302,1,53,19.5,0.489583333333,Eighth,1
1200094,1230302,1,74,19.5,0.489583333333,Eighth,1
1200094,1230302,1,70,19.5,0.489583333333,Eighth,1
1200094,1230302,1,62,19.5,0.489583333333,Eighth,1
1230814,1265630,1,63,20.0,0.489583333333,Eighth,1
1230814,1265630,1,72,20.0,0.489583333333,Eighth,1
1230814,1265630,1,70,20.0,0.489583333333,Eighth,1
1230814,1265630,1,55,20.0,0.489583333333,Eighth,1
1266142,1300446,1,55,20.5,0.489583333333,Eighth,1
1266142,1300446,1,64,20.5,0.489583333333,Eighth,1
1266142,1300446,1,70,20.5,0.489583333333,Eighth,1
1266142,1300446,1,72,20.5,0.489583333333,Eighth,1
1300958,1308126,1,72,21.0,0.09375,Triplet Thirty Second,1
1300958,1383390,1,70,21.0,0.989583333333,Quarter,1
1300958,1383390,1,64,21.0,0.989583333333,Quarter,1
1300958,1417182,1,53,21.0,1.48958333333,Dotted Quarter,1
1306078,1314270,1,74,21.0625,0.104166666667,Thirty Second,1
1311198,1318366,1,72,21.125,0.09375,Triplet Thirty Second,1
1316318,1322974,1,74,21.1875,0.09375,Triplet Thirty Second,1
1320414,1327582,1,72,21.25,0.09375,Triplet Thirty Second,1
1325534,1331166,1,74,21.3125,0.0833333333333,Triplet Thirty Second,1
1329630,1337310,1,71,21.375,0.104166666667,Thirty Second,1
1334750,1338334,1,72,21.4375,0.0520833333333,Sixty Fourth,1
1339870,1360350,1,74,21.5,0.239583333333,Sixteenth,1
1360862,1383390,1,72,21.75,0.239583333333,Sixteenth,1
1384414,1417182,1,65,22.0,0.489583333333,Eighth,1
1384414,1417182,1,69,22.0,0.489583333333,Eighth,1
1384414,1417182,1,72,22.0,0.489583333333,Eighth,1
1475550,1490398,1,53,23.25,0.239583333333,Sixteenth,1
1490909,1518557,1,51,23.5,0.239583333333,Sixteenth,1
1490909,1518557,1,55,23.5,0.239583333333,Sixteenth,1
1519069,1540574,1,48,23.75,0.239583333333,Sixteenth,1
1519069,1540574,1,57,23.75,0.239583333333,Sixteenth,1
1541085,1603037,1,50,24.0,0.989583333333,Quarter,1
1541085,1719262,1,58,24.0,2.98958333333,Dotted Half,1
1541085,1719262,1,34,24.0,2.98958333333,Dotted Half,1
1541085,1603037,1,46,24.0,0.989583333333,Quarter,1
1595870,1603037,1,51,24.875,0.114583333333,Thirty Second,1
1595870,1603037,1,48,24.875,0.114583333333,Thirty Second,1
1603550,1660894,1,53,25.0,0.989583333333,Quarter,1
1603550,1660894,1,50,25.0,0.989583333333,Quarter,1
1661406,1719262,1,53,26.0,0.989583333333,Quarter,1
1661406,1719262,1,50,26.0,0.989583333333,Quarter,1
1719774,1855966,1,53,27.0,1.98958333333,Half,1
1719774,1756126,1,74,27.0,0.614583333333,Eighth,1
1719774,1855966,1,46,27.0,1.98958333333,Half,1
1719774,1855966,1,50,27.0,1.98958333333,Half,1
1758174,1762270,1,75,27.625,0.0625,Sixty Fourth,1
1761246,1766878,1,74,27.6666666667,0.0625,Sixty Fourth,1
1763294,1770461,1,72,27.7083333333,0.0625,Sixty Fourth,1
1768414,1787870,1,74,27.75,0.197916666667,Triplet Sixteenth,1
1782750,1792478,1,75,27.875,0.114583333333,Thirty Second,1
1792989,1855966,1,77,28.0,0.989583333333,Quarter,1
1856990,1912798,1,58,29.0,0.989583333333,Quarter,1
1856990,1912798,1,53,29.0,0.989583333333,Quarter,1
1856990,1912798,1,50,29.0,0.989583333333,Quarter,1
1856990,1912798,1,46,29.0,0.989583333333,Quarter,1
1856990,1912798,1,34,29.0,0.989583333333,Quarter,1
1913310,2093022,1,29,30.0,2.98958333333,Dotted Half,1
1913310,2093022,1,41,30.0,2.98958333333,Dotted Half,1
1913310,2093022,1,57,30.0,2.98958333333,Dotted Half,1
1913310,1961950,1,51,30.0,0.864583333333,Dotted Eighth,1
1913310,1961950,1,48,30.0,0.864583333333,Dotted Eighth,1
1962462,1968606,1,53,30.875,0.114583333333,Thirty Second,1
1962462,1968606,1,50,30.875,0.114583333333,Thirty Second,1
1969118,2037726,1,54,31.0,0.989583333333,Quarter,1
1969118,2037726,1,51,31.0,0.989583333333,Quarter,1
2038238,2093022,1,51,32.0,0.989583333333,Quarter,1
2038238,2093022,1,54,32.0,0.989583333333,Quarter,1
2094558,2140126,1,84,33.0,0.614583333333,Eighth,1
2094558,2162142,1,41,33.0,0.989583333333,Quarter,1
2094558,2162142,1,51,33.0,0.989583333333,Quarter,1
2094558,2162142,1,54,33.0,0.989583333333,Quarter,1
2141662,2144734,1,86,33.625,0.0625,Sixty Fourth,1
2143710,2147806,1,84,33.6666666667,0.0625,Sixty Fourth,1
2145758,2150366,1,83,33.7083333333,0.0625,Sixty Fourth,1
2148830,2159070,1,84,33.75,0.1875,Triplet Sixteenth,1
2155486,2162142,1,86,33.875,0.114583333333,Thirty Second,1
2162654,2219486,1,87,34.0,0.989583333333,Quarter,1
2219998,2281950,1,66,35.0,0.989583333333,Quarter,1
2219998,2281950,1,58,35.0,0.989583333333,Quarter,1
2219998,2281950,1,60,35.0,0.989583333333,Quarter,1
2219998,2281950,1,63,35.0,0.989583333333,Quarter,1
2282462,2341854,1,57,36.0,0.989583333333,Quarter,1
2282462,2309086,1,63,36.0,0.489583333333,Eighth,1
2282462,2341854,1,60,36.0,0.989583333333,Quarter,1
2282462,2401758,1,65,36.0,1.98958333333,Half,1
2333150,2341854,1,62,36.875,0.114583333333,Thirty Second,1
2333150,2341854,1,58,36.875,0.114583333333,Thirty Second,1
2342366,2401758,1,63,37.0,0.989583333333,Quarter,1
2342366,2401758,1,60,37.0,0.989583333333,Quarter,1
2402270,2463198,1,63,38.0,0.989583333333,Quarter,1
2463710,2587102,1,63,39.0,1.98958333333,Half,1
2463710,2587102,1,53,39.0,1.98958333333,Half,1
2463710,2504158,1,84,39.0,0.614583333333,Eighth,1
2463710,2464222,1,60,39.0,0.0104166666667,Unknown,1
2505182,2508254,1,86,39.625,0.0625,Sixty Fourth,1
2507230,2511326,1,84,39.6666666667,0.0625,Sixty Fourth,1
2510302,2513886,1,83,39.7083333333,0.0625,Sixty Fourth,1
2512862,2523614,1,84,39.75,0.1875,Triplet Sixteenth,1
2520542,2527198,1,86,39.875,0.114583333333,Thirty Second,1
2527710,2587102,1,57,40.0,0.989583333333,Quarter,1
