start_time,end_time,instrument,note,start_beat,end_beat,note_value,Instrument Group
11742,53725,41,73,3.0,0.725,Dotted Eighth,3
11742,66014,42,52,3.0,0.975,Quarter,3
11742,166366,43,45,3.0,2.93333333333,Dotted Half,3
11742,66014,41,64,3.0,0.975,Quarter,3
54750,60893,41,74,3.75,0.108333333333,Thirty Second,3
61918,66526,41,73,3.875,0.108333333333,Thirty Second,3
67550,120286,41,62,4.0,0.975,Quarter,3
67550,120286,42,56,4.0,0.975,Quarter,3
67550,120286,41,71,4.0,0.975,Quarter,3
121310,168926,41,69,5.0,0.975,Quarter,3
121310,168926,41,61,5.0,0.975,Quarter,3
121310,168926,42,57,5.0,0.975,Quarter,3
170462,211422,41,69,6.0,0.975,Quarter,3
170462,234462,41,59,6.0,1.46666666667,Dotted Quarter,3
170462,234462,42,62,6.0,1.46666666667,Dotted Quarter,3
170462,297438,43,52,6.0,2.93333333333,Dotted Half,3
212958,234462,41,68,7.0,0.483333333333,Eighth,3
234462,258526,41,69,7.5,0.483333333333,Eighth,3
234462,258526,42,57,7.5,0.483333333333,Eighth,3
234462,258526,41,61,7.5,0.483333333333,Eighth,3
259550,286174,41,59,8.0,0.483333333333,Eighth,3
259550,286174,41,71,8.0,0.483333333333,Eighth,3
259550,286174,42,56,8.0,0.483333333333,Eighth,3
287198,299998,41,73,8.5,0.483333333333,Eighth,3
287198,299998,42,55,8.5,0.483333333333,Eighth,3
287198,299998,41,57,8.5,0.483333333333,Eighth,3
301022,356318,42,54,9.0,0.975,Quarter,3
301022,455646,43,50,9.0,2.93333333333,Dotted Half,3
301022,341470,41,74,9.0,0.725,Dotted Eighth,3
301022,356318,41,57,9.0,0.975,Quarter,3
343006,349662,41,76,9.75,0.108333333333,Thirty Second,3
350686,356830,41,74,9.875,0.108333333333,Thirty Second,3
357854,411614,41,73,10.0,0.975,Quarter,3
357854,457182,41,56,10.0,1.95833333333,Half,3
357854,457182,42,59,10.0,1.95833333333,Half,3
413150,457694,41,71,11.0,0.975,Quarter,3
459230,483294,41,78,12.0,0.483333333333,Eighth,3
459230,512478,41,57,12.0,0.975,Quarter,3
459230,512478,42,52,12.0,0.975,Quarter,3
459230,512478,43,49,12.0,0.975,Quarter,3
484318,512990,41,76,12.5,0.483333333333,Eighth,3
559582,568798,41,69,14.0,0.108333333333,Thirty Second,3
569822,575966,41,71,14.125,0.108333333333,Thirty Second,3
576990,583134,41,73,14.25,0.108333333333,Thirty Second,3
583134,589278,41,74,14.375,0.108333333333,Thirty Second,3
590302,592862,41,76,14.5,0.108333333333,Thirty Second,3
593886,599518,41,78,14.625,0.108333333333,Thirty Second,3
600542,606686,41,80,14.75,0.108333333333,Thirty Second,3
607710,610270,41,81,14.875,0.108333333333,Thirty Second,3
610270,642014,41,81,15.0,0.725,Dotted Eighth,3
627678,657374,42,66,15.5,0.483333333333,Eighth,3
627678,657374,41,69,15.5,0.483333333333,Eighth,3
627678,657374,43,62,15.5,0.483333333333,Eighth,3
643550,657374,41,78,15.75,0.233333333333,Sixteenth,3
657374,685022,41,69,16.0,0.483333333333,Eighth,3
657374,685022,42,66,16.0,0.483333333333,Eighth,3
657374,685022,43,62,16.0,0.483333333333,Eighth,3
657374,717789,41,78,16.0,1.725,Dotted Quarter,3
686046,708574,42,66,16.5,0.483333333333,Eighth,3
686046,708574,43,62,16.5,0.483333333333,Eighth,3
686046,708574,41,69,16.5,0.483333333333,Eighth,3
708574,731613,41,69,17.5,0.483333333333,Eighth,3
708574,731613,42,66,17.5,0.483333333333,Eighth,3
708574,731613,43,62,17.5,0.483333333333,Eighth,3
719326,731613,41,78,17.75,0.233333333333,Sixteenth,3
732638,770014,41,78,18.0,0.725,Dotted Eighth,3
756190,783838,43,62,18.5,0.483333333333,Eighth,3
756190,783838,41,68,18.5,0.483333333333,Eighth,3
756190,783838,42,64,18.5,0.483333333333,Eighth,3
771038,783838,41,71,18.75,0.233333333333,Sixteenth,3
784861,809949,41,68,19.0,0.483333333333,Eighth,3
784861,809949,42,64,19.0,0.483333333333,Eighth,3
784861,809949,43,62,19.0,0.483333333333,Eighth,3
784861,837598,41,71,19.0,1.23333333333,Tied Quarter-Sixteenth,3
810974,828894,42,64,19.5,0.483333333333,Eighth,3
810974,828894,43,62,19.5,0.483333333333,Eighth,3
810974,828894,41,68,19.5,0.483333333333,Eighth,3
828894,851933,41,68,20.0,0.483333333333,Eighth,3
828894,851933,42,64,20.0,0.483333333333,Eighth,3
828894,851933,43,62,20.0,0.483333333333,Eighth,3
838622,851933,41,73,20.25,0.233333333333,Sixteenth,3
852958,879582,43,62,20.5,0.483333333333,Eighth,3
852958,866782,41,74,20.5,0.233333333333,Sixteenth,3
852958,879582,41,68,20.5,0.483333333333,Eighth,3
852958,879582,42,64,20.5,0.483333333333,Eighth,3
867806,879582,41,75,20.75,0.233333333333,Sixteenth,3
880606,941533,41,76,21.0,1.46666666667,Dotted Quarter,3
894942,920542,41,64,21.5,0.483333333333,Eighth,3
894942,920542,43,61,21.5,0.483333333333,Eighth,3
894942,920542,42,69,21.5,0.483333333333,Eighth,3
921566,941533,41,68,22.0,0.483333333333,Eighth,3
921566,941533,42,64,22.0,0.483333333333,Eighth,3
921566,941533,43,59,22.0,0.483333333333,Eighth,3
942558,983517,41,74,22.5,0.975,Quarter,3
942558,968158,43,56,22.5,0.483333333333,Eighth,3
942558,983517,41,71,22.5,0.975,Quarter,3
942558,983517,42,64,22.5,0.975,Quarter,3
969182,984030,43,57,23.0,0.483333333333,Eighth,3
985054,1013214,41,69,23.5,0.483333333333,Eighth,3
985054,1013214,42,66,23.5,0.483333333333,Eighth,3
985054,1013214,43,51,23.5,0.483333333333,Eighth,3
985054,1035230,41,73,23.5,0.983333333333,Quarter,3
1014237,1035230,41,69,24.0,0.483333333333,Eighth,3
1014237,1064414,43,52,24.0,0.975,Quarter,3
1014237,1121758,42,64,24.0,1.95833333333,Half,3
1036254,1064926,41,67,24.5,0.483333333333,Eighth,3
1036254,1064926,41,70,24.5,0.483333333333,Eighth,3
1065950,1122782,43,40,25.0,0.975,Quarter,3
1065950,1138142,41,71,25.0,1.46666666667,Dotted Quarter,3
1065950,1122782,41,68,25.0,0.975,Quarter,3
1138142,1167838,41,72,26.5,0.483333333333,Eighth,3
1168350,1317854,43,45,27.0,2.93333333333,Dotted Half,3
1168350,1206750,41,73,27.0,0.725,Dotted Eighth,3
1168350,1206750,41,64,27.0,0.725,Dotted Eighth,3
1168350,1220574,42,52,27.0,0.975,Quarter,3
1208286,1214430,41,74,27.75,0.108333333333,Thirty Second,3
1208286,1214430,41,66,27.75,0.108333333333,Thirty Second,3
1215454,1221086,41,73,27.875,0.108333333333,Thirty Second,3
1215454,1221086,41,64,27.875,0.108333333333,Thirty Second,3
1221598,1268702,42,56,28.0,0.975,Quarter,3
1221598,1268702,41,71,28.0,0.975,Quarter,3
1221598,1268702,41,62,28.0,0.975,Quarter,3
1270238,1321438,41,61,29.0,0.975,Quarter,3
1270238,1321438,42,57,29.0,0.975,Quarter,3
1270238,1321438,41,69,29.0,0.975,Quarter,3
1322974,1373150,41,69,30.0,0.975,Quarter,3
1322974,1390558,41,59,30.0,1.46666666667,Dotted Quarter,3
1322974,1390558,42,62,30.0,1.46666666667,Dotted Quarter,3
1322974,1455070,43,52,30.0,2.93333333333,Dotted Half,3
1374686,1391582,41,68,31.0,0.483333333333,Eighth,3
1391582,1415134,41,61,31.5,0.483333333333,Eighth,3
1391582,1415134,41,69,31.5,0.483333333333,Eighth,3
1391582,1415134,42,57,31.5,0.483333333333,Eighth,3
1415646,1435614,41,59,32.0,0.483333333333,Eighth,3
1415646,1435614,42,56,32.0,0.483333333333,Eighth,3
1415646,1435614,41,71,32.0,0.483333333333,Eighth,3
1436126,1458142,41,73,32.5,0.483333333333,Eighth,3
1436126,1458142,41,57,32.5,0.483333333333,Eighth,3
1436126,1458142,42,55,32.5,0.483333333333,Eighth,3
1459166,1511390,41,57,33.0,0.975,Quarter,3
1459166,1498078,41,74,33.0,0.725,Dotted Eighth,3
1459166,1511390,42,54,33.0,0.975,Quarter,3
1459166,1616862,43,50,33.0,2.93333333333,Dotted Half,3
1499614,1505246,41,76,33.75,0.108333333333,Thirty Second,3
1505758,1511902,41,74,33.875,0.108333333333,Thirty Second,3
1512925,1566686,41,73,34.0,0.975,Quarter,3
1512925,1618398,41,56,34.0,1.95833333333,Half,3
1512925,1618398,42,59,34.0,1.95833333333,Half,3
1568222,1619421,41,71,35.0,0.975,Quarter,3
1620958,1672670,42,52,36.0,0.975,Quarter,3
1620958,1648606,41,78,36.0,0.483333333333,Eighth,3
1620958,1672670,41,57,36.0,0.975,Quarter,3
1620958,1672670,43,49,36.0,0.975,Quarter,3
1649630,1673182,41,76,36.5,0.483333333333,Eighth,3
1718750,1725917,41,69,38.0,0.108333333333,Thirty Second,3
1726942,1734110,41,71,38.125,0.108333333333,Thirty Second,3
1735134,1741790,41,73,38.25,0.108333333333,Thirty Second,3
1742813,1748445,41,74,38.375,0.108333333333,Thirty Second,3
1748958,1752542,41,76,38.5,0.0583333333333,Sixty Fourth,3
1753054,1758174,41,78,38.5666666667,0.0833333333333,Triplet Thirty Second,3
1759197,1763294,41,80,38.6666666667,0.0666666666667,Sixty Fourth,3
1764318,1767390,41,81,38.75,0.0583333333333,Sixty Fourth,3
1767902,1773022,41,83,38.8166666667,0.0833333333333,Triplet Thirty Second,3
1774046,1778142,41,85,38.9166666667,0.0666666666667,Sixty Fourth,3
