start_time,end_time,instrument,note,start_beat,end_beat,note_value,Instrument Group
93662,110558,43,51,2.5,0.5,Eighth,3
110558,123870,43,51,3.0,0.5,Eighth,3
123870,137182,43,46,3.5,0.5,Eighth,3
137182,147422,43,48,4.0,0.5,Eighth,3
147422,164318,43,44,4.5,0.5,Eighth,3
164318,183774,43,41,5.0,0.5,Eighth,3
183774,198622,43,50,5.5,0.5,Eighth,3
198622,228830,43,51,6.0,1.0,Quarter,3
228830,234462,43,39,7.0,0.25,Sixteenth,3
234462,239069,43,50,7.25,0.25,Sixteenth,3
239069,245214,43,51,7.5,0.25,Sixteenth,3
245214,254430,43,53,7.75,0.25,Sixteenth,3
254430,260061,43,55,8.0,0.25,Sixteenth,3
260061,267742,43,53,8.25,0.25,Sixteenth,3
267742,275422,43,55,8.5,0.25,Sixteenth,3
275422,281566,43,57,8.75,0.25,Sixteenth,3
281566,293342,43,58,9.0,0.5,Eighth,3
293342,308702,43,53,9.5,0.5,Eighth,3
308702,324062,43,55,10.0,0.5,Eighth,3
324062,337374,43,51,10.5,0.5,Eighth,3
337374,353758,43,48,11.0,0.5,Eighth,3
353758,372702,43,57,11.5,0.5,Eighth,3
372702,396254,43,58,12.0,1.0,Quarter,3
396254,418270,43,46,13.0,0.5,Eighth,3
418270,432094,43,44,13.5,0.5,Eighth,3
432094,443870,43,43,14.0,0.5,Eighth,3
443870,464350,43,51,14.5,0.5,Eighth,3
464350,477150,43,44,15.0,0.333333333333,Triplet,3
477150,489950,43,46,15.3333333333,0.333333333333,Triplet,3
489950,498654,43,48,15.6666666667,0.333333333333,Triplet,3
498654,505310,43,48,16.0,0.333333333333,Triplet,3
505310,515038,43,50,16.3333333333,0.333333333333,Triplet,3
515038,524254,43,51,16.6666666667,0.333333333333,Triplet,3
524254,536542,43,53,17.0,0.333333333333,Triplet,3
536542,551902,43,55,17.3333333333,0.333333333333,Triplet,3
551902,557022,43,56,17.6666666667,0.333333333333,Triplet,3
557022,568286,43,43,18.0,0.333333333333,Triplet,3
568286,575966,43,44,18.3333333333,0.333333333333,Triplet,3
575966,584670,43,46,18.6666666667,0.333333333333,Triplet,3
584670,594398,43,46,19.0,0.333333333333,Triplet,3
594398,603614,43,48,19.3333333333,0.333333333333,Triplet,3
603614,615390,43,50,19.6666666667,0.333333333333,Triplet,3
615390,626142,43,51,20.0,0.333333333333,Triplet,3
626142,632798,43,53,20.3333333333,0.333333333333,Triplet,3
632798,641502,43,55,20.6666666667,0.333333333333,Triplet,3
641502,656350,43,53,21.0,0.333333333333,Triplet,3
656350,667102,43,55,21.3333333333,0.333333333333,Triplet,3
667102,674782,43,56,21.6666666667,0.333333333333,Triplet,3
674782,681950,43,55,22.0,0.333333333333,Triplet,3
