start_time,end_time,instrument,note,start_beat,end_beat,note_value,Instrument Group
14813,27614,1,38,0.0,0.239583333333,Sixteenth,1
14813,254430,1,66,0.0,0.989583333333,Quarter,1
14813,254430,1,57,0.0,0.989583333333,Quarter,1
14813,254430,1,50,0.0,0.989583333333,Quarter,1
211934,228318,1,40,0.5,0.239583333333,Sixteenth,1
254942,271326,1,42,1.0,0.239583333333,Sixteenth,1
254942,320990,1,57,1.0,0.989583333333,Quarter,1
254942,320990,1,50,1.0,0.989583333333,Quarter,1
254942,320990,1,66,1.0,0.989583333333,Quarter,1
290270,303582,1,40,1.5,0.239583333333,Sixteenth,1
321502,336862,1,42,2.0,0.239583333333,Sixteenth,1
321502,395742,1,66,2.0,0.989583333333,Quarter,1
321502,395742,1,57,2.0,0.989583333333,Quarter,1
321502,395742,1,50,2.0,0.989583333333,Quarter,1
360926,375262,1,38,2.5,0.239583333333,Sixteenth,1
396765,414174,1,43,3.0,0.239583333333,Sixteenth,1
396765,469982,1,64,3.0,0.989583333333,Quarter,1
396765,469982,1,57,3.0,0.989583333333,Quarter,1
396765,469982,1,49,3.0,0.989583333333,Quarter,1
433117,451550,1,45,3.5,0.239583333333,Sixteenth,1
470494,488926,1,42,4.0,0.239583333333,Sixteenth,1
470494,615390,1,66,4.0,1.98958333333,Half,1
470494,615390,1,50,4.0,1.98958333333,Half,1
470494,615390,1,57,4.0,1.98958333333,Half,1
504286,517598,1,40,4.5,0.239583333333,Sixteenth,1
538590,554974,1,42,5.0,0.239583333333,Sixteenth,1
573918,586718,1,38,5.5,0.239583333333,Sixteenth,1
616414,754141,1,67,6.0,1.98958333333,Half,1
616414,631774,1,37,6.0,0.239583333333,Sixteenth,1
616414,754141,1,57,6.0,1.98958333333,Half,1
616414,754141,1,52,6.0,1.98958333333,Half,1
651230,667102,1,45,6.5,0.239583333333,Sixteenth,1
685022,699870,1,47,7.0,0.239583333333,Sixteenth,1
718302,731613,1,49,7.5,0.239583333333,Sixteenth,1
754654,835550,1,57,8.0,0.989583333333,Quarter,1
754654,835550,1,66,8.0,0.989583333333,Quarter,1
754654,835550,1,50,8.0,0.989583333333,Quarter,1
791518,806366,1,44,8.5,0.239583333333,Sixteenth,1
836574,875998,1,49,9.0,0.489583333333,Eighth,1
836574,875998,1,64,9.0,0.489583333333,Eighth,1
836574,875998,1,57,9.0,0.489583333333,Eighth,1
836574,875998,1,45,9.0,0.489583333333,Eighth,1
876510,1050078,1,45,9.5,2.48958333333,Half,1
912350,943070,1,44,10.0,0.489583333333,Eighth,1
943582,977374,1,43,10.5,0.489583333333,Eighth,1
977885,1014237,1,42,11.0,0.489583333333,Eighth,1
1014750,1050078,1,40,11.5,0.489583333333,Eighth,1
1051102,1065950,1,38,12.0,0.239583333333,Sixteenth,1
1051102,1137630,1,57,12.0,0.989583333333,Quarter,1
1051102,1137630,1,66,12.0,0.989583333333,Quarter,1
1051102,1137630,1,50,12.0,0.989583333333,Quarter,1
1093598,1110494,1,40,12.5,0.239583333333,Sixteenth,1
1138142,1151966,1,42,13.0,0.239583333333,Sixteenth,1
1138142,1204702,1,66,13.0,0.989583333333,Quarter,1
