Coefficients,Instruments
21.923311,
38.24041,
48.3357,3
49.97599,3
46.00296,3
41.171646,3
40.03006,3
39.913315,3
40.172398,3
40.33398,3
42.075912,3
44.211662,3
44.515182,3
42.767548,3
42.186405,3
44.637054,3
48.588287,3
50.8435,3
50.346474,3
48.555626,3
48.675087,3
49.480278,3
50.369434,3
50.98536,3
52.216343,3
55.135475,3
57.487785,3
58.098045,3
58.483215,3
58.975517,3
59.53613,3
61.341034,3
64.473915,3
67.40181,3
70.09868,3
73.00281,3
74.59402,3
74.1945,3
72.64258,3
70.98239,3
71.14052,3
74.48297,3
79.90767,3
85.67035,3
89.04889,3
90.67483,3
91.409195,3
92.26358,3
92.53458,3
91.36778,3
88.63426,3
85.11605,3
82.95274,3
82.79406,3
83.458336,3
84.5298,3
85.46774,3
85.485535,3
84.43238,3
85.07296,3
89.210846,3
92.66932,3
94.60742,3
94.64526,3
92.87636,3
90.66478,3
89.224106,3
87.67082,3
84.7787,3
82.81908,3
84.31906,3
85.10553,3
83.11827,3
79.555466,3
77.863434,3
79.82761,3
79.83688,3
77.43835,3
75.782974,3
74.69675,3
73.32762,3
70.78412,3
68.82789,3
70.041664,3
71.95181,3
71.93529,3
68.90735,3
63.587463,3
60.482296,3
59.54648,3
58.566986,3
57.94899,3
58.042656,3
58.508316,3
59.600548,3
59.604424,3
59.362343,3
58.852997,3
57.082367,3
54.251167,3
51.20064,3
49.691364,3
52.442635,3
54.882854,3
54.61458,3
53.93859,3
53.905006,3
56.39999,3
60.10759,3
60.790443,3
57.69342,3
54.022697,3
53.243324,3
54.377563,3
55.328392,3
55.280666,3
57.03354,3
58.430935,3
59.18887,3
59.279274,3
58.62893,3
58.465096,3
57.800484,3
56.531326,3
58.352425,3
62.756245,3
65.068115,3
62.78781,3
57.41423,3
53.58217,3
55.132713,3
58.40487,3
60.934814,3
60.939255,3
59.059975,3
58.4075,3
58.382195,3
57.216682,3
55.35553,3
54.37909,3
54.469185,3
57.11162,3
61.57707,3
64.84211,3
67.20511,3
76.62294,3
92.13916,3
103.07773,3
108.8326,3
110.36562,3
103.24454,3
87.943405,3
85.04826,3
83.02005,3
81.28256,3
83.56372,3
89.22159,3
93.524765,3
96.29038,3
97.61342,3
96.25586,3
93.04424,3
90.83148,3
91.26663,3
93.054306,3
96.119995,3
101.62344,3
108.88135,3
113.78554,3
116.93106,3
119.0832,3
118.75098,3
116.65486,3
114.36357,3
113.45009,3
113.10536,3
112.228134,3
110.94829,3
109.20288,3
106.4832,3
102.69917,3
99.39326,3
99.817535,3
102.99011,3
105.59648,3
106.87023,3
105.640495,3
103.831635,3
103.55959,3
104.38538,3
105.16853,3
105.84149,3
106.0349,3
105.69183,3
103.753586,3
102.148926,3
103.03888,3
105.553894,3
107.16496,3
109.27984,3
110.19156,3
109.055435,3
107.75482,3
107.63,3
107.62397,3
106.450455,3
105.473564,3
104.63426,3
102.97824,3
100.91179,3
100.23508,3
101.44371,3
104.00717,3
105.08022,3
104.732605,3
104.3263,3
104.0695,3
104.41586,3
104.43967,3
103.98088,3
103.209496,3
101.87355,3
100.175385,3
99.440796,3
99.57376,3
99.94867,3
100.99739,3
100.810776,3
100.428116,3
101.749855,3
103.978195,3
103.85448,3
101.83567,3
101.37468,3
102.44913,3
102.70111,3
101.42955,3
99.23391,3
98.27524,3
98.42642,3
99.16919,3
100.69251,3
102.994125,3
104.72066,3
104.99122,3
104.537834,3
104.561554,3
104.77522,3
104.96629,3
104.99775,3
104.40903,3
102.60596,3
100.489105,3
99.533714,3
99.78119,3
101.40835,3
102.2583,3
102.6978,3
103.06032,3
104.256226,3
105.34667,3
107.43613,3
110.63507,3
111.70152,3
110.830154,3
108.85651,3
107.11691,3
107.25372,3
107.90753,3
109.560165,3
112.17122,3
114.208176,3
115.23871,3
115.10898,3
114.25935,3
113.99863,3
114.21749,3
113.39908,3
110.688,3
107.21164,3
105.73458,3
105.958145,3
105.47724,3
105.77719,3
108.91757,3
112.58826,3
114.95734,3
115.63456,3
114.08413,3
112.197235,3
112.04747,3
112.58863,3
112.159256,3
111.610756,3
111.39646,3
109.89777,3
107.34961,3
105.763824,3
107.04729,3
111.3327,3
115.53061,3
117.2406,3
116.14069,3
113.59483,3
111.43912,3
109.444084,3
107.04416,3
105.56378,3
106.32828,3
107.62494,3
107.91057,3
107.7778,3
109.74905,3
114.406395,3
116.54384,3
114.633026,3
111.153564,3
108.5459,3
107.97012,3
107.05328,3
104.521454,3
101.14693,3
100.23511,3
102.32074,3
103.813705,3
104.0773,3
103.89734,3
104.83808,3
106.14716,3
106.3269,3
106.63548,3
107.53117,3
108.31264,3
108.556625,3
106.90825,3
104.36447,3
102.960434,3
103.53897,3
104.64539,3
104.73074,3
105.92395,3
108.69366,3
111.50334,3
113.30507,3
114.46788,3
114.76285,3
113.285385,3
110.05148,3
106.69837,3
104.648285,3
103.38236,3
100.87692,3
98.64662,3
97.90724,3
98.89732,3
101.53613,3
103.29645,3
101.52859,3
99.91748,3
100.29288,3
101.43264,3
102.1996,3
101.55031,3
100.23627,3
100.16975,3
100.188965,3
99.69506,3
98.33978,3
97.85459,3
98.393585,3
99.09515,3
98.96052,3
98.25239,3
97.1717,3
95.68242,3
94.129715,3
93.7678,3
95.563324,3
101.63443,3
107.95369,3
110.64642,3
109.22629,3
104.40323,3
98.1947,3
98.93999,3
105.05487,3
110.26355,3
112.96293,3
113.41548,3
112.44699,3
111.13609,3
109.18076,3
107.51843,3
106.64627,3
106.37453,3
106.40565,3
107.13402,3
108.14011,3
107.99931,3
105.887535,3
103.90543,3
103.078636,3
102.11939,3
102.07303,3
102.68612,3
102.20795,3
101.720505,3
101.23558,3
100.563126,3
99.803955,3
99.15442,3
98.80778,3
98.53757,3
98.50317,3
98.48986,3
98.56546,3
98.90453,3
99.06842,3
98.769196,3
98.65561,3
99.08128,3
98.42451,3
95.55973,3
92.6207,3
92.04668,3
93.12819,3
93.75908,3
92.78884,3
92.98091,3
95.12424,3
96.041405,3
95.11986,3
93.3366,3
92.61345,3
92.630104,3
93.172356,3
93.53964,3
93.58995,3
93.32274,3
92.575066,3
91.41425,3
90.60533,3
90.46732,3
91.87398,3
95.1967,3
98.56979,3
100.339325,3
100.4877,3
99.137665,3
97.03973,3
95.68721,3
96.23605,3
97.46396,3
97.72425,3
97.43868,3
96.70314,3
95.56849,3
94.99292,3
96.05484,3
99.09517,3
103.9462,3
107.97308,3
109.427925,3
108.51676,3
105.89412,3
102.55026,3
101.03536,3
101.799225,3
103.1476,
106.00018,
111.20409,3
114.57367,3
115.65776,3
114.74217,3
113.42301,3
111.5764,3
108.79227,3
105.719345,3
104.908165,3
106.52907,3
107.50013,3
107.46408,3
109.92201,3
114.82349,3
118.57105,3
120.45606,3
120.77406,3
119.90634,3
118.902405,3
117.36232,3
115.29263,3
113.839134,3
113.51637,3
113.89786,3
114.62439,3
116.25607,3
117.34196,3
118.37466,3
118.250565,3
116.260254,3
115.94609,3
117.58122,3
118.88307,3
118.47252,3
117.289856,3
116.73717,3
117.0703,3
117.52908,3
118.98259,3
122.579636,3
125.49327,3
127.11395,3
128.1232,3
128.62314,3
128.43512,3
127.84718,3
128.76033,3
130.1368,3
130.43103,3
130.66934,3
130.6001,3
130.88786,3
131.53261,3
132.2902,3
133.15437,3
132.88199,3
131.50598,3
129.75589,3
129.5228,3
130.59604,3
129.98187,3
129.24437,3
128.83203,3
127.666794,3
127.4524,3
128.09627,3
127.58133,3
125.12669,3
122.24527,3
120.849846,3
120.38297,3
121.16902,3
122.66881,3
123.07556,3
122.27165,3
119.73528,3
117.26115,3
114.73424,3
113.27959,3
112.80686,3
112.20739,3
111.43737,3
109.969345,3
109.60826,3
110.35187,3
111.18591,3
112.469765,3
114.537445,3
116.25676,3
116.894806,3
116.262344,3
114.23104,3
111.13591,3
107.32574,3
103.202545,3
99.44176,3
95.14101,3
92.34361,3
91.68668,3
91.914116,3
92.16914,3
92.35557,3
90.631386,3
87.25844,3
83.51785,3
79.867065,3
76.78706,3
73.73294,3
68.939575,3
65.753075,3
68.99184,3
74.40524,3
77.339066,3
77.24274,3
76.45076,3
75.55439,3
74.260254,3
70.05905,3
64.16838,3
60.736195,3
60.442833,3
62.07077,3
62.47966,3
61.092583,3
60.982307,3
63.357162,3
65.80307,3
67.58121,3
71.74452,3
77.253876,3
80.49863,3
79.985435,3
76.237495,3
73.44612,3
71.32138,3
68.25987,3
67.39478,3
70.421486,3
75.79728,3
81.18477,3
84.90034,3
86.85992,3
89.45726,3
94.037994,3
98.535774,3
101.510284,3
103.22238,3
103.96542,3
105.22764,3
104.73872,3
100.7248,3
94.4419,3
88.30196,3
84.31591,3
82.894135,3
83.43831,3
84.53733,3
85.09097,3
85.23709,3
85.66982,3
86.464966,3
88.58209,3
89.81357,3
87.88133,3
83.3008,3
79.27455,3
77.81893,3
78.34204,3
78.87406,3
79.4095,3
80.933365,3
83.15614,3
83.23547,3
81.82544,3
81.635605,3
82.7077,3
83.48715,3
83.00409,3
81.22895,3
79.76175,3
80.74219,3
81.047195,3
81.13536,3
82.44598,3
84.29883,3
86.08914,3
87.68619,3
88.06461,3
87.410736,3
86.235245,3
84.31026,3
82.544525,3
79.93164,3
79.04178,3
80.7486,3
82.9541,3
84.1159,3
82.756615,3
81.87198,3
83.26025,3
86.59149,3
89.24724,3
89.76682,3
88.62991,3
87.729034,3
86.663635,3
83.57974,3
79.81427,3
78.13595,3
78.65018,3
81.7402,3
85.91771,3
89.28186,3
91.11934,3
92.52047,3
92.902855,3
91.987915,3
90.47659,3
89.70151,3
90.10367,3
91.308624,3
92.988205,3
93.07272,3
92.53584,3
94.04323,3
96.60086,3
97.93077,3
99.25737,3
101.486946,3
102.643814,3
102.18552,3
101.435684,3
101.21857,3
101.14947,3
100.39536,3
99.12185,3
98.20213,3
99.09388,3
101.231544,3
104.407486,3
106.59726,3
106.96292,3
107.035446,3
107.87874,3
108.76513,3
109.72737,3
111.01442,3
111.92703,3
111.4874,3
110.7722,3
112.01378,3
114.63644,3
117.22522,3
118.71158,3
119.446594,3
120.00401,3
120.153564,3
118.828705,3
117.65527,3
117.523224,3
117.63408,3
116.59568,3
114.182724,3
114.32946,3
118.37323,3
123.30409,3
126.742325,3
127.45378,3
125.144936,3
122.294426,3
121.368675,3
122.49547,3
122.94559,3
121.7946,3
120.31312,3
120.127396,3
120.91139,3
121.842026,3
123.06125,3
125.42292,3
128.24788,3
130.05623,3
130.31995,3
128.70056,3
127.04214,3
127.25775,3
128.07706,3
127.99935,3
127.8954,3
128.4081,3
128.46635,3
127.52617,3
126.50263,3
126.68427,3
127.049515,3
127.784485,3
129.86932,3
131.55875,3
131.32819,3
130.4444,3
130.2736,3
130.12473,3
129.28667,3
128.81627,3
128.19492,3
126.63052,3
125.10477,3
124.86109,3
126.862595,3
130.47354,3
133.58191,3
135.32448,3
135.2247,3
133.86298,3
132.67038,3
132.25525,3
133.29587,3
134.59515,3
134.77522,3
133.81862,3
132.7535,3
133.48853,3
136.0456,3
138.30913,3
139.88333,3
140.49466,3
139.62599,3
138.29236,3
137.51422,3
137.52794,3
138.10095,3
138.1206,3
137.53366,3
137.70969,3
139.4112,
141.50757,
141.77475,
140.28015,
137.62064,
135.29175,
135.11261,
136.771,
137.26859,
135.40863,
133.2768,
132.47296,3
132.12369,3
131.96417,3
132.32779,3
132.29181,3
131.00723,3
129.47643,3
129.82652,3
132.1593,3
133.95474,3
134.36702,3
134.41115,3
135.43924,3
138.287,3
139.24628,3
137.22177,3
135.53735,3
134.13605,3
131.31412,3
128.64493,3
129.3441,3
131.67696,3
132.79105,3
132.18765,3
131.7528,3
132.6433,3
133.92725,3
135.41272,3
136.91476,3
136.71378,3
134.69397,3
133.35764,3
133.90636,3
135.12897,3
135.63965,3
135.70908,3
135.94933,3
136.8194,3
138.32962,3
139.1463,3
138.6701,3
137.9356,3
138.19379,3
139.54562,3
139.47452,3
137.41327,3
135.84393,3
136.1539,3
136.47272,3
135.85986,3
135.67545,3
135.66122,3
136.67172,3
137.72003,3
136.80135,3
135.91476,3
135.85739,3
136.47095,3
137.22943,3
136.2356,3
134.21942,3
132.05093,3
130.07089,3
128.96759,3
128.9187,3
129.68758,3
130.52394,3
131.65567,3
132.18416,3
130.22678,3
126.54196,3
122.94035,3
120.05698,3
118.71257,3
119.517334,3
121.47305,3
122.60837,3
122.12785,3
120.89467,3
119.52695,3
118.560974,3
116.79382,3
113.74417,3
111.70181,3
112.792984,3
115.763565,3
118.00409,3
119.546196,3
121.43317,3
122.9932,3
122.696396,3
119.776886,3
115.51067,3
111.39353,3
108.92609,3
107.87215,3
108.23953,3
109.24053,3
107.523094,3
103.54965,3
100.83355,3
101.2554,3
102.87803,3
103.57564,3
103.53444,3
102.24377,3
100.289825,3
98.699554,3
97.61197,3
98.009,3
98.80035,3
99.78214,3
100.46161,3
100.56044,3
101.07379,3
101.49048,3
101.756744,3
103.03432,3
106.258354,3
109.31749,3
112.86473,3
115.97601,3
116.25339,3
115.60428,3
115.12062,3
115.43793,3
115.34182,3
113.43776,3
110.35654,3
108.093414,3
105.96111,3
102.6445,3
98.969955,3
97.078384,3
99.63164,3
105.348236,3
109.122856,3
109.98592,3
110.8203,3
113.15278,3
114.60918,3
113.72149,3
111.418,3
109.61148,3
107.99396,3
106.49176,3
104.56801,3
103.20894,3
103.806694,3
105.243866,3
105.83043,3
103.48091,3
99.34741,3
96.783516,3
97.89458,3
101.24829,3
103.40259,3
103.3156,3
102.1783,3
102.2007,3
102.323524,3
102.43866,3
105.818436,3
111.52411,3
116.20013,3
119.81178,3
123.167175,3
125.03363,3
124.39705,3
123.02367,3
120.916565,3
117.36601,3
113.911606,3
111.68689,3
110.86008,3
110.25047,3
110.50549,3
113.287056,3
116.37425,3
117.64169,3
116.15904,3
114.39694,3
112.71678,3
110.538315,3
109.07458,3
109.292946,3
110.3295,3
110.65405,3
111.15982,3
114.49187,3
118.41394,3
121.85662,3
124.11406,3
124.23854,3
122.8143,3
120.77823,3
118.831215,3
117.035446,3
115.15986,3
113.41766,3
111.81531,3
109.57454,3
107.8347,3
107.417885,3
108.1397,3
110.12781,3
112.24173,3
114.58809,3
116.09625,3
116.23805,3
114.72481,3
112.42995,3
112.55548,3
115.54544,3
118.38147,3
119.325134,3
119.227646,3
117.68031,3
114.724045,3
112.17685,3
110.86651,3
111.65789,3
113.69348,3
115.31684,3
115.563385,3
114.45874,3
112.46983,3
109.78285,3
107.27855,3
107.65201,3
109.46507,3
109.40585,3
108.25592,3
107.958374,3
107.738686,3
107.30628,3
110.976166,3
117.84921,3
123.16054,3
126.37622,3
128.8385,3
130.09682,3
130.68993,3
130.69678,3
129.42009,3
126.42149,3
122.78258,3
120.25578,3
118.6117,3
116.55507,3
113.86105,3
111.825195,3
109.744644,3
107.86586,3
108.10648,3
108.910065,3
109.4424,3
109.43111,3
108.249954,3
106.84276,3
106.16839,3
105.56035,3
106.31621,3
110.719215,3
117.36923,3
125.517296,3
132.65999,3
135.92102,3
134.98476,3
131.58304,3
127.71344,3
124.54714,3
121.551895,3
118.96698,3
117.37954,3
116.11172,3
115.23413,3
115.38939,3
116.61177,3
118.61393,3
119.554985,3
118.118225,3
114.82156,3
110.802505,3
108.4969,3
108.96677,3
113.26365,3
118.70625,3
122.93359,3
127.137375,3
131.38756,3
133.45526,3
133.1927,3
131.75485,3
129.34811,3
125.93445,3
121.99664,3
119.25554,3
118.797485,3
119.31427,3
118.647,3
116.80003,3
116.74084,3
119.46619,3
121.41408,3
119.97847,3
115.81174,3
111.463974,3
110.447334,3
113.889725,3
119.56087,3
124.8033,3
127.828384,3
130.9581,3
135.056,3
138.68286,3
140.37315,3
139.3747,3
137.08559,3
134.84595,3
132.27043,3
130.0148,3
129.83293,3
131.29297,3
132.4753,3
131.26578,3
127.61754,3
123.99514,3
121.35299,3
118.75615,3
117.90271,3
119.753105,3
122.3135,3
123.04554,3
121.06192,3
118.83698,3
121.00737,3
124.84337,3
127.98688,3
130.19641,3
131.39311,3
132.77032,3
132.87155,3
129.87894,3
125.78738,3
122.04991,3
120.02668,3
120.035164,3
120.56748,3
120.32474,3
117.993744,3
115.68109,3
115.65758,3
115.945076,3
115.53871,3
114.38396,3
112.45553,3
110.281906,3
108.23864,3
109.71301,3
118.76854,3
130.4336,3
140.3374,3
146.92493,3
150.03592,3
149.62543,3
146.8837,3
142.28467,3
136.47412,3
131.94995,3
128.75894,3
125.090324,3
120.71718,3
116.365555,3
112.607635,3
109.81264,3
108.750656,3
108.634155,3
106.660645,3
103.662094,3
100.79513,3
102.562775,3
105.5806,3
108.12338,3
112.8686,3
119.98918,3
126.620056,3
131.15479,3
132.97379,3
132.53433,3
130.70433,3
126.52556,3
120.298065,3
115.46178,3
112.56148,3
112.4207,3
114.050156,3
115.15022,3
114.44058,3
113.259674,3
111.97463,3
108.89089,3
104.602646,3
100.09346,3
95.156586,3
91.96974,3
95.58118,3
103.64952,3
112.74742,3
118.85617,3
120.25267,3
118.98572,3
116.26347,3
111.28015,3
106.121414,3
102.550674,3
98.88867,3
94.25747,3
89.715866,3
86.860565,3
85.51503,3
84.60222,3
83.47391,3
82.36148,3
81.286575,3
81.15205,3
82.002716,3
80.853584,3
78.6664,3
79.64867,3
84.994095,3
94.00981,3
101.56549,3
108.47945,3
114.46335,3
118.044876,3
118.48932,3
116.41045,3
113.85778,3
111.7298,3
109.46755,3
107.45476,3
106.433334,3
107.76669,3
110.92937,3
113.6991,3
114.393814,3
113.22175,3
111.064606,3
110.34976,3
111.35393,3
112.104324,3
112.638504,3
114.45534,3
117.74942,3
122.57065,3
127.206436,3
129.37897,3
129.36523,3
127.71384,3
125.62469,3
123.39983,3
121.50014,3
121.46562,3
122.10891,3
121.08925,3
118.9377,3
115.79657,3
112.62494,3
111.331985,3
112.33539,3
114.159065,3
113.99939,3
111.23961,3
107.455246,3
105.90126,3
106.80629,3
106.229355,3
104.72249,3
105.53195,3
110.35945,3
118.64956,3
125.64955,3
128.58853,3
127.346375,3
124.62857,3
121.81784,3
119.3537,3
117.102005,3
115.42105,3
114.16226,3
112.8819,3
111.64015,3
110.19998,3
107.436516,3
104.90563,3
104.11116,3
102.817535,3
99.05241,3
93.7504,3
89.99213,3
92.6765,3
98.82408,3
105.03299,3
110.51923,3
114.848274,3
117.18147,3
117.13521,3
115.17388,3
111.74971,3
108.958244,3
108.69139,3
108.89966,3
109.11278,3
108.858,3
107.80362,3
107.53015,3
108.62883,3
108.80836,3
105.37157,3
99.28305,3
94.33974,3
92.89013,3
92.36217,3
91.80559,3
91.45912,3
91.92645,3
96.15776,3
105.33519,3
113.04146,3
116.41766,3
117.84932,3
116.94801,3
114.07539,3
111.553665,3
110.48954,3
109.398415,3
107.820496,3
106.67646,3
106.259384,3
104.05269,3
100.61187,3
99.49135,3
99.61487,3
98.484505,3
95.16505,3
91.320816,3
89.05532,3
89.99745,3
92.64537,3
95.04334,3
99.03623,3
105.97586,3
114.12578,3
121.22922,3
125.265884,3
125.81566,3
122.92203,3
