Coefficients,1,2,3,4,5,6,7,8,9,10,11,12,Instruments
-523.6043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-523.6043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-523.6043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-523.6043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-523.6043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-523.6043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-523.6043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-523.6043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-523.6043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-523.6043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-523.6043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-522.8702,1.0381539,1.037737,1.0370423,1.0360688,1.0348201,1.0332932,1.0314897,1.0294112,1.0270549,1.0244248,1.0215203,1.0183413,0
-522.1321,2.0816422,2.0802975,2.0780616,2.074931,2.0709178,2.0660176,2.060244,2.0535898,2.04609,2.0377264,2.0285218,2.0184805,0
-520.5718,4.285059,4.2743573,4.2565746,4.2317977,4.200145,4.161764,4.116834,4.065566,4.0082064,3.9450169,3.8762908,3.8023472,0
-518.6862,6.943037,6.906624,6.8463063,6.7626343,6.656375,6.52849,6.3801336,6.2126274,6.027489,5.826322,5.6108875,5.3830376,0
-517.34235,8.833802,8.768156,8.659619,8.509495,8.319557,8.092074,7.829716,7.5355573,7.212981,6.865699,6.497624,6.11285,0
-516.5308,9.97435,9.887539,9.744389,9.547113,9.298729,9.002893,8.663839,8.286208,7.8749523,7.4352174,6.9722404,6.4912815,0
-515.4635,11.461306,11.309114,11.062941,10.733259,10.333343,9.878087,9.382687,8.861383,8.326383,7.7870884,7.249661,6.7170258,0
-514.03546,13.43877,13.163675,12.724079,12.146406,11.4640045,10.713945,9.933602,9.15724,8.413052,7.7209854,7.0914664,6.5252256,0
-512.478,15.583706,15.140554,14.435579,13.515842,12.440853,11.277059,10.09169,8.946792,7.8938694,6.969845,6.194544,5.570122,0
-509.12595,17.77605,17.042051,15.397282,15.117659,15.1840515,12.793964,10.20261,7.8905544,7.5578356,7.1339836,7.225606,4.354792,0
-500.11935,17.379658,16.863258,15.643427,14.769263,18.855198,13.382381,11.084649,5.2268314,4.4756045,8.756137,12.498926,3.3562245,0
-486.4574,15.173298,15.919188,19.061619,11.761133,19.406677,14.316178,13.08943,3.0552034,2.1140075,8.70641,14.918501,3.6387005,0
-468.56616,13.107917,15.428257,21.321156,9.271854,19.554596,15.26136,14.48995,2.2814705,0.7361013,4.8229084,14.647522,5.3548207,0
-451.69772,11.501926,15.522696,21.487556,8.219965,16.782146,15.023231,14.1620655,0.9311082,0.22082764,4.998559,14.223692,6.0629363,0
-439.05542,13.280161,16.309261,23.647175,8.253578,14.1837845,13.951831,14.005791,-0.26730138,1.3201373,6.151619,12.285049,4.5425076,0
-429.07233,20.151295,20.63193,28.358072,10.708313,14.210564,13.301036,12.911102,-1.4553983,3.3898156,6.6377773,9.10961,0.96978384,0
-422.1651,29.507313,26.589642,32.079983,13.498445,16.371584,12.257463,9.692568,-3.7154975,4.1742945,5.985998,6.349657,-2.4207,0
-418.28372,38.876312,31.844004,32.804096,13.774136,18.786684,11.812233,6.981473,-4.5511093,4.326559,4.9329834,4.567071,-4.4900665,0
