Coefficients,Instruments
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.8634385,
1.4371599,
2.030098,
2.3322453,
2.9159591,
3.6810827,
4.4806585,
4.902678,
4.7346344,
5.152295,
7.159846,
8.208754,
8.448199,
8.731353,
8.924066,
9.198668,
9.364727,
9.740646,
10.416277,
11.024185,
11.928427,
13.025858,
13.777903,
14.345243,
14.75758,
15.002143,
14.904319,
14.494543,
14.055258,
14.666351,
16.281788,
16.66261,
16.268766,
15.819279,
17.736702,
21.204878,
25.822351,
29.243813,
61.372524,
116.977936,
146.71422,1
161.73337,1
166.91296,1
164.41971,1
156.15335,1
148.01419,1
145.46597,1
144.86182,1
144.55759,1
143.34967,1
140.48691,1
137.08107,1
133.0603,1
128.3695,1
125.73094,1
127.94222,1
148.91498,1
168.61032,1
181.28668,1
187.95934,1
190.17168,1
189.63309,1
188.22179,1
186.89522,1
185.23538,1
182.20525,1
178.84799,1
175.93561,1
173.38654,1
170.61365,1
