Coefficients,1,2,3,4,5,6,7,8,9,10,11,12,Instruments
-535.8,3.9264486,3.903263,3.8648438,3.8115168,3.7437403,3.66209,3.5672603,3.4600577,3.3413646,3.21219,3.073597,2.926724,0
-530.2842,11.564728,11.069747,10.292992,9.300812,8.175003,7.00345,5.8704157,4.8476186,3.9872813,3.3179357,2.8434036,2.5449395,0
-526.63617,16.437115,15.147476,13.245827,11.039329,8.848473,6.9365406,5.4603987,4.454481,3.8488648,3.5122578,3.3038619,3.117074,1
-527.91895,14.787363,13.950214,12.679787,11.136065,9.495933,7.9210587,6.5328784,5.399865,4.538296,3.924056,3.5101705,3.2440164,1
-532.02985,9.217709,9.074627,8.842363,8.52985,8.148841,7.7132554,7.2383766,6.7400513,6.2338285,5.7342424,5.2541122,4.8040586,1
-533.9774,6.502526,6.474816,6.428856,6.3649793,6.283655,6.1854663,6.0711226,5.941441,5.797351,5.639866,5.4700937,5.2892127,1
-534.0988,6.3319597,6.30743,6.266734,6.21014,6.1380396,6.0509043,5.9493246,5.833967,5.7056055,5.5650706,5.4132824,5.251215,1
-534.125,6.29452,6.2691655,6.2271214,6.168703,6.094348,6.004612,5.9001627,5.7817707,5.6503124,5.506738,5.352091,5.1874747,1
-534.3057,6.039422,6.0153723,5.975507,5.920149,5.8497505,5.7648783,5.666213,5.5545516,5.430763,5.2958393,5.1508265,4.9968452,1
-534.1616,6.242385,6.215693,6.171461,6.110056,6.031999,5.93794,5.8286695,5.7050924,5.5682206,5.419182,5.259185,5.08951,1
-533.47845,7.206362,7.173408,7.118788,7.042931,6.9464607,6.830139,6.6949034,6.5418224,6.3721066,6.1870837,5.9881954,5.776963,1
-532.8448,8.101555,8.06563,8.006056,7.9232726,7.8179007,7.6907153,7.54266,7.374811,7.1884117,6.984789,6.7654147,6.5318384,1
-532.17365,9.048496,9.006226,8.936134,8.838751,8.714806,8.565232,8.391153,8.193861,7.97481,7.7356143,7.47801,7.2038536,1
-531.2165,10.395031,10.331624,10.226667,10.08124,9.89682,9.675278,9.418835,9.130049,8.811741,8.467011,8.099134,7.7115583,1
-530.23376,11.77388,11.677809,11.519203,11.300308,11.024208,10.694738,10.31644,9.894455,9.434425,8.942377,8.424615,7.887594,1
-528.93134,13.598795,13.452101,13.210737,12.879302,12.464079,11.972847,11.414696,10.799791,10.139131,9.444226,8.726867,7.9988065,1
-527.8036,15.182404,15.00217,14.705923,14.299751,13.791967,13.192852,12.514418,11.770066,10.974267,10.142147,9.289139,8.4305725,1
-527.07794,16.20536,16.015612,15.70364,15.275756,14.740548,14.108698,13.392678,12.606449,11.765099,10.8844795,9.980803,9.07024,1
-526.62805,16.842796,16.656387,16.349697,15.928607,15.401152,14.777309,14.068758,13.288596,12.45103,11.570992,10.663835,9.744932,1
-526.85333,16.532642,16.371262,16.10535,15.739449,15.27973,14.733925,14.111088,13.421437,12.676104,11.886897,11.06604,10.225912,1
-527.4593,15.686308,15.556524,15.342311,15.04677,14.674147,14.229767,13.719917,13.151728,12.533049,11.872271,11.178193,10.4598465,1
-527.96204,14.981244,14.869051,14.683798,14.428045,14.105318,13.720023,13.277376,12.783293,12.244299,11.66736,11.059816,10.429193,1
-528.35254,14.431879,14.328621,14.158117,13.922731,13.6257,13.271082,12.863671,12.408902,11.912756,11.381641,10.822271,10.241547,1
-528.5294,14.182194,14.080064,13.911398,13.678494,13.384523,13.033434,12.629907,12.179264,11.68737,11.160509,10.605289,10.028511,1
-529.02496,13.4849615,13.39349,13.242304,13.033276,12.768989,12.452684,12.088219,11.679985,11.232859,10.752098,10.24328,9.712184,1
-529.77246,12.4327135,12.355888,12.2288475,12.05309,11.830661,11.564149,11.256616,10.911573,10.532894,10.124788,9.691705,9.238277,1
-530.3985,11.553404,11.494443,11.396797,11.2613945,11.089514,10.882773,10.643096,10.372697,10.074043,9.749826,9.402918,9.036341,1
-530.6543,11.194545,11.144579,11.061714,10.946575,10.800001,10.623092,10.417143,10.183669,9.924355,9.641085,9.33588,9.010903,1
-530.78186,11.014467,10.965107,10.883259,10.769529,10.624781,10.450083,10.24674,10.016253,9.760309,9.480777,9.179673,8.859143,1
-530.82214,10.956492,10.904344,10.817889,10.697797,10.5450115,10.360716,10.146342,9.903536,9.634159,9.34025,9.024029,8.687839,1
-530.46716,11.453489,11.386282,11.275021,11.120811,10.925192,10.690096,10.417835,10.111066,9.772739,9.406098,9.014593,8.601854,1
-529.8181,12.361471,12.264551,12.104536,11.883662,11.604998,11.272389,10.890383,10.464125,9.999295,9.501949,8.9784565,8.435343,1
-529.436,12.892955,12.769516,12.566063,12.285961,11.933817,11.515375,11.03739,10.5074835,9.933966,9.325668,8.691755,8.041516,1
-455.8766,81.477875,22.72855,0.91053694,2.60188,-4.387532,-13.729253,-11.428415,-3.250339,-0.35007817,-4.4335775,-7.021176,-1.5690439,1
-367.4801,125.97717,-6.020835,1.9098046,5.3847766,-15.29909,-10.4795265,-11.279372,-10.832341,-3.3681197,-8.396839,-12.290556,-2.8646684,1
-314.96237,146.0008,-19.3084,8.76119,1.7412713,-17.951733,-4.1622405,-11.6004095,-10.441052,-2.8625526,-11.933596,-9.157623,-2.0437202,1
-286.7024,156.54073,-23.609081,12.951458,-0.15758014,-18.05345,-0.8928864,-10.7302685,-9.806423,-2.4133036,-13.015364,-5.6795397,-0.89668965,1
-272.94156,165.19998,-21.955284,15.518648,1.0015469,-16.70634,0.14047754,-9.626959,-9.066629,-1.7460483,-13.386183,-3.790132,1.1108011,1
-270.1861,173.49585,-16.672127,15.617726,4.416643,-14.857615,-0.22157073,-7.934869,-7.328818,-1.5169308,-14.242654,-3.9057133,3.3124084,1
-275.87738,180.05371,-9.770766,13.362881,8.897936,-12.190893,-1.6103202,-5.5122223,-4.146548,-1.7992752,-15.324935,-4.9189253,5.3471923,1
-284.02664,181.78915,-4.5653963,11.013628,12.174105,-7.7423205,-2.1747813,-3.530883,-0.32161653,-2.3493168,-16.520464,-6.8248105,5.680863,1
-291.92905,178.51163,-3.0404491,10.106346,15.027372,-3.0967813,0.19691,-1.509772,0.97343946,-3.7380035,-19.39598,-9.909279,4.588952,1
-300.34277,172.60721,-4.189491,8.8502,18.156778,2.230762,3.9226925,0.42094278,0.49549103,-5.7266073,-22.272488,-12.490871,2.9064755,1
-304.37003,170.22687,-4.7891307,7.4483395,17.54868,1.9768152,4.2108283,-0.21344972,-0.47886288,-5.648676,-22.150644,-11.807066,3.4542112,1
-305.3176,170.28827,-4.173596,7.7423954,15.755138,-0.64279157,3.6086369,-1.713671,-1.5971913,-5.13356,-20.955927,-10.366974,4.1318765,1
-304.25333,171.10455,-4.8528814,7.974285,15.38628,-2.0358524,5.2798166,-0.6769028,-3.4776978,-6.2947283,-19.625113,-8.17685,4.461758,1
-302.038,171.24907,-7.559713,7.5286617,16.251163,-2.1400995,8.065432,2.5748591,-5.585531,-9.295992,-19.040974,-6.0093217,4.120292,1
-301.69574,170.30724,-10.107937,6.1361084,17.192034,-1.092886,9.516878,5.093994,-5.919279,-11.084673,-18.557892,-6.357329,1.5800855,1
-305.84845,167.5134,-10.703426,4.329316,17.047445,0.4003476,9.401463,6.0681715,-4.5030336,-11.872276,-18.050024,-7.637515,-1.2610662,1
-313.31348,164.00676,-9.179304,2.7471123,15.791243,0.8100544,7.3126636,4.9204125,-2.0941472,-11.32032,-17.69403,-8.427963,-1.9263097,1
-308.82935,167.65656,-8.632927,1.2316871,11.390663,0.037279963,5.9093475,0.5161605,-1.9442098,-13.756901,-19.08944,-4.401774,-0.7221447,1
-284.46805,175.11548,-15.36021,5.3571672,5.6427617,-2.977828,6.8644114,-4.7378845,-3.7371037,-17.320965,-19.580666,1.6111934,-1.2131844,1
-264.20065,180.68855,-21.743034,9.382639,2.7425997,-4.789329,6.844824,-9.343525,-5.3916073,-18.978241,-18.83142,4.256578,-2.503008,1
-254.11183,183.41995,-25.372055,11.717245,2.4106898,-5.7120686,6.382555,-12.5081215,-6.7994075,-18.775616,-18.03529,5.69549,-2.5646226,1
-253.3829,184.05435,-25.284174,13.5997715,4.887898,-5.771929,6.332878,-13.18184,-8.1586075,-17.502182,-17.169353,6.3111877,-0.67793614,1
-260.21378,183.12688,-22.011475,14.877493,9.326339,-5.0136995,6.6786537,-12.061323,-10.297312,-16.662546,-16.798319,6.3946295,2.9712687,1
-268.82675,180.89188,-18.332945,15.37153,13.292907,-2.6451595,6.941374,-10.705521,-12.070213,-17.930931,-16.839342,6.343693,5.8907156,1
-273.72958,179.64043,-16.54306,14.253047,15.193995,-0.47626537,5.637037,-10.493276,-11.876086,-19.149809,-16.13295,7.5667386,7.1668754,1
-275.96378,179.47375,-16.452732,11.452106,15.210735,0.32291692,3.6833,-10.395667,-10.120746,-18.793894,-15.029557,8.926823,7.8218994,1
-278.2861,178.48892,-17.324915,8.183451,13.726912,0.18319964,3.1334517,-9.427043,-8.141332,-17.745611,-14.573205,9.353921,8.277258,1
