Coefficients,Instruments
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.24167185,
0.64442265,
0.92487043,
0.9642056,
0.82904613,
0.5742012,
0.4187136,
0.676059,
1.0912547,
1.7364948,
1.7183868,
1.9134579,
2.9273973,
3.9183412,
4.53813,
4.3777018,
4.0919895,
4.8060746,
6.7192802,
8.498318,
9.0198555,
9.079174,
8.236852,
8.578602,
9.923972,
10.461723,
10.063423,
9.418545,
9.863144,
11.093475,
12.725382,
15.056547,
17.102009,3
18.780478,3
18.213562,3
16.832386,3
14.277864,3
11.904025,3
9.275087,3
7.5050573,3
5.9254694,3
4.1253533,3
1.3597127,3
-0.59047675,3
-0.785931,3
-0.5930395,3
-1.6472193,3
-3.1584835,3
-4.9106216,3
-5.9061794,3
-3.2887166,3
1.6798962,3
1.4237639,3
-0.25241876,3
-2.6228266,3
-5.924508,3
-6.964958,3
-6.2563972,3
-4.593764,3
0.9233453,3
6.438584,3
9.862867,3
9.369585,3
6.5108147,3
4.226757,3
2.3613932,3
0.64448404,3
0.18090749,3
1.0214043,3
1.3888947,3
3.3060377,3
7.6787806,3
10.860879,3
12.885905,3
14.566412,3
16.81385,3
19.407015,3
20.570034,3
19.586418,3
16.952133,3
12.946103,3
9.25524,3
5.066072,3
1.4773812,3
-0.03260231,3
0.64428425,3
3.004644,3
3.854526,3
2.871151,3
1.2048843,3
0.33727503,3
1.6983833,3
2.9370766,3
3.1176019,3
2.4366171,3
0.2739551,3
0.81844974,3
12.086326,3
21.56771,3
26.061365,3
28.290302,3
29.016483,3
28.54654,3
28.970303,3
29.269287,3
29.703108,3
30.400475,3
31.73124,3
33.04229,3
31.21683,3
22.687397,3
13.905146,3
9.692383,3
8.205805,3
8.617739,3
10.3501835,3
13.323923,3
17.862007,3
20.990788,3
21.417727,3
21.516972,3
22.026926,3
22.100582,3
21.611702,3
19.052538,3
20.033342,3
20.158577,3
19.605474,3
19.34943,3
20.61346,3
23.877739,3
28.775795,3
31.567146,3
31.353222,3
28.58778,3
23.974028,3
19.94733,3
18.448133,3
20.163853,3
27.866404,3
41.080685,3
51.957405,3
58.31955,3
57.37877,3
52.836926,3
50.17003,3
50.378254,3
51.910667,3
53.110863,3
53.32985,3
53.741844,3
54.871426,3
57.096436,3
59.10271,3
59.46777,3
60.010395,3
62.850517,3
72.143814,3
92.14438,3
110.764084,3
123.53923,3
128.95758,3
129.55167,3
127.53787,3
124.86678,3
124.169266,3
126.1781,3
129.8942,3
134.60794,3
