Coefficients,Instruments
2.1561856,3
8.736679,3
17.820925,3
25.3167,3
30.370642,3
33.87152,3
36.280552,
36.80051,
35.968094,
34.927376,
36.327644,
39.188255,
41.47308,3
43.609436,3
45.62591,3
46.488506,3
45.26911,3
44.194214,
43.329044,
42.703278,
41.81565,
41.04754,
43.118095,
46.863052,
50.644295,
53.36163,
55.683426,3
58.845757,3
62.67466,3
65.20465,3
64.652176,3
60.126625,3
54.793873,3
51.308876,3
49.504467,3
49.583622,3
52.167236,3
56.12052,3
59.80538,3
63.107086,3
65.744385,3
66.93813,3
67.24495,3
65.81645,3
63.97776,3
62.658375,3
60.962837,3
60.65426,3
61.672256,3
64.76809,3
69.77348,3
74.02162,3
71.248634,3
65.124084,3
60.798397,3
58.69016,3
59.599392,3
66.879486,3
78.9357,3
92.654236,3
107.291794,3
121.317215,3
129.39989,3
125.07622,3
114.34883,3
105.59851,3
100.774185,3
101.418045,3
107.65976,3
117.502625,3
127.65201,3
132.94516,3
130.05414,3
120.46391,3
111.23332,3
105.5358,3
103.34298,3
104.79787,3
110.925804,3
121.01079,3
131.20209,3
139.29433,3
138.8248,3
131.24405,3
125.21567,3
122.502884,3
122.05208,3
125.1928,3
132.7633,3
140.11096,3
143.9854,3
144.24762,3
141.4249,3
137.405,3
134.49266,3
135.03125,3
138.45436,3
141.26869,3
142.09592,3
143.7148,3
143.59839,3
141.12167,3
139.26408,3
139.98163,3
142.29663,3
144.15158,3
145.82687,3
145.71785,3
142.1654,3
137.37604,3
135.17505,3
136.10422,3
141.77364,3
150.58691,3
154.9808,3
150.31631,3
138.70474,3
128.41751,3
124.27223,3
125.53956,3
129.94437,3
134.23288,3
136.3276,3
138.08148,3
136.81409,3
134.08115,3
133.60405,3
136.83017,3
142.7992,3
148.64212,3
150.4736,3
147.99973,3
142.6198,3
135.85577,3
131.44405,3
131.38977,3
135.13992,3
141.27863,3
146.17006,3
147.58813,3
147.24138,3
146.91283,3
147.16275,3
147.93307,3
148.34476,3
147.55945,3
146.05458,3
144.41693,3
141.36624,3
136.55402,3
131.5491,3
127.80867,3
125.24368,3
123.976425,3
123.50369,3
121.671555,3
118.53856,3
115.18438,3
113.324615,3
114.98183,3
117.015,3
117.42393,3
119.730774,3
123.57138,3
127.52597,3
130.72205,3
132.15392,3
130.3863,3
128.13571,3
129.51117,3
134.97668,3
140.64005,3
142.16411,3
141.46788,3
141.64082,3
142.92659,3
144.5949,3
145.79395,3
145.85165,3
144.64165,3
144.29306,3
144.38493,3
145.0354,3
145.72061,3
144.65216,3
141.90152,3
139.82254,3
139.5044,3
134.40283,3
125.53926,3
117.70244,3
111.210236,3
109.29878,3
111.04468,3
112.15781,3
111.22737,3
110.587555,3
113.954666,3
119.741486,3
124.8716,3
128.40198,3
131.15576,3
133.13101,3
133.34904,3
131.88916,3
129.01735,3
128.39493,3
131.09634,3
132.32336,3
129.58902,3
126.2021,3
125.08003,3
127.21754,3
131.36282,3
137.17563,3
143.90558,3
148.91791,3
150.14713,3
148.7775,3
148.17003,3
148.16364,3
147.76245,3
148.42978,3
149.01697,3
149.5722,3
149.4085,3
146.97174,3
143.65207,3
142.3923,3
144.27557,3
145.90984,3
143.97592,3
139.73932,3
137.09482,3
135.59235,3
136.16376,3
