Coefficients,Instruments
3.9258208,
7.927367,
14.423706,
21.935429,
26.711788,
29.007225,
30.552032,
31.447227,
30.37719,
27.78372,
25.621042,
24.59105,
25.007717,
25.96365,
25.861584,
25.714392,
26.242758,
25.407917,
23.394268,
22.076866,
23.981255,
25.898304,
26.597095,
25.618317,
22.987255,
19.573513,
18.597687,
20.11769,
21.518768,
22.549664,
23.460262,
24.470865,
26.338455,
29.74992,
33.410507,
35.0066,
34.487732,
32.82406,
31.252365,
31.272797,
30.44708,
27.340696,
24.510937,
24.888239,
27.30416,
28.083145,
27.741909,
26.975021,
40.46998,
68.1992,
95.274574,
117.632095,
134.54953,
146.14612,
153.66821,
158.6633,
160.57407,
159.59628,
157.39896,
154.54715,
152.32779,
151.3533,
149.82758,
146.62424,
143.14099,
139.05006,
136.49701,
136.17082,
135.9891,
133.96568,
131.08517,
127.631096,1
125.27911,1
124.474045,1
124.08908,1
123.425964,1
121.70364,1
119.23309,1
115.28383,1
110.63948,1
106.961624,1
105.55958,1
105.5552,1
105.43007,1
103.65831,1
101.40695,1
99.34074,1
97.452545,1
96.69372,1
96.51257,1
95.530075,1
93.25933,1
91.84497,1
90.932175,1
89.37877,1
87.76639,1
86.63614,1
85.89162,1
85.889465,1
87.47839,1
89.249825,1
89.85641,1
88.874405,1
86.981,1
84.474434,1
82.967896,1
82.3908,
81.031044,
79.48725,
78.03354,
77.82683,
93.28376,
115.98652,
133.42471,
144.01733,
150.00745,
152.44029,
152.26096,
150.03915,
148.3045,1
146.99744,1
145.11234,1
142.2865,1
139.89294,1
137.91165,1
136.83466,1
137.77484,1
142.69946,1
150.11151,1
156.5844,1
161.43741,1
163.39563,1
164.10513,1
164.00797,1
162.88284,1
161.75903,1
160.00558,1
158.02887,1
155.82312,1
154.63576,1
154.0609,1
155.13889,1
157.93942,1
161.2045,1
164.36081,1
167.5943,1
169.8495,1
171.64774,1
172.04285,1
170.98318,1
169.89404,1
169.1322,1
171.09296,1
174.19641,1
176.31439,1
177.35297,1
177.4099,1
175.86307,1
172.51508,1
168.82932,1
165.88339,1
162.87033,1
161.30748,1
160.69897,1
159.61566,1
156.51523,1
152.58804,1
150.19327,1
152.92456,1
160.47401,1
166.93317,1
170.83762,1
172.4396,1
172.4171,1
172.32063,1
172.91049,1
173.41267,
173.18018,
171.07542,
169.00702,1
168.69147,1
169.26817,1
169.7735,1
170.53577,1
171.92047,1
173.0311,1
173.54074,1
173.58746,1
172.39319,1
169.96869,1
167.07053,1
166.66776,1
167.51917,1
167.55632,1
166.18869,1
163.66412,1
161.71677,1
162.64868,1
165.52272,1
169.16838,1
172.11508,1
172.62091,1
171.71844,1
170.9632,1
169.84015,1
168.67145,1
168.02579,1
167.17117,1
165.69173,1
166.17487,1
169.18054,1
172.81982,1
175.14682,1
175.79053,1
176.35657,1
177.39479,1
177.5127,1
175.86469,1
173.70386,1
172.48819,1
171.27396,1
169.03764,1
166.77585,1
167.96265,1
173.65878,1
179.1348,1
183.01898,1
185.63101,1
186.0401,1
185.087,1
182.98738,1
180.54709,1
179.66406,1
180.15417,1
180.65897,1
179.60524,1
177.1143,1
175.26508,1
175.19731,1
175.71962,1
175.99496,1
175.2544,1
173.63539,1
173.43384,1
173.49687,1
172.76599,1
171.15125,1
170.31343,
169.67825,
168.21838,1
167.93199,1
170.08813,1
174.1358,1
177.8674,1
179.74387,1
180.02768,1
179.60088,1
178.72937,1
176.67126,
173.27827,
170.08685,1
168.58417,1
170.13576,1
173.64087,1
175.57314,1
176.5788,1
177.24011,1
176.8042,1
175.57457,
174.57706,
173.2982,
170.05243,1
166.02194,1
163.88568,1
163.27304,1
162.86467,1
160.49573,1
158.89769,1
163.69223,1
171.90623,1
178.88287,1
182.13696,
183.63081,
184.88635,
185.53711,1
185.69418,1
185.16965,1
184.08069,1
183.39487,1
182.97687,1
183.47844,1
183.61624,
182.84094,
182.51584,
183.91515,
185.80797,1
187.09938,1
188.28342,1
187.78091,1
185.02267,1
181.35173,1
177.90417,1
176.03595,1
175.70067,1
175.99625,
177.42548,
179.81033,
182.36009,1
185.3299,1
187.84544,1
189.01996,1
189.13391,1
189.28949,1
190.72678,1
192.54005,1
192.89459,1
191.6339,1
190.19516,1
189.19153,1
188.11275,1
186.30893,1
183.88333,
181.66415,
180.50021,
179.53891,1
177.544,1
173.94559,1
171.11679,1
170.2622,1
170.5781,1
169.6343,1
166.94873,1
167.85175,
171.63953,
176.56119,
179.52243,1
182.00574,1
184.94969,1
186.48938,1
187.59283,1
190.18652,1
192.49945,1
192.18307,1
189.33757,1
185.83527,1
183.28996,1
181.83316,1
181.20575,1
182.35565,1
184.6332,1
187.39319,1
189.72717,1
192.15903,1
193.6278,1
193.98132,1
192.99673,1
190.24313,1
187.4891,1
186.45078,1
187.58124,1
189.03015,1
189.10623,1
188.42697,1
187.40753,1
186.97928,1
186.17517,1
184.90378,1
183.17969,1
182.33722,1
183.94434,1
186.36363,1
187.99648,1
188.95718,1
189.7819,1
190.26254,1
190.11609,1
189.4749,1
187.91821,1
185.78372,1
183.30133,1
180.47668,1
178.12222,1
176.94601,1
175.3477,1
172.96625,1
173.43083,1
180.16035,1
189.69968,1
194.90263,
196.18437,
195.63904,
195.5075,1
195.36609,1
193.7598,1
191.27495,1
188.84962,1
187.14879,1
185.8079,1
185.9566,1
187.34584,1
189.39313,1
190.67172,
191.69086,
192.57375,
192.5885,
192.07611,1
191.69763,1
190.98114,1
189.22195,1
186.66342,1
184.76639,1
184.45898,1
184.51108,1
186.64325,1
190.50284,1
193.67462,
196.46625,
199.44713,
201.76562,1
203.5105,1
204.69467,1
204.93417,1
204.25742,1
203.55241,1
203.246,1
202.4878,1
201.25772,1
201.03761,1
201.02148,
200.3161,
198.79881,
197.0122,
195.14105,1
192.95663,1
190.30579,1
186.90712,1
184.36362,1
183.58519,1
183.04456,1
181.77232,1
182.08992,
183.94409,
186.16455,
187.23999,
188.34532,1
189.48653,1
190.90207,1
191.94238,1
192.79013,1
193.73154,1
194.11961,1
193.51031,1
192.4337,1
190.97687,1
189.75925,
189.43613,
189.89807,
189.86853,1
189.81465,1
189.93576,1
189.97536,1
189.60806,1
188.39018,1
188.15744,1
188.99979,1
190.47852,1
191.67508,
192.98242,
194.64432,1;8
195.8514,1;8
197.64633,1;8
199.6705,1;8
199.31192,1;8
196.61858,1;8
192.68704,1;8
189.12163,1;8
187.53897,1;8
186.2511,8
184.18944,8
181.12665,8
178.90244,8
178.00284,1;8
176.11914,1;8
173.82632,1;8
172.1661,1;8
171.74332,1;8
170.83783,1;8
168.53838,1;8
165.8152,1;8
163.44312,1;8
162.71017,1;8
