Coefficients,1,2,3,4,5,6,7,8,9,10,11,12,Instruments
-504.8862,4.44069,4.391384,4.310051,4.197958,4.0568256,3.888813,3.6964545,3.4826288,3.2505019,3.0034232,2.7449093,2.4785478,0
-500.2644,10.879169,10.5497055,10.041838,9.408051,8.7053995,7.9840736,7.2782707,6.6016207,5.948127,5.29825,4.6283813,3.9212344,0
-496.95728,15.350262,14.446049,13.113304,11.570314,10.047648,8.736303,7.7472277,7.0919895,6.688652,6.390676,6.0306916,5.4677753,1
-494.65765,18.37155,16.83071,14.6082115,12.130415,9.836304,8.072325,7.0156345,6.644519,6.7617283,7.061351,7.219052,6.9800215,1
-493.4983,19.865704,17.931093,15.179266,12.183228,9.516214,7.6075363,6.6466827,6.5593967,7.0565176,7.7348175,8.196225,8.150459,1
-492.44272,21.218113,18.9167,15.707468,12.312973,9.401585,7.41208,6.4768467,6.4504385,7.008074,7.7619886,8.355202,8.518234,1
-492.1799,21.568016,19.204132,15.898906,12.382011,9.3275585,7.1826696,6.09816,5.9611454,6.4878454,7.32341,8.115086,8.556433,1
-493.11548,20.331543,18.193134,15.165546,11.882658,8.959146,6.843833,5.7426023,5.6170855,6.236479,7.2509604,8.265142,8.905967,1
-493.687,19.57188,17.571972,14.753513,11.725201,9.076191,7.231158,6.371339,6.4307203,7.149418,8.15453,9.044314,9.464186,1
-493.48474,19.822737,17.74754,14.887039,11.923279,9.473235,7.9204655,7.347772,7.574954,8.2633705,9.032795,9.549747,9.574849,1
-493.30908,19.970066,17.66976,14.637199,11.700556,9.485507,8.2402725,7.8627024,8.061281,8.522991,8.995243,9.277787,9.190163,1
-493.56808,19.545368,17.10548,13.938665,10.961531,8.841492,7.8009377,7.6605577,8.041246,8.5727215,8.995267,9.14481,8.896725,0
-493.64767,19.501204,17.21379,14.164103,11.168451,8.88308,7.611459,7.284375,7.5819473,8.105488,8.510371,8.56163,8.132038,0
