Coefficients,1,2,3,4,5,6,7,8,9,10,11,12,Instruments
-517.53265,1.6752721,1.6714907,1.6652052,1.6564424,1.6452374,1.6316371,1.6156969,1.5974798,1.5770665,1.5545334,1.5299737,1.5034859,0
-515.38885,4.700309,4.6762686,4.636509,4.581479,4.5118,4.4282446,4.3317294,4.22329,4.1040606,3.9752626,3.8381696,3.69409,0
-513.7348,7.025241,6.958648,6.8492365,6.6993246,6.5120506,6.2912946,6.0415463,5.767783,5.4753227,5.1696596,4.856322,4.5407095,1
-513.757,6.999034,6.9479895,6.863887,6.748148,6.602721,6.4300237,6.2328863,6.0144777,5.778226,5.52775,5.266755,4.9989557,1
-514.76697,5.5819893,5.564463,5.5353527,5.4948025,5.443019,5.3802624,5.3068504,5.223154,5.129579,5.026606,4.9147453,4.794549,1
-515.5181,4.5217733,4.5104275,4.491578,4.465314,4.4317575,4.3910675,4.3434353,4.2890825,4.2282634,4.1612606,4.088384,4.0099697,1
-516.0273,3.80325,3.796709,3.7858357,3.7706747,3.7512736,3.7277176,3.7000923,3.6685057,3.6330688,3.593923,3.5512128,3.5050983,1
-516.09735,3.7047138,3.6996527,3.691235,3.6794868,3.6644435,3.6461518,3.6246674,3.6000557,3.572391,3.5417569,3.5082455,3.4719563,1
-515.92975,3.94061,3.932057,3.9178658,3.8981237,3.8729672,3.8425512,3.8070714,3.7667522,3.7218504,3.6726398,3.6194215,3.5625157,1
-516.0573,3.7600443,3.7510395,3.7361007,3.7153325,3.6888776,3.6569185,3.6196725,3.577389,3.5303593,3.4788847,3.423301,3.363965,1
-516.2781,3.4491248,3.4442153,3.4360433,3.424622,3.409984,3.392149,3.3711557,3.3470426,3.3198667,3.2896738,3.256526,3.2204866,1
-516.2409,3.501892,3.4973376,3.489756,3.4791656,3.4655774,3.4490268,3.429543,3.407166,3.3819304,3.3538938,3.3231065,3.2896304,1
-516.17334,3.5973268,3.5926003,3.5847306,3.573736,3.5596347,3.542458,3.5222344,3.4990025,3.4728198,3.4437232,3.4117713,3.377029,1
-516.16064,3.6150346,3.6097994,3.6010842,3.5889082,3.5732944,3.554276,3.5318887,3.5061765,3.4771993,3.4450061,3.4096634,3.3712425,1
-516.2264,3.5220428,3.516255,3.5066223,3.4931638,3.4759102,3.4548953,3.430163,3.4017644,3.3697615,3.3342175,3.2952085,3.2528129,1
-516.0082,3.8298717,3.8221297,3.8092504,3.7912712,3.7682433,3.7402349,3.7073236,3.6696062,3.6271882,3.580192,3.5287495,3.473007,1
-515.6265,4.3687925,4.358608,4.341675,4.3180523,4.287836,4.2511272,4.2080626,4.1587954,4.1035137,4.042407,3.9756982,3.9036236,1
-515.7349,4.216017,4.2073617,4.19297,4.1728888,4.147193,4.115965,4.079313,4.037362,3.9902532,3.9381478,3.8812199,3.8196578,1
-516.2968,3.4227672,3.4182832,3.4108214,3.400394,3.3870225,3.3707318,3.3515549,3.3295293,3.3046925,3.2770972,3.2467968,3.2138467,1
-516.6092,2.9809537,2.9761124,2.9680738,2.9568877,2.9426074,2.9253225,2.9051275,2.882134,2.8564644,2.8282595,2.7976673,2.7648482,1
-516.28723,3.4343815,3.4239821,3.4067433,3.3827925,3.352325,3.3155665,3.2728062,3.2243595,3.1706133,3.1119528,3.048822,2.9816809,1
-516.06586,3.747178,3.7358994,3.717196,3.6911955,3.658083,3.6180916,3.5715075,3.5186489,3.4598918,3.3956323,3.3263159,3.2524045,1
-516.14825,3.6317403,3.6235998,3.6100855,3.591272,3.5672755,3.538226,3.5042927,3.4656644,3.4225688,3.375237,3.3239367,3.2689471,1
-516.4446,3.2140317,3.2103038,3.204105,3.1954498,3.1843724,3.170899,3.1550736,3.1369371,3.11656,3.093986,3.0692873,3.0425339,1
-516.4543,3.2004275,3.1968822,3.190979,3.182731,3.1721506,3.1592586,3.1440768,3.1266327,3.1069603,3.0850918,3.061067,3.0349295,1
-516.4126,3.2590456,3.2546086,3.2472277,3.236911,3.223685,3.2075691,3.188602,3.1668177,3.1422539,3.114964,3.0850034,3.0524254,1
-516.44,3.2201307,3.2152948,3.2072494,3.196007,3.1815915,3.1640315,3.1433659,3.1196327,3.0928812,3.0631652,3.0305476,2.995091,1
-516.3906,3.2894902,3.2830448,3.2723246,3.2573662,3.2382104,3.2149239,3.1875782,3.156261,3.1210647,3.0821047,3.0395,2.9933836,1
-516.08875,3.715209,3.7050643,3.6882045,3.6646967,3.634645,3.5981686,3.5554209,3.5065784,3.451842,3.391437,3.325611,3.2546296,1
-515.7923,4.1338663,4.1221,4.1025434,4.0752807,4.0404243,3.9981217,3.9485488,3.8919144,3.8284504,3.758423,3.6821191,3.5998535,1
-515.76245,4.1765556,4.166113,4.1487494,4.124535,4.0935593,4.055941,4.011819,3.961362,3.9047575,3.842218,3.773974,3.700279,1
-516.07117,3.7411075,3.734164,3.7226117,3.7064824,3.6858149,3.6606677,3.6311054,3.59721,3.5590563,3.5167587,3.4704216,3.420166,1
-516.35803,3.3359604,3.3307343,3.3220332,3.3098795,3.2942939,3.2753124,3.2529705,3.2273211,3.1984024,3.1662884,3.1310377,3.0927253,1
-516.35266,3.3432002,3.3369057,3.3264387,3.3118348,3.293143,3.2704277,3.2437654,3.2132397,3.1789713,3.141057,3.0996294,3.0548248,1
-516.34204,3.3578706,3.350584,3.3384743,3.3216028,3.3000407,3.2738948,3.243281,3.208344,3.169237,3.126143,3.079254,3.028781,1
