Coefficients,Instruments
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.17203304,
0.97548044,
1.3724751,
2.4822881,
4.2035203,
5.2398696,
5.421115,
5.0363383,
5.6133556,
6.896242,
8.046405,
8.77476,
9.492161,
9.877841,
9.741806,
9.61665,
9.810424,
10.369378,
10.883619,
12.298258,
13.151474,
14.208352,
15.211008,
16.445145,
17.614624,
17.693846,
17.566156,
18.376587,
19.749763,
20.77301,
21.328714,
22.488428,
23.05769,
22.867062,
22.733032,
21.802391,
21.908932,
23.287567,
26.0485,
29.470234,
40.41368,
105.44263,
114.62241,
116.92923,1
118.47059,1
119.85281,1
122.109146,1
125.54558,1
129.60239,1
133.54527,1
136.58401,1
139.04593,1
142.9425,1
147.9092,1
153.50319,1
158.15883,1
160.686,1
161.95828,1
161.21161,1
159.514,1
158.57004,1
158.70938,1
159.12833,1
159.45955,1
160.31798,1
162.64471,1
165.16673,1
166.63235,1
167.59637,1
169.55977,1
172.09196,1
174.18393,1
