Coefficients,Instruments
25.102028,
45.8618,
56.727436,
56.77405,
53.694004,
51.53782,
51.566837,
52.50917,
52.675186,
51.93376,
51.986954,
51.604183,
50.409256,
49.768333,
50.551422,
51.062576,
49.988327,
49.333694,
47.830368,
46.11483,
45.013077,
43.509018,
42.88736,
43.112804,
43.331142,
43.377846,
42.10357,
41.839424,
42.95171,
42.97224,
42.610497,
42.804283,
42.770866,
43.15754,
44.459724,
45.92753,
46.484314,
47.175568,
48.0346,
48.01391,
47.361725,
44.64534,
41.679207,
40.742287,
41.769463,
43.221043,
44.094463,
44.773643,
45.607437,
46.162384,
45.839363,
45.22118,
44.974297,
44.84673,
44.709827,
44.18863,
43.398537,
42.447216,
42.492443,
43.923264,
45.438957,
46.491974,
46.33309,
46.497078,
49.076668,
52.064762,
54.281803,
55.46578,
55.971493,
55.102386,
53.45582,
51.822357,
51.36666,
51.626778,
51.34796,
51.623566,
53.07557,
53.62594,
51.998123,
48.651054,
47.12933,
48.34159,
50.237045,
52.188145,
54.522736,
56.667168,
57.864693,
57.856583,
56.12963,
53.965992,
53.27083,
53.054363,
54.545,
58.155273,
61.178314,
62.022346,
60.23596,
56.5587,
51.95494,
48.13582,
46.609634,
47.605545,
49.424103,
49.39025,
48.28817,
50.49269,
53.809456,
55.882164,
57.004654,
58.796906,
62.068916,
64.72118,
65.63992,
65.481926,
64.85835,
63.573605,
60.842854,
57.825424,
55.479057,
54.85296,
56.544556,
57.982224,
57.773582,
56.79827,
55.139637,
54.184776,
55.62538,
59.766636,
64.43078,
67.56738,
68.14894,
66.555435,
65.3064,
63.66262,
60.92025,
58.89097,
58.467697,
59.900238,
61.2872,
60.924416,
59.29081,
58.08568,
59.005157,
60.52035,
61.128696,
59.553673,
57.362633,
55.27398,
53.45527,
52.4539,
53.385017,
54.965733,
54.81906,
54.33824,
53.673008,
52.802017,
53.837654,
55.351288,
55.376484,
53.477875,
51.217377,
50.51254,
50.93699,
49.9813,
48.264088,
47.685005,
47.349648,
47.40766,
48.399773,
49.54177,
51.366714,
53.278297,
54.001892,
53.050873,
50.00518,
46.995457,
47.945034,
51.01931,
52.89239,
53.120834,
53.387054,
54.722115,
56.106857,
55.28325,
53.878876,
53.435707,
54.000923,
55.079407,
55.462814,
54.54257,
53.018906,
51.683044,
51.257713,
50.37935,
50.50557,
52.06684,
54.158554,
57.677246,
60.494022,
60.915398,
60.076355,
58.937225,
57.264935,
55.39856,
53.579056,
49.537323,
46.224625,
44.826424,
46.87085,
50.66869,
53.94239,
54.907726,
52.698208,
50.45669,
51.56588,
55.10453,
55.529053,
54.313194,
53.329567,
52.411682,
51.680614,
51.28989,
51.313217,
52.845577,
53.30646,
52.743027,
52.538933,
51.920685,
53.534668,
57.721367,
63.022667,
67.19868,
68.730255,
69.20772,
69.47577,
68.10811,
64.82115,
62.981956,
63.047012,
64.09531,
63.964283,
62.178566,
61.039673,
61.21354,
61.127335,
59.313633,
56.4374,
54.70399,
54.43322,
54.44137,
54.926155,
55.95794,
57.45969,
58.372147,
59.490288,
59.021484,
57.499084,
57.36692,3;8
57.39756,3;8
57.124313,3;8
56.633663,3;8
56.070686,3;8
57.549236,3;8
61.32418,3;8
67.48558,3;8
73.56171,3;8
78.05324,3;8
79.16821,3;8
77.30114,3;8
73.23041,3;8
71.48227,3;8
74.89894,3;8
78.03168,3;8
79.78617,3;8
81.5957,3;8
84.61936,3;8
90.50749,3;8
97.23841,3;8
101.282455,3;8
102.0222,3;8
100.82565,3;8
99.27074,3;8
100.51825,3;8
105.197174,3;8
110.664345,3;8
115.34186,3;8
117.940605,3;8
118.86378,3;8
118.81224,3;8
118.44105,3;8
118.04393,3;8
116.02039,3;8
112.31625,3;8
108.91505,3;8
107.50366,3;8
108.985725,3;8
112.14281,3;8
115.42097,3;8
117.71385,3;8
118.18048,3;8
116.72119,3;8
113.368095,3;8
110.32362,3;8
110.18031,3;8
112.50892,3;8
112.677704,3;8
110.63465,3;8
108.77344,3;8
107.95369,3;8
108.36163,3;8
108.71356,3;8
108.4399,3;8
108.31819,3;8
107.6958,3;8
105.650406,3;8
102.95897,3;8
101.16171,3;8
101.0891,3;8
100.12779,3;8
100.51114,3;8
104.09941,3;8
102.290924,3;8
101.63141,3;8
100.9438,3;8
99.80269,3;8
98.36895,3;8
97.706665,3;8
98.76504,3;8
101.20367,3;8
102.282104,3;8
102.24654,3;8
100.80673,3;8
99.007416,3;8
97.477585,3;8
96.717575,3;8
97.29427,3;8
99.57437,3;8
102.772736,3;8
104.654915,3;8
104.11846,3;8
102.15184,3;8
98.87421,3;8
95.64419,3;8
94.43576,3;8
94.87297,3;8
96.55844,3;8
97.6579,3;8
97.17728,3;8
95.70201,3;8
94.113434,3;8
93.17807,3;8
91.737564,3;8
89.82962,3;8
90.33334,3;8
92.786575,3;8
94.03583,3;8
92.95302,3;8
91.56743,3;8
90.26294,3;8
88.82492,3;8
87.22735,3;8
86.640945,3;8
88.646996,3;8
92.371704,3;8
95.74817,3;8
96.75604,3;8
96.37839,3;8
95.70742,3;8
94.31029,3;8
93.17123,3;8
94.819435,3;8
97.70932,3;8
98.83038,3;8
97.86695,3;8
95.64041,3;8
93.07902,3;8
90.63963,3;8
89.89792,3;8
90.30197,3;8
89.16239,3;8
87.19679,3;8
85.32045,3;8
84.7052,3;8
85.51752,3;8
87.05628,3;8
88.34528,3;8
88.26277,3;8
87.45881,3;8
86.90924,3;8
86.193146,3;8
86.336464,3;8
86.82061,3;8
