Coefficients,Instruments
1.1126213,
8.97946,
23.932955,
29.646038,
32.86496,
32.66976,
31.017584,
29.903166,
29.910688,
31.719435,
35.265953,
41.46157,
45.75674,
45.343742,
43.815125,
43.704697,
44.16718,
44.377224,
42.30218,
37.59591,
34.727005,
38.307915,
45.059418,
46.422363,
52.788605,
60.34915,
63.992218,
63.877922,
62.070045,
58.64307,
52.43766,
43.934925,
39.308716,
46.94361,
53.098595,
46.76,
35.81175,
27.511858,
24.212734,
25.864353,
34.24467,
44.72027,
48.029587,
49.48677,
51.68428,
52.614296,
50.422665,
50.163208,
50.75642,
51.85446,
52.574333,
53.75391,
53.080723,
55.6868,
70.74385,
76.0854,
76.601456,
74.516914,
68.65191,
54.515434,
44.84006,
50.112907,
52.19394,
49.58825,
44.96258,
42.781876,
42.977646,
43.67002,
44.86164,
44.904083,
42.3937,
38.863487,
39.25684,
42.98958,
47.303658,
51.62001,
55.162903,
56.860146,
56.982506,
58.911564,
60.58825,
59.75403,
58.4028,
56.676292,
52.8033,
48.040535,
45.429615,
44.179096,
45.192574,
49.52285,
55.888763,
56.902172,
52.72355,
51.422203,
53.28234,
55.031063,
48.805202,
39.1608,
35.5531,
37.972298,
46.625435,
56.042442,
58.419228,
61.59362,
73.09582,
86.98236,
94.98863,
96.79672,
96.14479,
93.979515,3
91.48713,3
87.384964,3
84.12996,3
87.11459,3
91.54552,3
92.00362,3
88.63971,3
83.43739,3
78.65378,3
76.7005,3
79.2635,3
85.61018,3
93.52147,3
97.036026,3
95.60702,3
93.97102,3
92.12833,3
88.937805,3
86.0732,3
85.19505,3
84.18,3
74.97829,3
65.38542,3
60.864937,3
60.949764,3
64.30919,3
69.228065,
74.374176,
79.02928,3
84.97464,3
93.39673,3
104.72778,3
113.960526,3
115.33458,3
112.67857,3
109.74918,3
109.822205,3
113.91945,3
116.38004,3
112.20972,3
106.30083,3
102.35112,3
101.43052,3
102.116455,3
101.23188,3
101.065506,3
103.375595,3
107.43658,3
113.51654,3
118.12433,3
115.48865,3
108.57628,3
104.44426,3
104.619705,3
104.37717,3
103.839935,3
105.20062,3
108.78732,3
111.58265,3
112.0474,3
110.87875,3
109.81032,3
107.22294,3
104.81741,3
104.70912,3
107.339554,3
111.461105,3
111.00492,3
106.92637,3
105.24457,3
106.14421,3
108.18228,3
110.3761,3
112.74903,3
114.57068,3
118.210175,3
122.75859,3
124.98842,3
124.5968,3
122.56416,3
120.80713,3
117.1013,3
111.89644,3
109.13849,3
109.9765,3
115.17731,3
121.55904,3
125.29735,3
127.06692,3
126.72893,3
125.28246,3
123.06104,3
119.77296,3
117.91379,3
119.901695,3
124.108986,3
127.67146,3
129.82462,3
129.6323,3
126.94562,3
121.525764,3
114.20151,3
111.153824,3
112.875595,3
115.369484,3
117.530045,3
119.739746,3
121.618866,3
123.34053,3
125.970375,3
128.38701,3
128.44589,3
125.82334,3
123.023026,3
121.70378,3
123.29216,3
125.55051,3
127.33728,3
126.86792,3
124.746765,3
122.97679,3
121.58687,3
121.22311,3
124.26009,3
130.27103,3
135.56857,3
133.87811,3
128.65134,3
124.962364,3
124.43355,3
124.88272,3
124.83655,3
123.930145,3
121.0721,3
118.41232,3
118.278,3
118.139175,3
113.63013,3
107.91728,3
105.782104,3
106.602005,3
104.615395,3
99.62286,3
97.36748,3
98.91565,3
102.64935,3
106.57577,3
109.146545,3
111.14484,3
113.37256,3
115.58954,3
117.362976,3
117.32213,3
115.60538,3
115.17622,3
115.32999,3
115.72435,3
117.0738,3
119.13862,3
118.469696,3
115.691826,3
112.59824,3
110.302895,3
107.07157,3
102.895615,3
100.049706,3
100.8159,3
106.34863,3
114.41507,3
120.811844,3
125.799164,3
130.50632,3
131.7299,3
129.50327,3
127.22225,3
126.4144,3
124.66489,3
121.19496,3
117.94504,3
116.16355,3
117.37146,3
120.88168,3
123.94193,3
126.06467,3
126.86659,3
124.75833,3
121.43195,3
118.17854,3
115.714264,3
115.36824,3
118.26687,3
123.436356,3
130.21426,3
135.0358,3
136.05942,3
134.72073,3
131.55699,3
127.80815,3
124.48131,3
119.10989,3
110.544365,3
104.147316,3
102.887566,3
106.388565,3
111.8394,3
115.48544,3
116.52836,3
115.97019,3
113.74748,
110.86947,3
104.42932,3
96.4673,3
93.63469,3
99.42359,3
111.2866,3
124.41141,3
129.93756,3
130.5429,3
130.22057,3
131.47684,3
134.81396,3
138.34464,3
141.13322,3
142.10631,3
142.2539,3
141.57364,3
140.39261,3
139.90555,3
138.84059,3
135.89009,3
132.90211,3
131.71518,3
132.4706,3
132.6159,3
129.74954,3
121.49057,3
107.29936,3
95.611786,3
90.56789,3
95.09954,3
107.56619,3
123.06563,3
131.2426,3
127.444725,3
123.03609,3
121.060684,3
120.145584,3
117.75368,3
116.76261,3
120.02929,3
127.64957,3
135.1598,3
138.38205,3
138.46786,3
136.24908,3
133.89577,3
132.16034,3
132.64508,3
135.11911,3
138.00122,3
139.64851,3
138.59985,3
135.80045,3
134.34412,3
134.84813,3
134.14944,3
131.60251,3
123.00609,3
113.93918,3
111.11392,3
114.976685,3
122.32881,3
125.291275,3
124.271194,3
124.57028,3
124.94449,3
125.34565,3
125.931305,3
127.02141,3
126.928825,3
124.50978,3
121.989365,3
120.93494,3
122.12187,3
123.01848,3
123.82941,3
124.4064,3
124.203,3
122.98548,3
123.06163,3
127.15385,3
131.30331,3
128.28455,3
121.97278,3
