Coefficients,Instruments
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.12372235,
0.42549834,
0.57236224,
0.44006097,
0.14682591,
0.20042995,
0.44874835,
0.58070445,
0.6399129,
0.66650295,
0.6207379,
0.45618603,
0.3851472,
0.6411185,
0.88617,
0.9072301,
0.7156328,
0.8786748,
1.0825202,
1.6428761,
2.557912,
3.0669827,
2.8409839,
2.3461115,
3.0001726,
3.6395073,
3.87247,
3.684987,
3.3633337,
3.5324118,
3.86658,
4.433341,
4.507205,
4.552746,
4.149461,
4.3793573,
4.725457,
4.5015244,
4.5253983,
6.891781,
10.663372,
15.513684,
18.886627,
18.793652,
16.360502,
15.058023,
16.425941,
21.843563,
21.185104,
14.852618,
8.264778,
3.79125,3
0.49327892,3
-0.9983485,3
-0.5316952,3
0.27678004,3
0.5487935,3
-0.18600619,3
-4.039148,3
-9.935599,3
-15.034938,3
-18.390057,3
-19.722277,3
-19.748177,3
-20.689066,3
-23.371492,3
-25.99704,3
-26.278534,3
-25.036715,3
-24.283,3
-20.527504,3
-10.193463,3
6.805596,3
17.95739,3
20.925976,3
20.491222,3
19.96621,3
18.984463,3
17.478039,3
15.819601,3
13.878051,3
12.630549,3
9.782536,3
5.9727545,3
4.0724697,3
3.6665938,3
4.1135435,3
5.060401,3
5.707659,3
4.8520894,3
4.194273,3
18.953522,3
30.350395,3
40.18463,3
46.86271,3
50.156593,3
48.473465,3
42.237503,3
36.813976,3
34.417725,3
33.863983,3
33.175877,3
31.069424,3
28.006653,3
23.456724,3
17.982811,3
15.202909,3
17.684326,3
22.327345,3
27.520678,3
33.817398,3
40.20238,3
39.815224,3
35.241913,3
27.934158,3
21.793652,3
18.916199,3
18.680342,3
20.056126,3
18.827305,3
15.481945,3
13.381142,3
14.407563,3
14.892738,3
12.786786,3
8.639528,3
4.993055,3
3.4369235,3
10.378777,3
16.174711,3
23.375021,3
30.21042,3
36.83098,3
40.538837,3
38.781796,3
34.79196,3
31.593344,3
27.334042,3
20.930912,3
14.182434,3
8.352406,3
4.324788,3
2.1435647,3
0.8299354,3
1.1827325,3
3.3567665,3
5.0430517,3
7.2775664,3
10.321159,3
14.310827,3
14.53136,3
10.969191,3
6.1950874,3
0.8524283,3
-1.0606391,3
-1.464292,3
-4.1160235,3
-5.9043064,3
-6.094023,3
-5.0946546,3
-3.7180433,3
-2.7589028,3
-2.55016,3
-2.9404945,3
-4.0968237,3
-4.3614936,3
-8.175771,3
-11.414192,3
-12.567743,3
-11.11883,3
-8.086648,3
-4.101115,3
-0.90426683,3
-1.5367202,3
-4.695859,3
