Coefficients,Instruments
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.24845383,
1.2917155,
2.4867363,
3.2751496,
3.951219,
4.6206684,
5.065736,
5.0111647,
4.7184296,
4.7313523,
5.6710176,
7.4343824,
8.962193,
9.914627,
10.367334,
10.397286,
9.881954,
10.771492,
13.348501,
15.015137,
14.970865,
14.412697,
13.714268,
14.08037,
16.217728,
18.743412,
19.63284,
18.662596,
17.514622,
18.216492,
19.162474,
19.868004,
19.854538,
20.289051,
21.64069,
24.0056,
26.11567,
26.641537,
25.894,
26.395947,
87.78936,
128.59221,
150.84732,
164.06982,1
171.48834,1
175.3736,1
177.60168,1
178.80276,1
179.0441,1
177.79762,1
175.41649,1
172.69748,1
170.68808,1
169.30429,1
169.16574,1
169.06522,1
168.33838,1
167.66599,1
169.9558,1
175.30283,1
181.66971,1
186.98178,1
190.8223,1
193.16417,1
193.93935,1
193.46265,1
192.3814,1
190.71696,1
188.3192,1
186.35164,1
185.48566,1
