Coefficients,1,2,3,4,5,6,7,8,9,10,11,12,Instruments
-536.0489,2.9748998,2.9655995,2.9501486,2.9286187,2.901123,2.8677852,2.8287678,2.7842553,2.73447,2.6796389,2.6200266,2.5559125,0
-533.79,6.1611176,6.1270843,6.070673,5.992338,5.892717,5.772614,5.6329985,5.474988,5.29984,5.108944,4.903801,4.6860085,0
-532.7218,7.6680536,7.6229243,7.5481405,7.4443355,7.3124,7.153447,6.96883,6.7600994,6.5290027,6.277467,6.0075703,5.7215242,1
-532.59796,7.8435917,7.7995443,7.726552,7.625235,7.496443,7.341275,7.1610355,6.9572353,6.731568,6.4859076,6.222274,5.942813,1
-533.23,6.9537306,6.92155,6.8682013,6.7941084,6.699864,6.5862093,6.4540424,6.3043995,6.1384478,5.957471,5.7628565,5.5560827,1
-534.144,5.6671915,5.653055,5.6295733,5.5968795,5.5551424,5.504591,5.445483,5.3781404,5.3028975,5.2201586,5.130335,5.0338826,1
-533.93585,5.9619837,5.9490685,5.92761,5.897704,5.859496,5.813152,5.7588863,5.6969404,5.627597,5.551158,5.4679585,5.3783555,1
-533.33606,6.8068595,6.783992,6.746114,6.6935863,6.626885,6.5466347,6.453561,6.348506,6.2323923,6.1062384,5.9711194,5.828163,1
-533.22974,6.955967,6.9293385,6.885294,6.8243313,6.7471347,6.6545687,6.5476522,6.427553,6.2955647,6.1530776,6.001565,5.8425555,1
-533.605,6.4278774,6.409018,6.3777885,6.334483,6.2795296,6.2134314,6.1368113,6.0503664,5.9548883,5.851208,5.7402205,5.6228485,1
-533.85406,6.076846,6.0619345,6.037184,6.0027447,5.958837,5.905719,5.8437104,5.773179,5.694542,5.608242,5.5147653,5.4146214,1
-533.71173,6.274044,6.2468925,6.2019715,6.1397696,6.060959,5.9663906,5.857071,5.734153,5.5989094,5.452725,5.297064,5.1334496,1
-533.6839,6.31045,6.2740593,6.213952,6.1309385,6.0261326,5.9009295,5.7569838,5.5961804,5.420603,5.232491,5.0342083,4.8281965,1
-534.2338,5.5344095,5.503193,5.4516673,5.380584,5.290959,5.1840887,5.061491,4.924901,4.7762203,4.617507,4.4509144,4.2786655,1
-535.02747,4.4176145,4.4029956,4.3788295,4.3454123,4.3031483,4.252548,4.194215,4.1288357,4.05717,3.9800372,3.8982992,3.8128483,1
-535.429,3.8522234,3.8452477,3.833685,3.817616,3.7971683,3.7724886,3.7437668,3.7112093,3.6750553,3.6355624,3.5930157,3.5477037,1
-534.92725,4.5590353,4.5436373,4.5181465,4.4828224,4.438017,4.384183,4.3218594,4.251669,4.1742983,4.090517,4.0011406,3.9070344,1
-533.8747,6.044108,6.018459,5.975989,5.9171047,5.842372,5.752508,5.6483746,5.5309534,5.401372,5.260833,5.1106515,4.9522176,1
-533.3298,6.8127565,6.781034,6.7285333,6.655802,6.563595,6.4528685,6.3247643,6.1805906,6.021813,5.8500237,5.666933,5.474333,1
-532.9034,7.4152412,7.3818636,7.326604,7.2500086,7.1528378,7.036042,6.9007607,6.7483,6.5801177,6.3977957,6.2030277,5.9975905,1
-532.806,7.5551414,7.52841,7.484044,7.4223127,7.343601,7.2483854,7.137251,7.0108714,6.869996,6.715472,6.5482125,6.369186,1
-532.6132,7.827836,7.801118,7.756731,7.694892,7.6158977,7.5201325,7.4080563,7.2802067,7.137206,6.9797306,6.8085318,6.624426,1
