Coefficients,Instruments
5.6132708,
14.239615,
25.451448,
32.808308,
35.362793,
35.481594,
35.983208,
36.10998,
35.352207,
33.495358,
31.824139,
31.505234,
32.708443,
34.882088,
36.915813,
38.727737,
40.409264,
41.01037,
41.349926,
41.878464,
41.54517,
40.57135,
39.0815,
38.135513,
39.173294,
41.338005,
42.551403,
41.917564,
39.470333,
36.7825,
36.18687,
36.766098,
36.417816,
35.765854,
37.179005,
39.927902,
41.710285,
41.918274,
41.43165,
40.655,
39.15482,
37.33417,
36.3285,
36.54947,
37.453712,
37.786633,
38.532486,
40.789654,
43.473038,
43.69378,
41.32522,
39.462353,
39.515682,
40.35199,
41.00837,
40.884457,
41.275677,
43.09481,
68.366135,
115.28973,
140.85243,
153.44125,1
157.33492,1
155.63043,1
149.05469,1
140.99376,1
134.27563,1
128.18266,1
122.40401,1
118.36694,1
117.979065,1
119.18118,1
118.253624,1
115.44168,1
112.97836,1
112.30804,1
110.7771,1
107.82121,1
103.36836,1
100.16728,1
98.01921,1
95.88805,1
93.64823,1
93.93805,1
94.598755,1
93.18948,1
91.72374,1
98.971725,1
107.5692,1
112.061035,1
111.232765,1
104.83299,1
92.72446,1
85.104294,1
84.54064,1
85.22092,1
86.14668,1
86.114975,1
86.107834,1
87.03309,1
88.0831,1
88.784,1
88.57456,1
86.822754,1
85.02025,1
85.453674,1
86.185715,1
85.484505,1
86.29695,1
88.253006,1
89.10971,1
88.567505,1
85.31118,1
82.443016,1
80.68297,1
79.64194,1
80.13881,1
81.83272,1
82.862,1
82.852325,1
83.38962,1
84.3583,1
84.97273,1
83.63922,1
80.66261,1
78.23327,1
79.46469,1
83.43021,1
87.26892,1
92.63356,1
114.359146,1
135.51443,1
149.10345,3;1
157.7161,3;1
161.73282,3;1
162.58664,3;1
161.9255,3;1
161.48717,3;1
161.2276,3;1
159.80113,3;1
156.56036,3;1
152.61798,3;1
149.45807,3;1
148.42886,3;1
149.33784,3;1
149.6012,3;1
149.02216,3;1
147.21802,3;1
145.35442,3;1
144.50824,3;1
144.79211,3;1
145.02338,3;1
143.70555,3;1
141.77025,3;1
140.37526,3;1
138.87827,3;1
137.41962,3;1
136.67273,3;1
136.69019,3;1
135.92259,3;1
135.65771,3;1
135.7225,3;1
134.51527,3;1
133.09119,3;1
133.69293,3;1
135.12265,3;1
134.35983,3;1
132.72597,3;1
130.66176,3;1
128.78973,3;1
126.85335,3;1
124.66991,3;1
123.726074,3;1
125.15369,3;1
127.37901,3;1
128.13585,3;1
127.64715,3;1
126.09749,3;1
124.61301,3;1
123.58067,3;1
123.250244,3;1
123.515,3;1
122.76957,3;1
121.69487,3;1
120.22164,3;1
118.94426,3;1
118.174774,3;1
118.93538,3;1
121.64015,3;1
125.66147,3;1
131.40991,3;1
141.59355,3;1
147.55925,3;1
147.93573,3;1
147.11761,3;1
147.28915,3;1
148.19075,3;1
148.53638,3;1
146.53171,3;1
144.90369,3;1
143.30222,3;1
141.10873,3;1
140.40869,3;1
141.72345,3;1
141.72742,3;1
140.74179,3;1
139.19193,3;1
138.28601,3;1
138.55698,3;1
139.46933,3;1
139.96414,3;1
140.46211,3;1
139.30118,3;1
136.91443,3;1
136.03117,3;1
138.01025,3;1
140.47789,3;1
141.28078,3;1
138.44562,3;1
134.37582,3;1
130.96335,3;1
129.406,3;1
129.83185,3;1
130.15854,3;1
130.14725,3;1
128.79015,3;1
126.32087,3;1
125.11331,3;1
126.27968,3;1
128.3647,3;1
129.72351,3;1
