Coefficients,Instruments
0.0,
0.0,
0.21917014,
0.6317512,
0.7121371,
0.482792,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.1401847,
0.48982483,
0.54659414,
0.20942387,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.13988626,
1.6534975,
4.5072575,3
11.729467,3
20.577011,3
26.352148,3
30.90893,3
32.855644,3
32.8415,3
33.939445,3
36.83692,3
40.72705,3
44.337044,3
45.77293,3
46.22602,3
46.67497,3
48.35543,3
50.95634,3
52.81093,3
51.846947,
49.925034,
49.830452,
49.811684,
50.64984,
52.29812,
53.24446,
54.059246,
56.0783,
60.69834,
64.58019,
65.559364,
65.777054,
66.50167,
64.568504,
60.24552,
58.691383,
60.815815,
63.559624,
64.02997,
64.14495,
64.14891,
65.083694,
66.14927,
64.98005,
61.247646,
58.604248,
58.78878,
60.82893,3
60.9156,3
58.94306,3
56.139038,3
56.62303,3
59.719265,3
63.453773,3
66.74268,3
68.74309,3
69.24808,3
68.74695,3
66.377464,3
61.589317,3
56.999435,3
55.234818,3
53.822884,3
51.798203,3
51.181087,3
52.083633,3
52.07795,3
51.241554,3
50.956993,3
51.51555,3
53.547302,3
56.15215,3
59.500427,3
64.108025,3
67.26483,3
69.98633,3
73.995964,3
78.10011,3
82.07632,3
85.985245,3
87.70029,3
89.62393,3
93.8542,3
97.950485,3
100.70332,3
103.18655,3
106.92534,3
111.9973,3
116.53542,3
118.917496,3
119.8799,3
120.96051,3
122.03619,3
123.054214,3
122.174194,3
121.71759,3
121.85516,3
121.63058,3
121.13023,3
120.901535,3
121.312805,3
121.625275,3
121.46465,3
121.88176,3
123.61428,3
125.63014,3
126.949646,3
127.80366,3
128.49107,3
129.0767,3
129.1911,3
129.02158,3
128.87936,3
128.89972,3
128.26562,3
127.90135,3
128.01192,3
129.59737,3
132.3123,3
134.33553,3
135.78802,3
136.5067,3
136.19464,3
134.5981,3
130.97589,3
126.90378,3
123.32207,3
121.50913,3
121.12387,3
122.08638,3
125.68149,3
130.06224,3
132.98601,3
133.8164,3
131.96149,3
128.80272,3
126.212845,3
126.14935,3
127.196915,3
126.83472,3
125.17094,3
123.87993,3
126.09299,3
132.61609,3
138.85727,3
140.96194,3
138.7724,3
133.59277,3
128.70493,3
