Coefficients,1,2,3,4,5,6,7,8,9,10,11,12,Instruments
-541.1498,2.3065743,2.304495,2.3010335,2.2961912,2.2899866,2.2824197,2.273505,2.263255,2.2516937,2.238832,2.2246919,2.2092938,0
-539.7235,4.320896,4.3105655,4.2934303,4.269617,4.2393,4.202695,4.160067,4.1117177,4.05799,3.9992542,3.935915,3.8683963,1
-538.51776,6.02068,5.9942126,5.9503965,5.8896723,5.812643,5.72008,5.612895,5.492135,5.358986,5.2147136,5.060688,4.8983502,1
-538.17865,6.499816,6.4719043,6.425642,6.361418,6.279763,6.1813574,6.067012,5.937663,5.7943764,5.638303,5.470697,5.2928944,1
-538.11475,6.5901623,6.562464,6.5165377,6.452729,6.3715286,6.273549,6.1595283,6.030322,5.886899,5.7303143,5.5617204,5.3823376,1
-538.17,6.5117354,6.4830513,6.435487,6.3694096,6.285306,6.1838284,6.065733,5.931913,5.783344,5.6211414,5.446484,5.26064,1
-538.3169,6.303291,6.272341,6.2210464,6.149834,6.059307,5.9502096,5.8234525,5.6800747,5.5212574,5.348284,5.1625495,4.9655323,1
-538.5841,5.924804,5.8923855,5.8386817,5.76418,5.66955,5.555649,5.423495,5.274266,5.109295,4.9300237,4.738022,4.5349474,1
-538.72626,5.7216377,5.6826625,5.618284,5.529359,5.417058,5.2828546,5.128487,4.9559155,4.767314,4.5649867,4.351364,4.1289315,1
-538.86536,5.52604,5.490658,5.432249,5.3516426,5.249966,5.128645,4.9893494,4.83397,4.6645756,4.4833827,4.292699,4.094884,1
-539.2443,4.9955807,4.976173,4.9440365,4.8994794,4.842938,4.77495,4.6961675,4.607336,4.5093064,4.4029856,4.289364,4.1694813,1
-539.2585,4.977955,4.9658937,4.945884,4.9180636,4.8826237,4.8398037,4.789895,4.733225,4.670187,4.6011734,4.526636,4.4470444,1
-539.4219,4.7487516,4.7420254,4.73083,4.715187,4.695129,4.6706944,4.6419325,4.6089015,4.571665,4.5302987,4.4848833,4.43551,1
-539.7195,4.3281803,4.322504,4.313054,4.2998514,4.28292,4.2622933,4.2380104,4.210123,4.178673,4.143733,4.1053658,4.0636454,1
