Coefficients,1,2,3,4,5,6,7,8,9,10,11,12,Instruments
-533.66693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-533.66693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-533.66693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-533.66693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-533.66693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-533.66693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-533.66693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-533.66693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-533.66693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-533.66693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-533.66693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-533.66693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-533.66693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-533.66693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-533.66693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-533.66693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-509.41144,21.22874,5.204918,3.1406074,1.8722466,-1.8075174,-5.9044056,-9.389459,-11.683943,-13.473921,-7.9991226,0.90183747,3.0358582,0
-444.63235,52.417587,-2.8806298,11.488677,-2.340361,-4.201111,-10.177491,-9.171811,-4.9234133,-24.273867,-13.05003,-0.2790408,0.0337359,0
-380.72528,69.93352,-18.336826,19.386053,-3.1339746,-5.715065,-9.324289,-4.5932846,-4.699195,-24.20199,-14.266146,-0.28206825,-2.7356882,3
-327.7049,71.56966,-25.791397,25.70013,-6.7119007,-1.9431846,-10.200987,1.074691,-7.2959156,-19.917248,-17.46959,0.6151905,-5.401574,3
-289.77075,69.11383,-29.336056,28.740562,-8.351076,1.8203869,-11.713725,3.612928,-9.873229,-15.125911,-19.320744,2.384978,-7.369524,3
-265.5043,65.13168,-31.191868,28.973011,-6.591671,2.871074,-13.434437,2.566452,-10.648142,-12.362955,-19.737476,3.6103098,-7.844572,3
-251.64006,61.90713,-32.95631,27.554417,-3.4824648,2.9773312,-15.43846,-0.1296059,-10.651335,-11.847565,-20.08963,3.655583,-5.7012258,3
-244.43141,61.114,-35.47223,24.786102,-1.4615912,2.5021768,-16.652277,-2.676354,-10.734933,-12.951295,-21.470665,3.1424813,-1.1562073,3
-240.79288,61.86021,-38.359383,22.240032,-1.8649788,1.1861348,-16.77719,-5.000863,-11.397779,-13.702541,-22.707098,3.3081498,4.002681,3
-238.47508,61.45841,-40.10929,21.852686,-3.5558739,-0.3751893,-15.517049,-7.4790397,-12.5265045,-13.874599,-22.093895,5.1983547,8.320858,3
-237.2642,57.122665,-39.684685,24.41071,-5.2549763,-1.2771199,-13.566601,-10.117513,-14.488987,-15.491081,-19.865818,6.892091,9.731604,3
-236.02426,51.6906,-38.577988,29.129688,-6.8699827,-0.8300816,-10.526136,-11.854509,-17.139893,-17.647057,-17.543648,7.495773,9.441303,3
-234.92859,47.411278,-39.966675,32.621315,-8.390463,0.7933589,-7.466151,-14.077898,-19.299232,-18.970005,-15.906765,7.131316,8.309349,3
-234.71631,44.221508,-43.17224,33.161823,-9.02046,1.8815143,-5.629212,-16.507915,-20.486546,-18.402544,-15.212132,7.0092964,6.1567135,3
