Coefficients,Instruments
1.8106446,
5.8870792,
8.983934,
11.132211,
12.578948,1
13.232733,1
13.212636,1
12.794245,1
12.587499,1
12.831061,1
13.108479,1
12.81089,1
12.138882,1
11.687546,1
12.198976,
13.129578,
13.589761,
13.538662,
13.571355,
14.242924,
14.897316,
15.038007,1
13.820824,1
12.567876,1
11.9391575,1
11.953371,1
11.993406,1
13.780035,1
18.95496,1
29.72892,1
42.560825,1
40.652805,1
37.372925,1
33.230988,1
29.57734,1
28.76278,1
30.486778,1
33.583214,1
37.296494,1
39.505035,1
39.536003,1
35.79976,1
27.716959,1
19.663694,1
15.785929,1
14.196577,1
12.291485,1
8.7995825,1
5.1856785,1
6.195341,1
8.852943,1
9.624778,1
8.794905,1
8.756839,1
12.225217,1
16.568186,1
18.78702,1
19.577068,1
19.949936,1
20.31895,1
18.583334,1
14.0945835,1
9.816123,1
8.253279,1
8.524558,1
9.700743,1
9.641195,1
9.8969965,1
11.025072,1
10.065031,1
6.746067,1
5.6165137,1
11.033044,1
18.312283,1
21.950367,1
21.751766,1
20.029425,1
19.82515,1
27.83675,1
39.618088,1
48.334583,1
51.98192,1
52.143333,1
50.98047,
50.573765,
51.032204,
51.80301,
52.035786,
51.009464,
49.589302,1
48.177696,1
46.286575,1
44.705387,1
43.833694,1
42.593964,1
43.544388,1
46.738758,1
49.301464,1
50.789467,1
50.58406,
48.0534,
45.178703,
43.350307,
41.761993,
41.456055,
41.58591,1
39.92231,1
38.0216,1
40.34742,1
44.994865,1
52.524223,1
58.676773,1
60.57103,1
59.240627,1
56.874275,1
54.92805,1
52.275826,1
49.010857,1
46.451324,1
44.375175,1
42.300415,1
39.78261,1
37.163185,
37.813805,
42.69303,
48.933796,
54.511253,
56.65895,
58.288155,1
61.205845,1
63.972713,1
64.73654,1
63.336937,1
61.500168,1
59.647514,1
56.928856,1
53.381714,1
51.4598,1
55.41326,
62.793777,
68.60031,
73.203156,
76.460304,
76.657364,
73.64636,1
70.27806,1
67.49211,1
64.397545,1
60.465347,1
57.18301,1
55.425255,1
55.86032,1
58.05615,1
60.845406,1
62.53641,1
62.161377,
60.292206,
59.578995,
61.24961,
62.58154,
60.946823,
57.553745,1
54.88993,1
51.74727,1
48.608307,1
46.88448,1
50.649445,1
60.690834,1
72.55823,1
81.89316,1
86.24059,1
85.98178,1
82.274445,
77.51233,
75.729996,
75.31344,
73.03141,
68.063614,
61.76998,1
55.24066,1
49.483135,1
48.114906,1
51.1418,1
56.12966,1
61.373512,1
65.77493,1
68.370346,1
68.32233,1
66.25508,
63.475266,
60.708435,
57.80181,
55.14218,
52.617805,
53.31781,1
59.958523,1
69.97824,1
78.76683,1
83.946945,1
86.26776,1
86.70358,1
85.826904,1
82.73956,1
76.52202,1
70.24379,1
66.22417,
64.06181,
61.98835,
59.048943,
56.262726,
57.44886,1
63.770134,1
70.86597,1
76.90808,1
80.82924,1
82.07556,1
81.41092,1
80.59157,1
79.23483,1
74.69918,1
68.451485,
62.32979,
57.550735,
53.53131,
50.25349,
49.99936,
53.150703,1
57.298054,1
60.311172,1
60.747837,1
60.47032,1
61.473907,1
64.00577,1
65.50263,1
63.28965,1
57.80717,1
53.242992,1
52.26483,
54.998535,
62.56215,
74.03255,
83.74722,1
89.70389,1
92.16641,1
91.21428,1
88.119965,1
83.675964,1
78.46385,1
73.59755,1
69.228546,1
67.36374,1
67.35986,
66.65552,
66.35484,
70.61601,
76.183716,
79.423325,
80.020355,1
80.223175,1
80.10983,1
77.89168,1
74.1611,1
72.1461,1
72.095505,1
71.132126,1
67.62518,1
63.966507,1
65.05963,1
69.38723,
75.584335,
81.186966,
83.56,
84.16437,
84.715775,
86.37831,1
88.53772,1
89.1586,1
86.227615,1
79.826584,1
73.6266,1
75.21352,1
84.291794,1
92.338104,1
96.282745,1
97.00768,1
96.71742,1
96.2142,1
93.84984,1
89.01985,1
83.45787,1
78.48598,
74.58061,
71.71912,
70.162575,
68.11978,
70.10959,
77.160576,1
84.58669,1
90.225784,1
94.025604,1
95.6443,1
94.76659,1
91.9196,1
88.04403,
84.44859,
81.613914,
78.8878,
73.96512,
67.67587,
66.33139,1
70.699905,1
74.96541,1
77.37044,1
79.05697,1
81.70998,1
84.3719,1
85.35886,1
83.73583,1
80.40076,1
77.14626,
73.99462,
69.69165,
65.532555,
64.431625,1
69.09503,1
74.63983,1
79.3067,1
81.3107,1
80.40926,1
78.22089,1
76.013016,1
74.0853,1
71.718414,
68.651505,
64.683136,
60.70986,
59.02222,
61.496506,
67.008316,1
73.92479,1
78.94087,1
79.928604,1
78.53489,1
78.14635,1
79.60654,1
80.784744,1
79.78723,1
77.101,
74.319534,
73.22194,
77.75366,1
85.912796,1
92.84341,1
95.96994,1
95.33474,1
91.235565,1
84.244446,1
77.9444,1
74.397446,1
72.45745,
70.16297,
67.42064,
64.57947,
62.752853,
66.6098,
72.95468,1
77.62431,1
82.526505,1
86.446495,1
87.682785,1
86.78671,1
85.586685,1
84.47359,1
83.58449,
82.88933,
80.591965,
78.17235,
82.41638,1
91.24579,1
98.07595,1
100.91526,1
100.71658,1
98.840004,1
96.83438,1
95.352295,1
93.93172,1
91.63455,
88.611465,
85.6021,
82.39956,
78.5645,
76.17052,1
78.52257,1
81.51228,1
83.71629,1
85.62109,1
86.826775,1
86.64604,1
85.25786,1
83.9063,1
81.08051,1
74.70529,1
67.61243,
63.464752,
61.33033,
59.712273,
64.62923,
72.62782,
79.31471,1
83.81337,1
85.530136,1
84.3486,1
80.1658,1
75.2874,1
72.256195,1
69.949326,
67.48045,
66.525635,
71.51958,
80.63377,
90.51854,
96.64043,1
99.50332,1
100.13408,1
97.556366,1
92.36479,1
87.8268,1
84.388565,1
80.14133,1
76.22666,1
75.0278,
72.98456,
69.98683,
72.242004,
78.64458,
83.438644,1
87.4138,1
92.37648,1
97.77573,1
100.2274,1
97.605446,1
94.28741,1
92.34782,1
90.36214,1
86.90364,
82.83215,
78.851746,
79.56833,
83.126785,1
87.401566,1
91.50386,1
91.74993,1
88.024445,1
83.58771,1
79.51233,1
76.47908,1
73.911194,1
71.11018,1
68.82014,1
67.7991,
73.23715,
82.55998,
88.64961,1
91.60318,1
91.28554,1
88.995094,1
88.16428,1
89.36398,1
88.81549,1
86.18587,1
82.52179,
78.72264,
74.08795,
68.338585,
65.59768,
70.42619,
79.83098,1
86.81865,1
89.237946,1
87.53939,1
83.88948,1
81.58351,1
78.44787,1
73.491776,1
69.39343,1
68.59737,1
69.28276,
69.088,
71.144714,
78.40268,
85.51993,1
89.48863,1
90.35687,1
88.32027,1
84.76752,1
81.80626,1
81.28152,1
81.498795,1
79.13373,1
75.041626,1
72.677505,1
73.91789,
80.118866,1
90.011345,1
98.80284,1
103.519104,1
103.96707,1
101.82161,1
99.179184,1
96.85258,1
95.04477,
93.281555,
90.57463,
86.51799,
83.3031,
80.641525,
78.782974,1
79.95455,1
84.415665,1
91.87305,1
98.39793,1
100.836426,1
99.627,1
97.988266,1
97.825714,
98.81044,
98.79117,
94.5764,
87.41538,
82.56119,
86.85719,
96.72798,1
103.0645,1
104.182884,1
101.94018,1
97.99099,1
93.06972,1
87.18933,1
80.717064,1
76.26483,1
74.90439,
72.939255,
68.45766,
64.88365,
71.972565,
83.876625,
92.36705,1
95.57124,1
96.255264,1
97.1763,1
98.618126,1
99.38794,1
97.1665,1
92.592834,1
88.53493,1
85.50375,1
83.47971,1
81.70683,
81.79744,
87.94287,
95.55766,
99.07918,
98.544846,
95.793884,1
92.50102,1
90.341896,1
90.02459,1
89.886086,1
88.16441,1
84.72659,1
80.842285,1
76.96477,1
77.876175,1
85.03851,
92.31225,
97.44523,
99.88158,
99.743515,
97.233215,
92.400314,1
87.06478,1
82.82999,1
79.51895,1
76.93368,1
74.77684,1
73.53689,1
73.373184,1
