Coefficients,1,2,3,4,5,6,7,8,9,10,11,12,Instruments
-520.8971,28.595064,25.038666,20.888191,17.422459,14.881744,12.633208,10.006683,7.000367,4.281948,2.603716,2.223712,2.7952428,0
-502.48798,48.384537,32.206253,19.712065,15.57402,15.649906,14.787037,11.432713,6.7212315,2.8615446,1.6482177,2.6569457,3.8102398,0
-492.16647,58.058723,33.371437,17.633373,14.84455,15.593489,14.167934,11.110439,7.1679087,3.3976927,2.1314027,3.2958293,4.088378,8
-490.82126,59.4434,34.018333,17.800053,14.026349,13.635927,12.213303,10.4569645,8.095446,4.9223576,2.9736845,3.3621068,3.9038424,8
-495.9213,55.542652,35.153145,19.416546,13.04512,11.229767,10.2386,9.561537,8.314882,5.9470787,3.99082,3.4322577,2.9984822,8
-500.3874,51.393147,34.82454,20.631634,13.460529,10.600883,9.042603,8.19926,7.5614004,6.2059608,4.4407287,3.3230052,2.893763,8
-501.2603,50.415432,34.69568,21.571367,14.679445,10.993902,8.398109,7.0725794,6.4154816,5.3610353,4.3337855,4.142603,4.2256055,8
-501.74487,49.75544,34.372303,21.767464,14.643097,9.922239,6.81803,6.0406127,5.8902745,4.787489,4.1795826,5.2538357,6.119048,8
-501.13046,50.083946,34.163406,21.480923,13.334292,7.233554,4.594013,5.6574106,6.6616383,5.7974076,5.1771493,6.1675334,7.119792,8
-499.99832,51.802414,35.64055,21.529463,11.854498,5.7213044,3.7153265,5.5457764,8.029356,7.856777,6.1994476,6.0020475,6.2485313,8
-499.37576,52.86802,36.227417,21.047222,11.381178,5.803648,3.787831,5.4986115,8.432663,9.292174,7.951578,6.345476,4.9203625,8
-500.5964,51.82898,36.14181,20.880014,10.836866,5.7490187,4.4409966,5.8989744,8.207262,9.320433,8.550564,6.489693,4.0820446,8
-501.99838,50.87194,36.70971,21.647118,11.358068,6.824261,5.858142,6.171141,6.697494,7.008587,6.6481934,5.327758,3.3561797,8
-502.30536,50.502052,36.74208,22.69829,13.760235,9.9545555,8.193653,6.2928925,4.4674587,3.7960234,4.287204,4.7349553,4.095701,8
-499.88943,52.44922,36.243114,21.763783,14.370126,11.768349,9.573135,6.1955795,3.051517,2.2090683,3.9933128,6.3240952,6.8016853,8
-496.53494,54.533997,35.740593,21.021816,14.41404,11.541216,8.614528,5.6035905,3.2342095,2.3226075,3.8070962,8.003289,9.36355,8
-494.81635,54.876434,36.05525,21.58062,14.92543,11.083258,7.602726,5.3877807,4.6431217,3.7115707,3.9199247,9.132534,10.400131,8
-495.20578,55.325325,36.350113,21.995872,15.087894,10.727667,7.5995855,6.1561756,5.8741713,5.0447054,5.497296,9.175381,9.975692,8
-496.0398,55.73002,36.43389,21.694866,14.676058,10.648396,7.594285,6.0430417,5.3692703,5.256963,6.363415,7.9905252,8.197519,8
-496.40424,55.34823,36.03768,21.145515,14.604372,10.988043,6.9130826,4.1795344,4.092019,5.007353,5.6848235,6.402508,6.4892225,8
-495.99155,54.85131,35.14251,21.233318,15.089752,11.453742,6.7863364,2.9163957,3.0690656,4.8235135,5.39625,6.5651264,6.5851364,8
-496.4063,54.552956,35.05526,21.139723,15.016773,11.943841,7.466424,3.0169406,2.8866563,4.889353,6.297534,8.071541,7.838033,8
-497.96802,53.233406,34.57448,20.72055,15.138489,12.238689,7.5061893,2.9613497,2.2174258,4.1827173,6.742942,9.08016,8.534704,8
-499.67575,51.52541,33.862404,20.69956,16.015045,13.462541,8.161943,2.586513,0.9355388,3.273038,6.7514067,8.852428,8.031586,8
-500.54935,50.569244,33.574192,21.0086,16.68351,14.403622,8.817412,2.1360588,-0.29687923,2.3165298,6.151575,8.04443,7.3633246,8
-501.0047,49.581203,32.651043,21.324276,17.675823,14.271404,7.3880186,0.93672156,-0.6128408,2.0454612,5.4307384,7.40761,7.3309574,8
-501.24338,49.189972,32.737614,22.407244,18.381245,12.767339,4.501605,-0.8978209,-0.97206163,1.6616824,4.3141503,5.9827247,6.0417295,8
-500.25345,50.18164,33.286488,23.09781,18.687523,11.694824,2.8821576,-1.4289117,-0.7404969,1.2743897,3.0932627,4.2393084,3.8978586,8
-499.65057,50.87679,34.019302,23.979836,19.386051,12.4890785,3.723638,-1.0892116,-0.4453351,1.659194,2.5439668,2.893344,3.0720735,8
-500.24637,50.369156,34.146687,24.42044,20.108532,14.089954,5.9184628,0.5728672,0.65013987,2.6490145,2.8881083,2.5262032,3.2332976,8
-502.5257,48.903973,34.830475,24.72905,19.517878,13.883913,7.134261,3.1825423,3.1864276,4.225625,4.297803,4.048433,4.338378,8
-503.94565,47.929123,35.162106,24.271112,17.358755,11.970921,7.2150826,4.5047913,4.353589,5.234093,5.783042,5.759716,5.322222,8
-504.3771,47.58073,34.871902,23.374218,16.153828,11.227164,6.687729,3.1985524,2.5500176,4.7302938,7.0624576,7.0724154,5.2725177,8
-504.2285,47.07175,33.141884,21.848782,16.624496,13.158365,7.738645,2.4949431,1.4986061,4.6992245,7.9239335,7.8735905,5.305209,8
-503.12933,47.82344,32.764194,21.88919,18.477427,16.562862,11.345051,5.157503,2.8615012,4.940245,7.422097,7.18431,4.8838553,8
-501.50076,49.44384,33.213985,21.7056,18.497461,17.71804,13.685764,7.721407,4.812997,5.816519,7.074644,6.129986,4.089638,8
-500.2395,51.137474,34.28172,21.66951,17.401981,15.771172,11.74184,6.9070387,5.1082363,6.349571,7.309394,5.978298,3.3684158,8
-500.70984,51.041416,35.495758,23.276327,16.95831,12.388145,7.578367,4.3039875,4.1629376,6.0507326,7.0799704,5.642995,2.8251853,8
-501.96268,50.409218,37.338943,25.999454,17.183983,9.80504,5.3558955,3.961844,4.1802425,5.142824,5.4287505,4.213181,2.7819357,8
-502.9475,49.80115,37.930267,26.595787,17.00456,9.568026,5.8497524,4.7701597,4.386381,4.3002925,3.6518025,2.3310988,2.158019,8
