Coefficients,1,2,3,4,5,6,7,8,9,10,11,12,Instruments
-525.32666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-525.32666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-525.32666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-525.32666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-522.48206,4.013376,3.9849527,3.937881,3.8726037,3.7897413,3.6900706,3.5745296,3.4441953,3.3002896,3.1441374,2.977178,2.8009357,0
-519.8132,7.7752457,7.7097425,7.6016464,7.4525547,7.264619,7.0405593,6.7835374,6.4971247,6.185179,5.8518286,5.501317,5.137949,1
-517.79156,10.609745,10.471775,10.245999,9.938492,9.557377,9.112471,8.614878,8.076542,7.5097275,6.926646,6.338949,5.757394,1
-516.85376,11.92518,11.755285,11.477377,11.099117,10.630754,10.084747,9.475212,8.817403,8.127103,7.4200497,6.7113814,6.0151434,1
-516.6236,12.2488,12.072959,11.785183,11.393188,10.907362,10.340364,9.706646,9.021911,8.302527,7.5649805,6.825262,6.0983524,1
-516.8869,11.881555,11.720816,11.457887,11.100012,10.6569,10.140354,9.56377,8.94161,8.288877,7.6204615,6.950693,6.2927628,1
-517.2543,11.366431,11.21998,10.983015,10.665506,10.280149,9.841234,9.363484,8.860939,8.345988,7.8287687,7.3167725,6.8149047,1
-517.4565,11.091251,10.97607,10.78853,10.534891,10.223181,9.862576,9.462702,9.032978,8.5820265,8.1172495,7.644552,7.1682997,1
-517.2732,11.342939,11.205479,10.981161,10.676857,10.301633,9.866229,9.382467,8.86261,8.318735,7.762147,7.2028813,6.6493235,1
-517.54297,10.961066,10.822809,10.597134,10.290899,9.913147,9.474642,8.987259,8.463393,7.915303,7.3545833,6.7916083,6.2351885,1
-517.7233,10.710085,10.5836,10.3762045,10.092857,9.740224,9.326384,8.860524,8.352569,7.8128233,7.251575,6.678771,6.1036983,1
-517.5209,10.997524,10.874039,10.671321,10.393875,10.047776,9.640449,9.180395,8.676878,8.139669,7.5786095,7.003409,6.423295,1
