Coefficients,Instruments
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.9430121,
2.061066,
2.9693127,
3.423532,
3.757349,
4.173788,
4.5232186,
4.824853,
5.3261175,
5.6061573,
5.829135,
6.609642,
7.057025,
6.787236,
6.1895447,
6.308612,
6.542981,
7.0651736,
7.8081384,
8.973921,
9.782606,
9.972483,
9.788048,
9.727368,
10.092398,
11.053031,
12.164502,
13.081045,
13.166623,
12.827807,
12.251293,
11.686417,
11.120533,
11.172,
12.746473,
14.261412,
15.470443,
42.846405,
85.11887,
112.5212,
129.13023,
136.57007,
137.27985,
131.965,
122.75821,
115.07982,
112.54497,
111.99936,
110.57344,
108.88334,
108.547775,
108.5985,
108.590775,
108.120926,
107.33739,
105.568634,
102.97084,
100.193184,
110.31177,
128.78464,
144.59082,
154.23352,
156.79454,
153.62991,
147.57416,1
143.39093,1
147.51678,1
154.08205,1
156.55911,1
154.80933,1
149.29724,1
143.02628,1
