Coefficients,Instruments
0.8120465,
3.5353673,
5.2130866,
5.571205,
5.071783,
4.7873716,
5.807446,
6.1398683,
5.606776,
4.5648823,
3.9176865,
4.1808815,
5.0565553,
5.32362,
5.258512,
5.3372164,
5.4818897,
5.162288,
5.0101113,
4.9504504,
4.8214436,
4.654891,
4.4703236,
4.567631,
4.7347603,
4.941971,
5.487644,
5.641987,
5.2691298,
5.161907,
5.059038,
4.662823,
3.849214,
2.8989315,
3.7739625,
5.0880327,
5.554492,
5.6659784,
5.283327,
4.555019,
3.749609,
3.5306354,
3.8352094,
4.411195,
4.7567472,
4.73139,
4.6959944,
4.9711237,
5.554246,
6.195514,
6.421386,
6.7488203,
49.04355,
87.78474,
109.65483,
120.63837,1
123.63309,1
120.03587,1
111.79118,1
103.48189,1
98.045105,1
95.69193,1
95.84563,1
96.04391,1
94.32639,1
91.47432,1
89.19389,1
89.48874,1
90.20465,1
89.094894,1
86.90976,1
86.602,1
87.19627,1
86.80439,1
85.02026,1
81.98842,1
79.667404,1
77.58269,1
75.95087,1
75.75601,1
75.11746,1
73.40842,1
72.895805,1
72.476,1
72.4172,1
72.81428,1
73.04487,1
72.77847,1
71.59239,1
70.86116,1
87.58143,1
113.768875,1
132.15616,1
142.69443,1
146.31114,1
144.1142,1
137.98059,1
131.62164,1
127.23445,1
123.948,1
120.79434,1
118.461334,1
116.49809,1
114.78614,1
113.47992,1
111.966354,1
111.88848,1
113.00522,1
113.635635,1
114.317566,1
113.751465,1
111.5629,1
109.48132,1
108.29523,1
106.746826,1
104.6713,1
103.263855,1
103.614136,1
104.01056,1
103.117035,1
100.32799,1
95.506,1
89.772385,1
87.30643,1
87.84177,1
88.7791,1
103.413246,1
132.80785,1
151.48776,1
160.19089,1
162.25592,1
158.98984,1
152.56512,1
147.01595,1
142.17426,1
138.24103,1
135.88297,1
135.28305,1
135.47067,1
134.52997,1
132.34361,1
130.66891,1
129.89212,1
129.50627,1
127.62889,1
126.470695,1
125.382484,1
123.4908,1
120.736534,1
117.22746,1
115.12079,1
114.395355,1
113.08002,1
111.723,1
112.66112,1
114.6743,1
114.79607,1
112.4892,1
109.34841,1
107.05812,1
106.23467,1
105.5527,1
105.26965,1
122.949486,1
142.96094,1
156.05179,1
162.07544,1
162.18008,1
157.30074,1
149.8041,1
144.0225,1
140.65546,1
138.92389,1
138.2193,1
137.49316,1
135.98254,1
134.30756,1
133.93257,1
134.7049,1
134.29622,1
131.86984,1
128.52568,1
125.80769,1
125.303024,1
125.69188,1
125.784256,1
124.692635,1
121.933716,1
119.444824,1
118.80153,1
119.75219,1
119.25763,1
116.69815,1
113.2475,1
110.83369,1
110.339386,1
109.53997,1
107.962776,1
106.42737,1
113.74257,1
136.65933,1
152.15627,1
160.47159,1
163.0737,1
161.40042,1
157.70187,1
153.95584,1
150.97696,1
147.20078,1
143.79187,1
142.02515,1
140.2814,1
137.64452,1
134.58435,1
131.80544,1
130.01553,1
129.30267,1
129.79955,1
130.94083,1
132.11186,1
132.25862,1
131.71179,1
131.14105,1
129.79349,1
127.72609,1
125.376175,1
121.914116,1
119.20444,1
115.751015,1
111.77436,1
108.58969,1
106.13945,1
103.51543,1
100.479004,1
97.541534,1
110.2595,1
134.4278,1
151.7898,1
161.58334,1
164.84381,1
162.48077,1
157.13014,1
152.00162,1
148.97061,1
147.33205,1
145.91376,1
142.66304,1
136.71625,1
129.96005,1
125.668335,1
124.9803,1
126.13556,1
127.75227,1
128.55002,1
127.85477,1
125.88597,1
123.00384,1
119.72305,1
117.39464,1
114.94646,1
112.6068,1
110.612404,1
109.0314,1
107.72516,1
105.734604,1
103.138504,1
101.39151,1
100.17527,1
99.34523,1
98.47801,1
97.50928,1
95.668594,1
92.238815,1
88.51549,1
85.61009,1
91.40004,1
120.52893,1
143.52551,1
153.6766,1
155.70459,1
152.41635,1
145.57944,1
139.42447,1
136.35092,1
134.04259,1
131.30734,1
128.48892,1
126.3801,1
124.29455,1
122.7325,1
122.376434,1
121.55041,1
120.8347,1
119.683075,1
118.96941,1
118.38454,1
116.551384,1
114.58595,1
113.4037,1
110.84891,1
107.736244,1
105.3958,1
104.06111,1
103.084274,1
101.52259,1
99.45552,1
98.01915,1
98.10713,1
98.362976,1
97.77218,1
96.98981,1
95.98438,1
94.09978,1
91.83669,1
89.625565,1
87.75851,1
85.47712,1
82.7086,1
80.53339,1
80.05054,1
80.17643,1
79.20976,1
77.53392,1
75.73857,1
75.09018,1
74.291794,1
72.57448,1
70.36838,1
67.21443,1
64.72543,1
63.63803,1
64.49219,1
65.989685,1
67.50506,1
67.83464,1
66.56038,1
64.4037,1
63.1042,1
62.909744,1
61.773407,1
60.26246,1
60.08727,1
60.86183,1
60.544853,1
59.043236,1
57.49216,1
56.801323,1
55.971794,1
55.23928,1
85.40318,1
115.27823,1
132.18799,1
139.9976,1
140.7633,1
136.27599,1
129.81021,1
125.19629,1
122.544235,1
119.793015,1
118.852264,1
119.999054,1
120.90277,1
121.094406,1
120.233765,1
118.56723,1
116.78702,1
126.60713,1
142.26784,1
154.69899,1
161.37852,1
162.18434,1
158.76764,1
154.1575,1
150.49457,1
147.2467,1
145.09044,1
144.4455,1
145.1756,1
145.59595,1
145.43973,1
145.41544,1
145.49994,1
145.87335,1
145.88016,1
154.32884,1
165.62961,1
173.51152,1
178.70572,1
180.79202,1
179.04227,1
174.59721,1
169.47668,1
166.28687,1
165.43787,1
164.4682,1
163.51157,1
162.14044,1
159.82925,1
158.16498,1
161.02342,1
165.47157,1
168.7113,1
171.09528,1
172.00076,1
171.33752,1
168.83629,1
165.53331,1
161.70154,1
159.72662,1
159.23398,1
159.19261,1
157.08105,1
153.69609,1
152.16473,1
152.0792,1
152.2698,1
152.11041,1
151.7881,1
160.05338,1
169.91034,1
178.02144,1
184.03464,1
186.99301,1
187.32477,1
185.55386,1
183.09286,1
180.72722,1
179.03677,1
177.26923,1
175.72272,1
173.86691,1
172.01724,1
169.3829,1
166.22421,1
165.93082,1
169.04974,1
171.04114,1
170.84717,1
170.22992,1
169.72543,1
169.56918,1
169.1135,1
167.53558,1
165.93942,1
165.47934,1
164.49683,1
162.7541,1
160.40817,1
157.55008,1
155.9755,1
156.11482,1
156.15167,1
161.01318,1
169.49896,1
176.70499,1
181.6846,1
183.78114,1
184.063,1
184.0145,1
184.1299,1
183.8935,1
183.03032,1
181.31046,1
179.48737,1
178.05948,1
176.44774,1
174.34499,1
172.62202,1
172.98781,1
173.76604,1
173.45566,1
172.70953,1
171.53136,1
169.3774,1
167.17734,1
165.84909,1
164.70377,1
163.24344,1
162.55377,1
162.91803,1
163.73605,1
164.45667,1
164.86789,1
164.94998,1
165.22745,1
170.8588,1
176.82887,1
180.73093,1
182.91196,1
183.69733,1
182.62051,1
180.35565,1
177.88515,1
175.46323,1
173.5811,1
172.52289,1
170.93188,1
169.19739,1
167.69867,1
166.4696,1
168.35579,1
170.56628,1
171.71857,1
172.11417,1
172.2215,1
172.10495,1
171.21584,1
170.42422,1
170.19675,1
170.67365,1
171.8858,1
172.98572,1
172.20926,1
169.89975,1
167.70331,1
166.0532,1
164.86145,1
166.91406,1
168.90236,1
170.87363,1
172.77216,1
174.43843,1
174.27502,1
171.98532,1
169.9445,1
169.30809,1
168.76697,1
167.05888,1
164.43564,1
162.52469,1
161.9274,1
163.15735,1
165.42021,1
168.5878,1
171.06194,1
172.00366,1
171.65057,1
169.02867,1
164.52448,1
160.39896,1
158.12094,1
155.9544,1
153.58148,1
152.04028,1
149.98352,1
148.00641,1
147.36662,1
146.84692,1
152.55759,1
163.82233,1
171.50925,1
177.05148,1
180.04797,1
179.87384,1
176.41605,1
171.44968,1
168.89204,1
167.44284,1
167.1537,1
166.31122,1
164.87527,1
164.7232,1
165.63431,1
165.8271,1
169.34726,1
174.55054,1
177.7881,1
180.05533,1
181.71292,1
181.62851,1
179.0076,1
175.41574,1
173.43271,1
171.16313,1
168.64253,1
165.93828,1
163.5268,1
161.6654,1
158.92847,1
155.93521,1
156.42514,1
165.58017,1
172.32474,1
175.3812,1
176.19337,1
175.9032,1
175.78488,1
175.95737,1
175.88025,1
175.20322,1
173.3945,1
171.45345,1
170.66782,1
169.81433,1
168.35793,1
167.45139,1
169.52881,1
172.4303,1
174.06177,1
173.18951,1
170.73648,1
168.99438,1
169.3905,1
171.45822,1
172.78976,1
173.01913,1
172.3714,1
171.01576,1
169.62982,1
168.72617,1
167.8132,1
167.18826,1
166.44595,1
165.71974,1
168.04852,1
176.33334,1
185.68472,1
192.48996,1
195.59749,1
194.60461,1
190.81215,1
187.16699,1
185.1015,1
183.55777,1
182.11691,1
180.6419,1
179.90627,1
178.88573,1
177.1387,1
174.46152,1
171.34427,1
169.11792,1
168.29922,1
167.80182,1
166.47653,1
164.6755,1
162.63553,1
159.32944,1
155.37494,1
152.56912,1
151.67056,1
151.21332,1
150.31476,1
148.6849,1
146.66649,1
145.08609,1
144.25327,1
143.61958,1
143.16815,1
146.0291,1
155.64203,1
165.03766,1
170.50458,1
171.6615,1
168.68417,1
163.89401,1
160.26132,1
157.8365,1
156.05087,1
153.6753,1
150.27191,1
147.25,1
146.18974,1
146.2934,1
146.06573,1
146.12704,1
146.1315,1
145.73178,1
144.9523,1
143.73949,1
141.64784,1
138.83284,1
135.74503,1
132.6196,1
130.00166,1
128.11548,1
126.62071,1
124.33948,1
122.01959,1
120.57786,1
119.49971,1
118.19391,1
117.09833,1
116.192825,1
115.440506,1
128.16695,1
146.64114,1
158.99059,1
164.66217,1
164.6517,1
160.57886,1
154.3742,1
149.31621,1
145.41733,1
143.78302,1
144.14322,1
143.3622,1
141.67496,1
140.71225,1
140.25557,1
140.85216,1
141.37914,1
139.36661,1
