Coefficients,Instruments
9.13064,
20.309673,
26.941853,1
33.736504,1
40.814594,1
45.17139,1
45.77581,1
42.96083,1
38.756638,1
38.07499,1
40.52438,1
42.16118,1
41.124416,1
37.35105,1
34.23973,1
34.07025,1
34.556107,1
33.673237,1
31.842232,1
30.95549,1
30.418476,1
30.144093,1
31.566849,1
33.888756,1
34.756577,1
33.579838,1
31.60608,1
31.056347,1
31.51213,1
31.902855,1
32.317978,1
34.09772,1
36.54583,1
37.803154,1
37.065655,1
35.08284,1
33.842438,1
35.181946,1
37.541924,1
39.95543,1
41.87584,1
43.624374,1
44.03991,1
44.485466,1
44.21476,1
41.97518,1
39.512733,1
38.64631,1
38.107704,1
37.758377,1
38.2445,1
38.745613,1
38.361214,1
36.603245,1
34.389164,1
35.011078,1
39.163605,1
42.376625,1
42.5714,1
40.674652,1
37.728844,1
36.453552,1
40.46524,1
44.047325,1
44.427338,1
42.234016,1
39.374115,1
38.64753,1
39.275467,1
40.16254,1
41.148697,1
41.243866,1
42.56968,1
45.63965,1
48.195404,1
49.71009,1
48.962257,1
46.760914,1
44.456566,1
43.239296,1
42.116547,1
41.21365,1
41.51293,1
42.354637,1
42.975212,1
43.452972,1
43.499493,1
43.82189,1
44.87828,1
46.728226,1
48.391983,1
50.320316,1
51.403,1
50.683186,1
47.75371,1
44.274807,1
41.09987,1
40.409298,1
44.152176,1
50.140934,1
54.293633,1
55.829605,1
56.145233,1
72.82974,1
99.4547,1
122.337776,1
135.27151,1
140.46191,1
143.24745,1
145.63266,1
146.89815,1
145.466,1
142.25778,1
140.34218,1
140.96617,1
141.81322,1
142.98691,1
143.8294,1
143.13449,1
141.46886,1
139.68488,1
139.03387,1
140.12181,1
140.06464,1
138.70761,1
137.49167,1
136.91463,1
136.31107,1
134.83661,1
133.26358,1
132.68378,1
132.26541,1
131.82149,1
131.4021,1
131.17896,1
131.28848,1
131.40015,1
130.91444,1
129.98505,1
129.5964,1
130.57126,1
131.4355,1
131.9765,1
131.89793,1
130.86781,1
129.53653,1
127.75215,1
125.848305,1
124.59041,1
123.25174,1
122.37172,1
122.07654,1
122.18364,1
121.955444,1
120.93852,1
119.69174,1
119.10977,1
118.37648,1
116.321724,1
113.26905,1
110.85614,1
110.25487,1
110.418655,1
111.19497,1
121.91168,1
138.31165,1
150.85287,1
161.49915,1
166.96295,1
166.55276,1
163.01239,1
161.2627,1
160.37134,1
159.88968,1
158.13039,1
155.92035,1
154.8613,1
153.10306,1
150.58118,1
148.82208,1
148.30832,1
146.7191,1
144.63162,1
143.7906,1
141.76588,1
139.0351,1
138.60889,1
139.75066,1
140.81107,1
140.81284,1
139.63152,1
137.56491,1
135.6088,1
135.15979,1
134.23111,1
131.90117,1
130.31738,1
130.2008,1
131.25323,1
132.24266,1
133.28763,1
133.96817,1
133.38586,1
132.3085,1
130.70312,1
129.27124,1
127.40146,1
124.65606,1
121.62712,1
119.16868,1
118.50119,1
121.6889,1
134.77231,1
150.46193,1
162.12152,1
169.42313,1
173.78009,1
175.7601,1
174.9382,1
172.92426,1
171.56482,1
169.93887,1
166.92383,1
163.74576,1
162.35696,1
162.0457,1
161.72073,1
161.1989,1
160.76294,1
160.19449,1
158.94466,1
157.97473,1
157.90918,1
158.48996,1
158.89816,1
159.00381,1
158.16777,1
155.98517,1
153.81406,1
152.4445,1
150.99353,1
149.29492,1
149.02545,1
149.99477,1
149.9989,1
147.92609,1
145.22488,1
143.8771,1
142.41655,1
140.64243,1
139.89037,1
139.43073,1
138.39212,1
137.2215,1
136.79211,1
136.1687,1
135.24796,1
133.43234,1
130.76047,1
129.77837,1
139.37558,1
149.80054,1
158.76927,1
163.65717,1
165.13068,1
164.13727,1
162.80136,1
162.2753,1
161.04507,1
158.42097,1
156.39822,1
155.15865,1
153.05405,1
150.6062,1
148.4169,1
146.95782,1
145.80667,1
144.32986,1
142.80576,1
141.6672,1
140.36664,1
138.37917,1
136.745,1
135.86661,1
136.18703,1
135.81676,1
133.74887,1
131.5163,1
129.85458,1
128.16992,1
126.07837,1
123.76901,1
122.097,1
120.695526,1
120.35672,1
120.11795,1
118.75986,1
117.007996,1
114.74266,1
113.35411,1
112.18732,1
111.45638,1
110.46297,1
108.62808,1
106.63278,1
104.93686,1
103.35504,1
102.07968,1
102.56263,1
103.561554,1
104.28066,1
105.74269,
108.5484,
113.43179,
128.06276,
142.68286,
151.72403,
158.0513,
162.16187,1
162.04672,1
159.94847,1
157.70422,1
155.77814,1
154.98096,1
155.11621,1
155.30646,1
155.08844,1
154.03575,1
152.6803,1
152.41956,1
152.05133,1
150.34909,1
147.74788,1
145.03372,1
142.6081,1
141.65582,1
141.70714,1
141.35364,1
139.94743,1
138.15343,1
136.47034,1
134.8474,1
133.1044,1
131.70786,1
131.14182,1
130.60062,1
129.4864,1
127.61055,1
126.986336,1
127.40726,1
127.32871,1
125.94746,1
123.93889,1
122.5439,1
121.9566,1
120.65931,1
118.00016,1
115.23894,1
117.35124,1
131.7365,1
144.89207,1
154.1231,1
161.18625,1
165.38411,1
167.11371,1
167.46127,1
167.8634,1
167.6601,1
167.36649,1
167.9371,1
169.29132,1
169.81787,1
168.64795,1
167.41998,1
166.62105,1
165.64066,1
164.45874,1
163.54079,1
162.50252,1
161.91147,1
160.79596,1
159.16434,1
158.0831,1
157.7507,1
157.30974,1
156.47928,1
156.15457,1
156.80222,1
156.86227,1
155.74763,1
154.53925,1
154.12271,1
153.84705,1
153.13367,1
153.33249,1
153.98734,1
153.44046,1
152.57103,1
151.93517,1
151.45154,1
151.58205,1
152.35568,1
153.64407,1
153.9032,1
153.4871,1
158.02533,1
168.32855,1
174.65187,1
177.14496,1
177.34357,1
175.99652,1
174.40085,1
173.09634,1
171.98988,1
170.83104,1
169.7265,1
168.59552,1
166.79492,1
164.5841,1
163.37,1
162.8331,1
161.56813,1
159.22186,1
156.67847,1
155.52832,1
154.42337,1
153.43744,1
152.87215,1
152.73401,1
152.96259,1
152.9646,1
151.42194,1
148.91977,1
147.21465,1
146.24414,1
145.3359,1
144.27072,1
143.63248,1
142.40536,1
141.39468,1
141.77454,1
142.70209,1
142.35254,1
141.06808,1
140.45844,1
140.26315,1
140.10782,1
139.81606,1
138.82166,1
137.68661,1
137.01562,1
136.83192,1
139.03455,1
144.09148,1
150.69264,1
157.92383,1
162.4144,1
164.29434,1
164.55762,1
164.31635,1
163.79582,1
162.78876,1
161.22116,1
160.20175,1
159.4045,1
157.59595,1
155.64502,1
154.36926,1
153.79633,1
153.57965,1
152.64124,1
150.4777,1
147.39511,1
144.39398,1
142.58328,1
142.30997,1
143.34836,1
143.63388,1
142.61105,1
140.48843,1
137.77086,1
135.70995,1
134.077,1
131.46558,1
128.89659,1
127.74979,1
126.985916,1
126.877914,1
126.196014,1
125.4568,1
124.949936,1
124.67919,1
123.32626,1
121.54294,1
119.72363,1
117.72807,1
116.11272,1
115.399704,1
114.245255,1
112.87381,1
111.39099,1
113.884575,
123.80645,
136.07547,
146.66425,
153.4766,
156.42468,
155.66971,1
152.94734,1
150.77063,1
151.13742,1
152.43024,1
153.10776,1
151.48831,1
147.97514,1
145.04488,1
142.98294,1
141.15659,1
139.49103,1
137.67184,1
137.06677,1
137.40367,1
137.03375,1
135.2767,1
133.45724,1
132.98837,1
133.14023,1
132.43323,1
131.56334,1
130.80624,1
129.97612,1
128.27954,1
126.154335,1
124.89337,1
125.930756,1
127.0246,1
127.27042,1
127.29152,1
128.20467,1
128.68677,1
127.147125,1
125.082596,1
123.87167,1
123.07735,1
122.24399,1
121.66347,1
125.57877,1
133.53,1
141.22285,1
147.4485,1
154.13956,1
159.75595,1
163.45831,1
165.49594,1
166.85217,1
167.91104,1
167.3364,1
164.90457,1
162.21751,1
160.28084,1
158.9237,1
159.1459,1
159.9754,1
159.9042,1
159.57358,1
158.94423,1
158.22754,1
157.42316,1
157.04405,1
156.54263,1
155.59215,1
154.31482,1
153.92802,1
154.1376,1
153.72028,1
152.5299,1
150.65958,1
149.52573,1
148.63393,1
146.91017,1
144.70331,1
142.83086,1
141.53973,1
140.77893,1
141.17032,1
141.94617,1
142.08704,1
141.21692,1
139.8991,1
138.8773,1
139.1448,1
145.46237,1
155.33084,1
163.125,1
167.18604,1
168.18503,1
167.46266,1
167.27493,1
167.74585,1
168.55727,1
169.82916,1
169.81015,1
167.93027,1
165.79056,1
164.86429,1
165.09076,1
165.03873,1
163.64566,1
162.55626,1
162.12463,1
160.93976,1
158.77579,1
156.65256,1
155.13542,1
154.54402,1
154.92029,1
154.58594,1
153.65155,1
153.3866,1
153.72061,1
153.72339,1
153.27692,1
152.47984,1
150.90833,1
149.83652,1
149.16937,1
147.78119,1
145.81812,1
144.824,1
145.01743,1
145.20786,1
144.3287,1
142.11093,1
140.43123,1
140.27118,1
141.65033,1
145.22928,1
151.16974,1
159.83003,1
166.16731,1
169.0662,1
169.406,1
168.70859,1
167.39288,1
166.31557,1
166.05165,1
166.90213,1
168.11586,1
168.70898,1
168.22855,1
166.69519,1
164.20248,1
162.18842,1
161.82007,1
161.13364,1
159.65219,1
157.39194,1
154.63324,1
152.0688,1
150.20192,1
149.30383,1
148.81348,1
147.74794,1
145.75928,1
143.88892,1
143.77657,1
144.53587,1
145.16605,1
144.92773,1
143.3121,1
140.32779,1
137.76048,1
136.30527,1
134.95453,1
133.80774,1
133.61443,1
133.64868,1
133.53618,1
133.0924,1
132.3074,1
131.69363,1
131.51093,1
131.96011,1
134.2214,1
139.35071,1
146.06435,1
152.77878,1
159.06079,1
163.35194,1
165.6925,1
166.2297,1
166.32393,1
166.65497,1
167.1503,1
168.05365,1
168.61876,1
168.65091,1
167.51224,1
166.07204,1
165.34714,1
164.87967,1
164.00558,1
162.51114,1
162.11009,1
162.56541,1
162.64348,1
162.47343,1
162.2475,1
161.19751,1
159.68921,1
159.13135,1
158.91313,1
158.52403,1
157.63803,1
156.66684,1
156.02437,1
156.05899,1
155.91476,1
155.23965,1
154.49466,1
153.16171,1
151.89249,1
150.7089,1
149.69687,1
148.8573,1
148.41628,1
148.59761,1
148.93503,1
148.60474,1
147.72232,1
147.6354,1
148.76384,1
150.05383,1
150.59225,1
153.92278,1
161.06497,1
168.36147,1
172.48581,1
173.00389,1
171.34308,1
169.67087,1
167.5448,1
165.85185,1
165.5509,1
165.79062,1
165.5127,1
164.18079,1
161.88425,1
159.77544,1
157.66953,1
156.02548,1
155.53764,1
155.0236,1
154.75964,1
155.17957,1
155.7615,1
155.65073,1
154.97792,1
154.19101,1
153.4979,1
152.73111,1
152.03223,1
151.6933,1
151.84833,1
151.3336,1
150.03589,1
148.86024,1
148.76132,1
149.15555,1
148.9524,1
148.1206,1
146.79141,1
145.23462,1
143.72124,1
142.54073,1
142.17908,1
143.10846,1
144.01395,1
144.37451,1
144.69589,1
145.3956,1
146.07086,1
146.32355,1
146.13196,1
145.56387,1
144.46777,1
143.29445,1
142.08788,1
141.5303,1
142.16016,1
143.50812,1
145.15692,1
146.20245,1
145.67282,1
143.38931,1
141.09329,1
140.18492,1
139.8253,1
140.24414,1
140.8162,1
141.64742,1
142.10342,1
140.9954,1
138.78426,1
136.67828,1
135.44312,1
135.1708,1
134.77684,1
133.95743,1
132.79071,1
132.35323,1
132.77481,1
132.8172,1
132.14737,1
131.41559,1
130.83415,1
130.14209,1
129.33295,1
128.28418,1
127.09599,1
125.86187,1
124.66889,1
124.10724,1
123.80964,1
123.96773,1
124.90191,1
125.88301,1
125.77542,1
124.265785,1
122.8139,1
122.484085,1
122.96591,1
123.84233,1
123.99246,1
123.49681,1
122.25314,1
120.79141,1
120.12767,1
119.59257,1
118.8073,1
117.92589,1
117.49246,1
117.79591,1
118.85763,1
121.31964,1
124.636154,1
127.69545,1
129.42085,1
129.56706,1
128.55392,1
126.34927,1
124.93678,1
125.27846,1
126.0297,1
126.49884,1
126.13247,1
125.01127,1
124.28884,1
123.79408,1
122.84204,1
121.70445,1
120.915405,1
120.86304,1
121.497116,1
122.33504,1
122.30731,1
120.78067,1
118.5295,1
116.710236,1
115.67542,1
114.59619,1
113.528404,1
113.11301,1
113.41488,1
114.349396,1
114.89081,1
114.34797,1
113.13487,1
112.51322,1
112.42742,1
