Coefficients,1,2,3,4,5,6,7,8,9,10,11,12,Instruments
-549.873,0.9210813,0.9194008,0.91660404,0.9126959,0.9076879,0.9015876,0.8944093,0.8861674,0.87688196,0.8665707,0.85525626,0.8429623,0
-547.68915,4.0062327,3.9947836,3.975753,3.949228,3.91531,3.874154,3.8259275,3.770838,3.7091084,3.6410036,3.566804,3.4868164,0
-546.1095,6.2325773,6.198457,6.1420603,6.0640945,5.965513,5.8475127,5.7114887,5.559023,5.3918147,5.2116976,5.020549,4.820281,0
-545.4002,7.2266216,7.1657753,7.0659432,6.9294105,6.7592926,6.55936,6.3339596,6.087817,5.8259115,5.5532503,5.2747555,4.995062,0
-545.6332,6.8997803,6.846719,6.759815,6.641309,6.4942026,6.3221474,6.1292925,5.9201307,5.6993055,5.4714494,5.2409945,5.0120153,0
-545.69415,6.8180714,6.778381,6.7133474,6.624583,6.5142593,6.38501,6.2398243,6.081918,5.914607,5.7411776,5.5647516,5.3881655,0
-545.2297,7.4736834,7.4302597,7.358928,7.2611947,7.1391,6.995123,6.8321056,6.6531315,6.461424,6.2602262,6.0526886,5.8417673,0
-544.2996,8.77478,8.689491,8.550318,8.3615465,8.128864,7.859059,7.5596733,7.2386236,6.9038286,6.5628233,6.222459,5.888599,0
-543.90247,9.329653,9.223903,9.051264,8.81695,8.527903,8.192396,7.8196697,7.419458,7.0015554,6.575345,6.1494455,5.7313676,0
-544.20966,8.901947,8.816061,8.674906,8.48138,8.239407,7.9537783,7.629999,7.274098,6.8924437,6.491521,6.0777645,5.657382,0
-544.6734,8.252127,8.183762,8.070826,7.914809,7.7177553,7.4822483,7.211341,6.9085264,6.577644,6.222875,5.848615,5.4594293,0
-544.9611,7.844972,7.7761025,7.6624556,7.5057106,7.308149,7.0726247,6.8024755,6.501455,6.1736546,5.8234124,5.4552364,5.073708,0
-543.6931,9.61334,9.470986,9.2385435,8.92296,8.533513,8.081305,7.5787907,7.039177,6.475877,5.901905,5.329425,4.769299,0
