Coefficients,1,2,3,4,5,6,7,8,9,10,11,12,Instruments
-536.9813,4.661142,4.6276875,4.572546,4.496621,4.401161,4.2877035,4.1580625,4.014279,3.8585591,3.6932602,3.5207996,3.3436232,0
-531.4264,12.350536,11.832695,11.019449,9.979364,8.796912,7.5628977,6.3644295,5.2759066,4.351965,3.6233873,3.0961564,2.7537704,0
-528.12067,16.80693,15.67626,13.973795,11.931547,9.803633,7.8181887,6.1403327,4.85375,3.9629698,3.4124432,3.1144493,2.976711,1
-529.3523,15.195143,14.42564,13.236692,11.752905,10.120601,8.486513,6.978427,5.6907854,4.6772537,3.9504242,3.4875078,3.2399838,1
-533.6858,9.291093,9.166645,8.963224,8.686656,8.344766,7.9470973,7.504527,7.028859,6.5323973,6.0274754,5.5260496,5.0392637,1
-536.061,5.9689655,5.9538116,5.9286594,5.8936615,5.849048,5.7950826,5.7320995,5.6604815,5.5806704,5.493135,5.398398,5.2970114,1
-536.19196,5.78447,5.7717085,5.750504,5.720953,5.6831903,5.6373863,5.5837507,5.5225267,5.4539824,5.3784323,5.296213,5.2076883,1
-536.18445,5.7940993,5.778555,5.7527413,5.716812,5.6709623,5.6154594,5.5506086,5.476774,5.394379,5.30387,5.2057486,5.1005573,1
-536.2093,5.757045,5.735568,5.6999617,5.650509,5.58759,5.5117064,5.4234486,5.323503,5.21264,5.091713,4.961645,4.8234234,1
-536.01154,6.0356493,6.0109806,5.9700894,5.9133167,5.841111,5.7540755,5.652908,5.538429,5.4115515,5.27329,5.1247354,4.9670544,1
-535.96985,6.0953655,6.0727873,6.0353556,5.983368,5.9172297,5.8374653,5.7446985,5.6396513,5.5231314,5.396036,5.259329,5.1140375,1
-535.90967,6.1804485,6.1579337,6.120614,6.068782,6.0028596,5.9233656,5.8309345,5.7262917,5.610258,5.483733,5.3476906,5.2031646,1
-535.73413,6.427293,6.400766,6.3568034,6.29577,6.218179,6.1246734,6.0160313,5.8931475,5.757023,5.6087723,5.44959,5.2807474,1
-535.93774,6.139681,6.114156,6.0718503,6.013114,5.938441,5.8484416,5.743862,5.6255574,5.4944925,5.351728,5.198412,5.035762,1
-536.5403,5.2902594,5.2729015,5.244113,5.2041063,5.1531763,5.091696,5.0201097,4.9389353,4.848768,4.750242,4.644057,4.53096,1
