Coefficients,Instruments
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.24132611,
0.54729056,
0.74789774,3
0.799178,3
1.0649507,3
1.7179272,3
2.7092237,3
4.846888,3
6.791209,3
8.007387,3
8.324045,3
8.521467,3
10.543829,3
12.37384,3
13.176037,3
13.532581,3
13.63919,3
13.150981,3
14.1528845,3
17.57668,3
21.005943,3
24.281393,3
27.192707,3
29.875082,3
31.125969,3
31.945282,3
33.092552,3
34.35347,3
35.254276,3
35.05115,3
35.204033,3
36.660477,3
38.827034,3
42.44645,3
45.43726,3
46.97101,3
48.05047,3
48.05858,3
47.990475,3
49.947712,3
53.112812,3
56.366478,3
58.029106,3
59.647087,3
62.84476,3
66.468544,3
68.94952,3
70.86406,3
70.43076,3
69.28763,3
70.12627,3
71.22925,3
71.631004,3
72.292984,3
74.07597,3
77.39691,3
80.46051,3
82.08862,3
82.3555,3
81.33862,3
80.40524,3
79.836,3
81.248184,3
83.74539,3
85.81311,3
87.67447,3
91.56199,3
94.196884,3
92.99559,3
89.55317,3
87.03351,3
88.30762,3
95.42818,3
102.76915,3
107.04761,3
107.91011,3
104.97624,3
99.82788,3
96.65759,3
95.55193,3
94.367096,3
95.13137,3
97.94998,3
100.84708,3
103.23799,3
105.463394,3
107.521194,3
109.47102,3
110.604675,3
109.49498,3
106.1304,3
102.735374,3
100.30792,3
99.8024,3
99.41461,3
98.07356,3
96.57527,3
96.088844,3
97.66109,3
99.012665,3
99.51168,3
100.64199,3
102.91496,3
107.2722,3
111.591446,3
112.59517,3
111.68152,3
108.76671,3
104.40333,3
100.229256,3
100.23154,3
102.10565,3
104.617256,3
104.99457,3
104.41667,3
106.37551,3
111.234085,3
114.531784,3
114.75693,3
113.98077,3
114.2448,3
114.97151,3
113.918564,3
110.12474,3
106.835144,3
107.03548,3
107.82156,3
107.77971,3
108.11672,3
109.01285,3
109.04988,3
107.33864,3
106.56804,3
107.300064,3
108.85149,3
109.406876,3
108.594154,3
106.2188,3
103.30462,3
101.25264,3
100.79759,3
99.39566,3
99.35068,3
101.83182,3
107.01589,3
111.62833,3
115.05606,3
116.242905,3
114.53468,3
111.93454,3
111.103,3
110.672356,3
109.33585,3
109.49164,3
113.02332,3
118.58572,3
122.721985,3
125.10416,3
126.65143,3
127.754776,3
127.49388,3
127.099075,3
126.39139,3
126.07091,3
125.24571,3
123.46172,3
122.37194,3
123.64336,3
126.60051,3
129.03238,3
130.63179,3
131.56384,3
132.63148,3
135.33731,3
140.86633,3
146.72827,3
151.00505,3
153.95401,3
154.71188,3
153.954,3
153.14871,3
152.27603,3
150.5282,3
148.255,3
148.09363,3
