Coefficients,1,2,3,4,5,6,7,8,9,10,11,12,Instruments
-547.8867,9.955307,9.666937,9.210763,8.620575,7.93834,7.209736,6.4794054,5.786684,5.162103,4.6253233,4.1843543,3.8363724,0
-538.53754,22.30621,19.661196,16.029932,12.270606,9.110657,6.930956,5.7134414,5.1516323,4.851076,4.517043,4.0496864,3.5239716,0
-533.59827,28.455137,23.662214,17.468077,11.71206,7.720355,5.8563323,5.571089,5.863543,5.8614917,5.2131424,4.1257324,3.1001787,1
-535.97766,25.510399,21.794487,16.880661,12.11849,8.544175,6.5404882,5.8240833,5.7256856,5.5890512,5.07723,4.251229,3.423739,1
-544.70703,14.353088,13.77734,12.871965,11.711804,10.389612,9.005836,7.657981,6.430723,5.388066,4.568304,3.982439,3.6158836,1
-550.7972,5.929806,5.905408,5.864978,5.8088617,5.7375317,5.6515994,5.5517898,5.438941,5.3139963,5.177991,5.0320444,4.877345,1
-551.7323,4.6112323,4.5987153,4.577968,4.549164,4.5125456,4.4684114,4.4171257,4.3591065,4.2948275,4.224801,4.1495833,4.0697646,1
-551.8945,4.383293,4.374902,4.3609867,4.341647,4.3170147,4.2872715,4.2526283,4.213326,4.169636,4.1218596,4.0703197,4.015361,1
-552.0242,4.201188,4.1965704,4.188891,4.1781693,4.164433,4.147723,4.128087,4.1055756,4.080252,4.0521827,4.0214453,3.9881191,1
-551.7716,4.556637,4.54697,4.5309258,4.5085926,4.4801064,4.445627,4.405361,4.359535,4.3084106,4.2522783,4.191454,4.1262717,1
-551.2117,5.345693,5.3275957,5.2975836,5.2558756,5.2027864,5.138698,5.064084,4.9794865,4.8855157,4.7828455,4.672207,4.554376,1
-550.89526,5.7919903,5.770562,5.735024,5.6856375,5.622761,5.5468593,5.458481,5.3582716,5.246934,5.1252785,4.994157,4.85449,1
-551.1498,5.433189,5.415036,5.38492,5.3430376,5.2896743,5.2251797,5.149986,5.0645847,4.969535,4.8654547,4.7530127,4.632921,1
-551.64886,4.7295547,4.717827,4.6983604,4.6712713,4.6367226,4.594918,4.5461082,4.490577,4.428653,4.360688,4.287076,4.208227,1
-551.81335,4.497966,4.4895315,4.4755354,4.456069,4.43126,4.401267,4.3662853,4.3265324,4.2822638,4.2337475,4.181282,4.125177,1
-551.68054,4.685877,4.677666,4.6640368,4.645071,4.6208878,4.591628,4.557469,4.518609,4.4752803,4.4277277,4.3762207,4.3210406,1
-551.8185,4.491447,4.485133,4.474642,4.460023,4.4413357,4.4186697,4.3921237,4.36182,4.3278713,4.29044,4.2496767,4.205751,1
-552.0537,4.158209,4.1501093,4.1366744,4.1180153,4.09426,4.0656004,4.032242,3.9944382,3.952457,3.9066114,3.8572202,3.8046339,1
-552.2224,3.917832,3.904459,3.8823166,3.8516243,3.812678,3.7658634,3.7116332,3.650518,3.5830898,3.510008,3.4319582,3.349674,1
