Coefficients,Instruments
1.3384161,
5.8929844,
8.708757,3;1
11.763817,3;1
14.609514,3;1
18.127289,3;1
20.302917,3;1
21.303505,3;1
23.023483,3;1
24.367393,3;1
24.793682,3;1
23.815243,3;1
21.90463,3;1
23.934582,3;1
27.83482,3;1
30.06166,3;1
29.490742,3;1
27.398884,3;1
27.774242,3;1
28.614977,3;1
28.421566,3;1
28.3997,3;1
29.412033,3;1
32.945847,3;1
37.422318,3;1
38.628326,3;1
36.560898,3;1
33.625336,3;1
33.087044,3;1
37.206123,3;1
45.84337,3;1
51.752037,3;1
53.192627,3;1
50.770073,3;1
48.680317,3;1
51.32928,3;1
53.03051,3;1
54.05915,3;1
57.426746,3;1
69.396706,3;1
79.28823,3;1
85.376854,3;1
88.71457,3;1
90.58867,3;1
93.25795,3;1
96.58034,3;1
97.86011,3;1
96.893936,3;1
94.227646,3;1
90.79176,3;1
88.06447,3;1
87.32907,3;1
91.36945,3;1
100.05472,3;1
108.33971,3;1
114.98895,3;1
119.47019,3;1
121.39838,3;1
120.62218,3;1
117.981766,1
115.35147,1
113.95277,1
113.47131,1
113.35572,3;1
114.43985,3;1
115.563965,3;1
115.14727,3;1
116.68562,3;1
121.34109,3;1
122.5775,3;1
120.62839,3;1
115.39485,3;1
108.64884,3;1
104.386795,3;1
103.54346,3;1
106.2898,3;1
110.42982,3;1
115.66872,3;1
119.6012,3;1
121.55199,3;1
124.93834,3;1
129.67935,3;1
130.4428,3;1
122.96609,3;1
111.35359,3;1
98.888145,3;1
88.31218,3;1
82.064026,3;1
80.343895,3;1
82.19533,3;1
85.71231,3;1
90.26445,3;1
95.166016,3;1
97.75839,3;1
99.60264,3;1
104.0603,3;1
112.57593,3;1
116.39019,3;1
111.97473,3;1
104.119415,3;1
94.11133,3;1
83.301865,3;1
75.19538,3;1
70.470474,3;1
69.25705,3;1
70.316666,3;1
72.19252,3;1
74.802376,3;1
80.721954,3;1
88.67529,3;1
95.60861,3;1
99.58572,3;1
100.8444,3;1
100.64595,3;1
99.851456,3;1
99.75223,3;1
101.45747,3;1
104.75914,3;1
109.363785,3;1
113.844864,3;1
116.02563,1
114.274536,1
114.69734,1
121.01517,1
128.92702,3;1
131.85248,3;1
124.23781,3;1
109.50363,3;1
95.78379,3;1
87.78801,3;1
85.57498,3;1
87.266,3;1
91.50986,3;1
95.87442,3;1
98.64299,3;1
102.742294,3;1
110.54135,3;1
118.93396,3;1
123.800415,3;1
119.3611,3;1
108.84413,3;1
99.41686,3;1
93.720634,3;1
90.85685,3;1
89.81621,3;1
89.32045,3;1
89.29639,3;1
91.198685,3;1
96.172226,3;1
102.05155,3;1
104.00813,3;1
99.19991,3;1
93.43092,3;1
89.62403,3;1
87.515335,3;1
85.886406,3;1
84.8327,3;1
86.92073,3;1
93.273865,3;1
102.13722,1
111.11781,1
117.86417,1
122.71599,1
125.84049,1
127.000305,1
127.33385,1
126.61388,1
125.07788,1
125.626114,1
128.1015,1
130.25684,1
131.92639,1
132.04291,1
130.0961,1
127.442,1
125.246124,1
123.63253,1
121.28932,1
117.77226,1
114.142166,1
108.676384,1
107.05178,3;1
105.32998,3;1
102.266556,3;1
99.12211,3;1
96.87419,3;1
96.76929,1
99.86484,1
104.41797,1
108.86917,1
112.947876,1
116.513985,1
119.633865,1
122.134384,1
123.550766,1
124.70242,1
127.51532,1
131.98907,1
135.82051,1
138.4123,1
140.42703,1
140.97821,1
138.9826,1
134.25792,1
127.69084,1
122.135284,1
117.98123,1
114.4715,1
112.066,1
107.3105,1
98.007355,1
87.30171,1
76.527466,1
