Coefficients,Instruments
7.599457,
28.12888,
47.13932,
56.24231,1
58.892944,1
57.957146,1
54.0335,1
49.52177,1
47.296722,1
47.15776,1
46.677982,1
45.884598,1
43.917313,1
42.724865,1
44.26955,1
47.113464,1
49.132183,1
48.63349,1
47.14126,1
45.88237,1
45.20092,1
43.980972,1
43.57891,1
44.784668,1
44.977203,1
45.105095,1
45.976883,1
46.843678,1
46.269745,1
44.42005,1
42.669556,1
42.684982,1
42.04535,1
40.931572,1
39.22458,1
37.342728,1
36.39834,1
37.25917,1
37.497963,1
37.96912,1
39.71174,1
41.28833,1
43.08644,1
43.475204,1
41.770966,1
39.120804,1
36.70037,1
36.6922,1
39.069435,1
41.353596,1
42.66297,1
42.67295,1
41.78623,1
40.539116,1
38.352642,1
37.887917,1
40.150917,1
41.2353,1
40.64801,1
39.725243,1
39.263184,1
40.060776,1
40.017735,1
39.327538,1
38.798927,1
38.5709,1
38.640522,1
37.9108,1
37.358948,1
38.30651,1
40.0267,1
40.15645,1
38.56624,1
39.841625,1
43.300903,1
44.94045,1
43.891167,1
44.03527,1
46.720264,1
48.931503,1
50.019722,1
48.56456,1
47.157253,1
47.842705,1
49.116,1
48.64543,1
46.004677,1
45.60147,1
48.354607,1
50.61939,1
50.226814,1
49.39166,1
49.493683,1
50.011375,1
49.18637,1
47.306023,1
46.14869,1
46.65371,1
47.772095,1
48.067764,1
47.871334,1
46.745506,1
45.440228,1
45.19932,1
44.818413,1
43.94931,1
42.387035,1
41.642643,1
42.90387,1
43.71741,1
43.398224,1
43.771603,1
43.407852,1
41.93628,1
41.376877,1
42.81069,1
44.670185,1
45.57893,1
45.521523,1
44.86026,1
44.905937,1
46.259857,1
47.680824,1
47.27208,1
67.80022,1
104.44384,1
129.86891,1
143.85661,1
149.42575,1
149.21191,1
145.99124,1
141.90393,1
136.74261,1
130.14938,1
123.18765,1
116.01152,1
108.557526,1
101.321304,1
97.655136,1
96.68761,1
96.89598,1
97.06596,1
95.805084,1
93.14772,1
91.46472,1
90.27225,1
89.72554,1
