Coefficients,Instruments
0.0,
0.0,
0.0,
0.0,
0.0,
15.277045,
39.855923,
59.12104,
62.687965,
62.93967,
61.576675,
59.593636,
59.129707,
59.583443,
60.514618,
60.780373,
60.619347,
62.20922,
62.494415,
62.472115,
62.693924,
63.492355,
63.15757,
62.296288,
63.33367,
65.578354,
66.427826,
66.421906,
66.179565,
65.494446,
64.359375,
62.35408,
59.600456,
58.059578,
57.478783,
57.248344,
57.398006,
58.646652,
61.514748,
65.614555,
68.44774,
69.64746,
70.81356,
72.05466,
74.35367,
77.188774,1
79.838646,1
81.83574,1
82.78717,1
84.23147,1
84.551926,1
83.1582,1
81.32707,1
81.960365,1
85.62715,1
89.142136,1
89.98878,1
88.8477,1
88.865814,1
89.29396,1
92.25372,1
95.52126,1
95.96707,1
94.36015,1
92.129776,1
90.0412,1
88.18274,1
86.84288,1
86.72016,1
86.11372,1
85.496124,1
84.40958,1
80.28013,1
76.04668,1
75.69316,1
78.27825,1
80.75884,1
80.25757,1
77.92473,1
76.1839,1
76.890785,1
80.54588,1
85.51395,1
88.21927,1
85.945496,1
80.49515,1
77.15137,1
77.94417,1
79.1869,1
77.87639,1
74.01085,1
70.258865,1
69.38284,1
69.4132,1
69.02365,1
68.69899,1
70.14362,1
72.04135,1
73.342285,1
73.35463,1
73.21887,1
71.60954,1
69.00209,1
65.36763,1
62.402374,1
61.567772,1
62.56288,1
65.85506,1
68.65488,1
68.96269,1
67.538345,1
66.570854,1
65.39803,1
62.37776,1
58.344772,1
56.354805,1
56.254997,1
57.526215,1
59.957138,1
62.49089,1
63.62594,1
58.47422,1
49.839687,1
45.533348,1
46.956947,1
53.122833,1
60.195953,1
62.859848,1
62.18937,1
62.765137,1
64.71741,1
66.42339,1
66.904526,1
67.77756,1
69.23349,1
70.56668,1
73.51073,1
80.63801,1
87.787674,1
91.78303,1
91.82849,1
86.80554,1
80.471176,1
77.72922,1
79.957535,1
85.129364,1
88.325424,1
87.21716,1
84.28993,1
82.025604,1
82.53725,1
84.015396,1
83.46274,1
81.07439,1
78.30855,1
78.24571,1
80.36195,1
82.159256,1
83.85457,1
83.95924,1
83.61636,1
82.702484,1
80.76959,1
80.30246,1
80.05449,1
78.7345,1
77.07799,1
74.16547,1
72.77992,1
73.53763,1
75.05329,1
74.12369,1
71.18599,1
67.84947,1
66.31828,1
67.60498,1
68.885925,1
69.23973,1
68.98735,1
68.94088,1
72.09709,1
78.10754,1
81.72814,1
81.514786,1
79.434616,1
80.31128,1
82.92694,1
85.005646,1
83.65866,1
79.692535,1
78.23507,1
80.2216,1
80.80604,1
80.27788,1
79.88599,1
79.95476,1
80.03888,1
77.809296,1
72.11691,1
