Coefficients,Instruments
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.6030813,
1.6867949,
3.2322767,
4.9952707,
7.279834,
9.464056,
11.078108,
13.35187,
16.941475,
19.795813,
22.113827,
25.568441,
28.717928,
31.30528,
33.42685,
35.65696,
37.35247,
38.393486,
40.4633,
42.58577,
43.7996,
45.327843,
48.313026,
51.259434,
52.76794,
52.526814,
51.881645,
52.813313,
54.024567,
54.72148,
55.54839,
57.093235,
57.846348,
59.290638,
61.20169,
62.837482,
65.09517,
66.92297,
68.02721,
69.38374,1
70.89305,1
72.389786,1
77.58895,1
100.17702,1
121.97789,1
136.02713,1
147.21332,1
157.22073,1
166.11328,1
174.07123,1
179.2363,1
180.62872,1
179.58638,1
178.02661,1
177.33147,1
177.50618,1
176.37149,1
173.71188,1
169.6892,1
165.86098,1
163.86218,1
163.3722,1
163.21973,1
162.92915,1
162.8566,1
162.64116,1
162.33524,1
162.39728,1
162.85095,1
163.43417,1
163.7279,1
162.97919,1
161.13623,1
