Coefficients,1,2,3,4,5,6,7,8,9,10,11,12,Instruments
-561.6648,7.6987095,7.575467,7.3730307,7.0957603,6.7496185,6.341998,5.8815556,5.3779697,4.84175,4.2838955,3.7157054,3.1484528,0
-554.7875,17.289284,16.767727,15.927593,14.810417,13.4701805,11.969614,10.375949,8.756506,7.174513,5.685375,4.33379,3.1517854,0
-549.5275,24.561459,23.554083,21.948322,19.847229,17.382236,14.701952,11.95974,9.301388,6.854027,4.7173033,2.957571,1.6054902,0
-545.5233,29.900305,28.012978,25.2061,21.861897,18.334953,14.888327,11.688799,8.836544,6.3915415,4.3776674,2.7750673,1.5259537,0
-542.9483,33.204693,30.437897,26.531141,22.202599,18.000107,14.1941395,10.850521,7.9787807,5.621312,3.8259454,2.5584724,1.6650383,0
-542.30457,34.028553,31.027306,26.800762,22.138039,17.63941,13.600712,10.096768,7.1471405,4.8131027,3.1615515,2.159295,1.6222267,0
-542.59186,33.563698,30.442463,26.153921,21.565794,17.241913,13.346653,9.83201,6.711666,4.1844006,2.5163207,1.8007641,1.8164185,0
-542.778,33.164566,29.72781,25.15881,20.523949,16.443642,12.967304,9.844345,6.934994,4.428741,2.7166295,2.0482795,2.2714977,0
-542.8662,33.034313,29.559332,24.88591,20.094397,15.894335,12.455958,9.590099,7.092216,4.98052,3.47228,2.758167,2.7832155,0
-543.5194,32.31759,29.319427,25.068632,20.385906,15.976387,12.253757,9.322878,7.091696,5.422694,4.2337546,3.5081766,3.2362626,0
-544.3258,31.384811,28.913832,25.275549,21.043304,16.784721,12.936214,9.743206,7.2739067,5.483206,4.285904,3.6019354,3.3583965,0
-545.0484,30.589401,28.71233,25.814774,22.206875,18.256796,14.338552,10.781673,7.830757,5.6208725,4.171792,3.40028,3.1470253,0
-544.30853,31.565086,29.504055,26.380888,22.590237,18.560587,14.674593,11.21277,8.331896,6.0771875,4.416741,3.281178,2.5930676,0
-542.52576,33.730896,30.721672,26.368526,21.457636,16.751686,12.799326,9.834846,7.7913833,6.4074807,5.375148,4.4683437,3.607035,0
-541.27606,35.116516,31.112244,25.536346,19.630335,14.495834,10.781933,8.575868,7.511082,7.0151477,6.573485,5.900323,4.9694853,0
-541.51556,34.752766,30.682806,25.026728,19.064598,13.939991,10.334468,8.3445835,7.580763,7.415776,7.261388,6.7611227,5.844597,0
-542.1324,34.10648,30.605782,25.59013,20.040531,14.920047,10.929171,8.360601,7.0904226,6.694536,6.6381006,6.4666147,5.934363,0
-542.2536,33.985176,30.62312,25.799622,20.439732,15.437962,11.430359,8.672528,7.0525684,6.217292,5.750947,5.333761,4.8248944,0
-543.1465,32.88842,29.976318,25.757969,20.987453,16.397104,12.5164585,9.578608,7.5349026,6.1570864,5.1749387,4.3910255,3.7308981,0
-544.0044,31.82928,29.336452,25.68666,21.483084,17.3198,13.641975,10.671829,8.414595,6.7280574,5.419227,4.328834,3.3764668,0
-544.28894,31.485945,29.159225,25.749767,21.80901,17.870703,14.32922,11.384899,9.058954,7.253437,5.822209,4.6277742,3.574732,0
-544.50946,31.20425,28.950016,25.614922,21.717894,17.793465,14.271875,11.400139,9.223199,7.623905,6.4017076,5.359995,4.371999,0
-545.16046,30.270672,27.995804,24.675722,20.873154,17.1442,13.909853,11.382126,9.555632,8.256826,7.2325916,6.2511406,5.1837583,0
-545.5129,29.724552,27.337639,23.91718,20.10482,16.498007,13.503097,11.27034,9.711157,8.576538,7.569643,6.46271,5.1822424,0
-544.64417,30.828781,28.119583,24.302578,20.149204,16.326979,13.226158,10.91992,9.240481,7.9140735,6.6957455,5.462618,4.242097,0
-542.59784,33.35536,29.734333,24.90263,20.033327,15.918353,12.774197,10.38821,8.431112,6.706881,5.2194905,4.086434,3.4034925,0
-540.2603,36.063652,31.08806,25.044575,19.65321,15.509549,12.269453,9.474075,7.1016946,5.4140663,4.483361,4.037876,3.7626657,0
-537.57306,39.1605,32.800743,25.934423,20.54675,16.482346,12.883699,9.666155,7.3512926,6.0978947,5.488016,5.1139307,4.9250956,0
-536.16644,41.390564,35.46427,28.763062,23.228762,18.984632,15.250658,11.765018,9.073099,7.6764035,7.3096232,7.1757526,6.7130437,0
-535.0191,43.182327,37.60338,31.172573,25.799362,21.705399,18.011696,14.189255,10.780317,8.721553,8.151292,8.0965,7.4112635,0
-533.1821,45.45571,39.202415,32.332672,27.035501,23.268368,19.663038,15.452412,11.337549,8.574917,7.5043297,7.1889205,6.4844112,0
-531.1943,47.838234,40.62948,32.882603,27.058802,23.029453,19.384329,15.421838,11.654625,8.841361,7.0721216,5.858744,4.8362436,0
-530.5719,48.604866,41.159584,33.16387,26.983982,22.45045,18.530167,15.025276,12.28083,10.046977,7.583603,4.8808527,3.0635343,0
-531.2138,47.595306,40.117165,32.487953,26.810452,22.359144,18.106796,14.48398,12.179476,10.463278,7.9556355,4.76691,2.7371712,0
-532.15466,46.068565,38.37075,31.100212,26.351906,22.689787,18.403679,13.92713,10.60301,8.504974,6.7003794,5.062772,4.528015,0
-533.33435,44.53785,37.258247,30.605553,26.417995,22.972145,18.45118,13.396101,9.433657,7.1181707,5.9910483,5.8081684,6.5153737,0
-533.46686,44.112167,36.637558,30.52579,27.230598,23.916624,18.457043,12.390707,8.413101,6.9682927,6.6198926,6.4697285,6.6036997,0
-533.69336,43.8295,36.50072,30.57896,27.25605,23.59777,17.870804,12.107298,8.871641,7.8813925,7.258531,6.4785037,6.239291,0
-533.48315,43.817318,35.968796,29.9117,26.763407,23.1441,17.372452,11.934735,9.329115,8.563952,7.45775,6.1812515,6.211406,0
-532.54034,44.69522,35.9087,29.186249,25.922962,22.528015,17.100172,11.964263,9.329443,8.094164,6.6059985,5.769761,6.941208,0
-531.79834,45.684837,36.575478,29.233143,25.533289,22.327673,17.312414,11.934736,8.348064,6.5614147,5.853996,6.5782423,8.632321,0
-532.0953,45.613384,37.0429,29.755959,25.843609,22.69694,17.765678,11.920582,7.730789,6.3087964,6.920294,8.417677,9.727062,0
-532.899,44.9376,37.178894,30.203491,26.120802,22.84026,17.840294,11.780029,7.636841,7.0423584,8.570253,9.632835,9.193548,0
-533.2506,44.577976,37.274952,30.896715,26.917015,22.803936,16.648891,10.388851,7.3944235,8.065457,9.4391575,8.996799,7.390772,0
-532.30743,45.631424,37.895515,31.408112,27.297916,22.519707,15.647877,9.623575,7.716794,8.985647,9.737528,8.417699,6.863042,0
-530.40063,47.94754,39.229706,31.535805,26.419903,21.208664,14.636514,9.375334,8.099714,9.523858,10.2701235,9.295427,8.276859,0
-529.495,49.114647,39.863853,31.131536,25.079224,19.830666,14.0567045,9.499088,8.234282,9.437845,10.4498005,10.062981,9.141828,0
-529.51447,49.096752,39.72503,30.638922,24.299759,19.10499,13.41815,8.511254,6.7289066,8.077221,10.008427,10.25223,8.804714,0
-529.6511,48.926598,39.547615,30.37219,23.992546,18.859608,13.068972,7.657112,5.2901993,6.6092596,9.144037,9.914041,8.333462,0
-529.6833,49.04686,39.871574,30.545639,23.835491,18.677124,13.181698,7.8872194,5.2293825,6.2599077,8.9347,10.073469,8.5903225,0
-529.63464,49.0045,39.63243,30.200489,23.43086,18.211758,12.896051,8.247574,6.3476834,7.4970694,9.442871,9.747993,8.163364,0
-529.524,48.5881,38.313072,28.892738,22.978197,18.413296,13.22369,8.812089,7.40143,8.396448,9.104924,8.225718,6.875277,0
-529.1913,48.58574,37.398216,27.578129,22.175272,18.59304,14.134124,9.773262,7.7027245,7.617627,7.4346704,6.5408726,6.1977806,0
-529.4392,48.215714,37.05906,27.426584,22.32965,19.06644,14.765105,10.098115,7.1985555,6.373897,6.3175364,6.336997,6.836878,0
-530.32056,46.890533,35.90353,27.262852,23.576916,20.75976,15.189806,8.728773,5.490679,6.0825553,7.4229927,7.3498483,6.9222784,0
-530.4641,46.39792,35.2361,27.440666,25.00695,22.203783,15.036871,7.1548,4.555146,7.3612885,10.0705185,9.016911,6.344843,0
-530.4186,46.308884,34.86711,26.995949,24.803507,22.378971,15.535696,7.9483237,5.7130804,8.801027,11.301568,9.333417,5.4366055,0
-530.7743,46.125603,35.003174,26.652203,23.758232,21.71462,16.335289,9.702938,6.8341694,8.651771,10.905488,9.771677,6.240389,0
-531.2465,45.747932,35.0398,26.637848,23.550724,21.9235,17.393913,10.920607,7.0521164,7.8270316,10.400462,10.74192,8.12076,0
-531.7681,44.882133,34.43023,27.149067,24.948467,22.910694,17.430618,10.7015,7.049203,7.7306533,10.232594,11.172737,9.266167,0
-530.93744,45.279976,33.97941,27.402596,26.08464,23.209667,16.29498,9.797833,7.5874605,8.642059,10.072674,10.267637,8.974179,0
-530.0706,46.196335,34.338272,27.477152,26.037947,22.811268,15.516491,9.240709,7.7893577,9.126122,9.726399,8.867495,7.8033843,0
-529.9121,46.43985,34.40079,27.102943,25.54443,22.696445,15.568562,8.920285,7.274097,8.975302,9.74343,8.41763,7.106469,0
-530.6674,45.96144,34.56326,26.746151,24.546623,22.25682,16.020645,9.162638,6.6846824,8.229849,9.481457,8.532012,7.4281297,0
-530.01874,46.779655,34.81189,25.847366,22.783527,20.923447,16.07314,10.042607,7.033284,7.6445374,8.983888,9.165283,8.866482,0
-529.87946,47.229683,35.39794,25.663845,21.480188,19.509613,15.817626,10.946137,8.000663,7.9864607,9.056385,9.443409,9.07527,0
-530.2713,47.120674,36.055874,26.444029,21.606167,19.034317,15.529198,11.453854,9.153798,9.134836,9.609252,9.138023,8.011772,0
-530.08185,47.642838,37.14707,27.864265,22.586002,19.06232,15.2261505,12.206116,11.519754,11.90984,10.933987,8.429071,6.366884,0
-529.4224,48.79283,38.657845,29.266693,23.134342,18.578304,14.571589,12.611489,13.288537,13.993328,11.97161,8.026844,5.1432147,0
-529.20514,49.57943,40.247704,30.887512,23.812199,18.207119,13.884144,12.281034,13.350183,14.0870285,11.8160095,7.532528,4.322698,0
-529.6637,49.28228,40.48907,31.168419,23.866356,18.329071,14.010376,11.492597,11.039906,11.242683,10.255051,7.840884,5.3293915,0
-531.4951,47.085873,39.134,30.590723,23.912834,18.787323,14.111011,10.106027,7.988876,8.083336,9.025661,8.987366,7.3910213,0
-533.49774,44.734898,37.877327,30.383942,24.359982,19.485168,14.61075,9.84652,6.6515384,6.069412,7.367677,8.630587,8.53049,0
-533.9317,44.02746,37.20777,30.240086,24.842232,19.988632,14.567418,9.453012,6.42815,5.9188995,6.6909184,7.456915,7.8889475,0
-533.53265,44.434883,37.216087,29.793083,24.103096,19.26263,14.137278,9.412584,6.620764,6.0330267,6.4611444,6.837522,7.0773506,0
-533.336,44.88218,37.71805,29.652061,23.001045,17.866282,13.368242,9.404474,6.8220167,6.141321,6.6787786,7.1521373,6.9119177,0
-533.80835,44.50025,37.938232,30.286339,23.60104,18.15599,13.432217,9.53203,7.234893,6.834969,7.44135,7.7225513,7.176671,0
-534.88947,43.38142,37.816635,31.169937,24.920004,19.18988,13.878727,9.695299,7.6125383,7.5358176,8.107512,8.055693,7.399338,0
-535.588,42.351395,36.915695,30.825514,25.241188,19.821056,14.492702,10.227436,7.948987,7.4178963,7.509817,7.3233166,6.872026,0
-535.996,41.955116,36.806328,30.787354,25.202372,19.997055,14.9482765,10.6098385,7.81225,6.614547,6.1984577,5.8145027,5.5298357,0
-535.0681,43.157055,37.769627,31.531364,25.773775,20.407663,15.259893,10.919062,8.028058,6.4233975,5.518748,5.2007136,5.7457404,0
-533.83704,44.618187,38.57228,31.672842,25.526718,20.104088,15.136079,11.022367,8.203965,6.4987507,5.604783,5.7342753,7.06623,0
-533.7475,44.906082,39.03577,31.914074,25.334036,19.788624,15.047037,11.01008,7.912961,6.058543,5.619003,6.5181303,8.223673,0
-533.9304,44.7949,39.129807,31.916695,25.000235,19.238262,14.56097,10.701737,7.7924757,6.278171,6.338688,7.4727745,8.687817,0
-534.47516,44.075783,38.491924,31.257118,24.189049,18.296818,13.734404,10.336486,8.101589,7.170621,7.4315834,8.267372,8.793908,0
-535.32153,43.063995,37.823524,30.690018,23.352043,17.149702,12.724092,10.0434265,8.686966,8.158787,8.059342,8.093323,8.012524,0
-535.9632,42.22673,37.137733,30.111624,22.754244,16.43811,11.925398,9.292547,8.125875,7.835217,7.9110537,8.027164,8.005405,0
-537.0835,40.83111,36.22307,29.758442,22.813908,16.627237,11.975395,9.071634,7.673743,7.3049726,7.4656267,7.757228,7.913186,0
-537.32654,40.639404,36.41789,30.402271,23.782505,17.682152,12.87442,9.653803,7.8813252,7.1516266,6.9938393,7.0257173,7.0211487,0
-536.5899,41.715145,37.582436,31.675331,25.135777,19.038109,14.116422,10.647068,8.504602,7.33704,6.765374,6.5190325,6.4653006,0
-535.48505,43.095085,38.57029,32.365864,25.768696,19.71986,14.730647,11.036224,8.697491,7.5537624,7.193799,7.11883,7.0180874,0
-535.3739,43.105217,38.327126,32.06847,25.625443,19.662985,14.550891,10.754467,8.644401,8.01514,8.068848,8.02009,7.6493397,0
-536.11005,41.974953,37.21812,31.449663,25.679829,19.905632,14.3876705,10.257909,8.4204645,8.311354,8.396554,7.846484,7.1539803,0
-534.77576,42.58235,35.80018,29.967491,25.738474,20.531544,13.8639555,8.851427,7.7585344,8.676098,8.316366,6.487418,5.6698465,0
-531.34937,45.171577,34.656303,28.047104,25.359024,20.205933,11.696644,6.3041677,7.5397205,10.505749,9.499251,6.073553,5.456997,0
-527.96576,47.65148,33.24372,25.553816,24.02657,18.828548,9.095734,4.5423756,9.1186075,14.301305,12.23083,6.747401,5.719594,0
-525.00354,49.617096,31.343605,22.230373,21.398355,16.415073,6.8530197,4.7362604,13.021793,19.396816,15.068857,6.979325,5.149593,0
-522.9848,50.781185,29.721622,20.049858,20.523125,16.192514,6.3499784,4.755436,14.532741,21.57481,16.34402,7.056817,4.761339,0
-520.18665,52.84787,29.352333,20.23109,22.039999,17.068064,5.829692,3.6318007,13.220325,20.317364,15.4049225,6.1534586,3.9976773,0
-517.1194,55.327194,29.357561,20.813509,24.256693,18.485838,4.7685127,1.1481364,10.826088,18.274477,13.445547,4.6869664,4.085434,0
-514.47003,57.103004,28.641857,21.15997,26.670528,19.480986,2.2514665,-2.439845,8.8508415,17.321518,12.041899,3.3478184,4.250614,0
-512.51935,58.294983,27.72157,20.718496,27.462345,18.916199,-1.0227921,-5.9758353,7.705278,17.980797,12.317608,2.557894,3.5337691,0
-511.2014,59.353992,27.386017,19.894953,26.889626,18.097176,-2.747692,-7.974343,6.976487,19.082615,13.894962,2.9159286,2.874062,0
-510.6106,60.318604,27.871418,19.061642,25.802412,18.380714,-1.6445023,-7.6024904,6.8838806,19.978971,15.907097,4.633007,3.2014892,0
-510.83868,60.311684,27.828972,18.096548,24.85051,19.347847,1.0362564,-5.295615,7.9391556,20.911686,17.682934,6.5643,3.8120058,0
-511.66476,59.22518,27.401031,18.420649,24.952612,19.640987,3.0599194,-2.5983067,8.971415,21.122961,18.987003,7.6989136,3.0660753,0
-509.22485,62.615574,30.969543,21.547611,25.491596,17.37218,0.4715798,-4.8543806,5.348291,16.54105,15.615858,5.7385178,1.9280488,0
-504.6754,69.021545,36.630737,24.767061,24.951866,13.553038,-4.742738,-10.02849,0.08914441,10.529753,9.59537,2.0383043,2.0237799,0
-501.43152,73.45419,39.647427,25.094107,23.604364,12.007434,-6.8415327,-13.239952,-3.8550787,6.050583,5.4333935,0.5485592,3.8613644,0
-500.26422,75.27172,40.667953,24.42889,23.264706,13.460785,-5.7908125,-14.434307,-5.9423532,4.6539087,5.1608415,1.7950877,5.7696095,0
-500.31076,75.45056,40.458023,23.231544,23.046099,15.796182,-2.812436,-12.759468,-4.4313145,7.3223615,8.058958,3.5388062,5.9522085,0
-501.66986,73.234024,37.984955,21.559359,23.203121,17.684664,-0.08009279,-9.656504,-0.72560394,11.516594,11.386346,4.230735,3.9193738,0
-504.5849,69.299675,35.107143,20.903734,24.789452,20.200947,2.3849947,-6.793258,3.370051,16.254978,14.518388,3.846599,0.7378528,0
-508.15768,65.46369,33.75582,21.463215,26.27565,22.084538,4.2756805,-4.942655,5.894655,19.85688,17.8876,4.948649,-0.6550188,0
-512.2639,61.63169,33.4208,22.462852,26.50718,22.04029,5.1023026,-3.5882103,7.160879,21.727657,20.934998,7.767634,0.030292511,0
-516.52234,58.11952,33.890934,23.420595,25.504906,20.865929,5.7544346,-2.302769,7.295883,21.446976,21.763515,9.154415,0.32907352,0
-520.4008,55.27954,35.104347,24.833542,24.680676,19.915417,6.68454,-1.1265649,6.3096013,18.668682,19.47025,8.694052,1.0482101,0
-524.0351,52.656437,36.69201,27.231398,24.863087,19.385468,8.26725,1.5522945,6.215638,14.756237,15.4030695,8.147971,3.182517,0
-527.5412,50.313103,38.589394,29.555668,24.44728,18.299,10.0650625,5.236454,7.297102,11.782633,12.085355,8.07316,5.127802,0
-529.6585,48.73039,39.12538,29.83362,22.849216,16.694717,11.027609,7.9129105,8.424401,10.36776,10.526411,8.244221,5.7695007,0
-530.4807,47.922493,38.843754,29.531254,22.199219,16.014427,10.609095,7.4697466,7.447873,8.802362,8.952131,7.372517,5.7246056,0
