Coefficients,Instruments
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.16450234,
1.6996231,
3.1264663,
3.94455,
4.5724034,
5.517567,
5.987088,
6.012698,
5.958498,
5.961591,
6.9906187,
8.9557495,
11.01771,
13.163504,
14.727993,
15.930401,
16.092777,
16.159372,
16.603851,
17.313553,
17.911383,
18.087566,
18.211452,
18.571873,
19.220108,
19.676373,
21.012821,
24.055655,
26.507053,
27.771566,
27.254465,
26.574478,
26.819511,
28.722506,
31.926163,
33.69851,
32.990353,
31.077887,
30.70293,
60.468117,
101.00717,
124.52919,
136.75783,
142.2478,
143.9348,
144.43307,
145.13936,
145.0214,
143.68765,
142.93103,
144.02734,1
146.15671,1
149.0,1
151.57544,1
153.41347,1
154.45215,1
154.50409,1
155.19374,1
155.9237,1
156.09584,1
155.58919,1
154.82309,1
154.34012,1
153.82407,1
152.51485,1
150.26698,1
148.85925,1
148.37308,1
148.64232,1
148.59218,1
147.90201,1
147.24678,1
