Coefficients,Instruments
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.37335822,
1.3976607,
3.5591786,
5.3167963,
6.537295,
7.961887,
9.310297,
10.309229,
11.142944,
12.137842,
13.201585,
14.37593,
15.242363,
15.788513,
16.265392,
16.717215,
16.697407,
16.861973,
18.20605,
21.219257,
23.013199,
23.394821,
23.077446,
23.525372,
24.066313,
25.113186,
25.672642,
26.642727,
28.328556,
30.257034,
31.615301,
31.670334,
31.901983,
32.57102,
33.08783,
33.77941,
35.1564,
37.109047,
38.522423,
39.209526,
40.297676,
41.727478,
43.467876,
75.47089,
110.094864,
130.83467,
142.02254,
147.29526,
151.27396,
155.79657,
160.4281,
162.603,
163.04938,
162.93944,
162.28433,
161.20505,
161.7428,
163.9108,
165.12119,
165.34547,
165.35474,
164.8374,
164.00932,
162.74887,
160.79718,
158.02399,
155.77727,
155.52573,
156.95259,
158.46573,
159.09753,
158.65219,
157.83658,
157.55612,
157.1437,
156.08325,
155.04828,
154.6285,
