Coefficients,1,2,3,4,5,6,7,8,9,10,11,12,Instruments
-519.0657,5.14061,5.1075034,5.0527983,4.9771996,4.8816757,4.7674427,4.63594,4.4888124,4.327885,4.1551123,3.972567,3.7823977,0
-515.0151,10.806874,10.591121,10.243902,9.782642,9.229572,8.609917,7.9498196,7.274377,6.605921,5.962632,5.3578033,4.799568,0
-512.4362,14.367355,13.899994,13.159616,12.199841,11.0877905,9.897332,8.701801,7.567116,6.546006,5.6740713,4.9678707,4.4253407,0
-513.09424,13.479412,13.135389,12.586164,11.86557,11.016518,10.087105,9.126387,8.180246,7.2877855,6.4786158,5.7712398,5.172702,0
-515.62976,9.979177,9.884829,9.729652,9.516705,9.250142,8.935118,8.577636,8.184401,7.7626314,7.319886,6.863859,6.4021873,0
-517.2758,7.671688,7.6381626,7.582661,7.5057354,7.408167,7.290909,7.1551213,7.002124,6.8334026,6.6505527,6.4552956,6.249423,0
-517.5299,7.3153887,7.290881,7.250255,7.193824,7.1220355,7.035447,6.93473,6.820657,6.6940885,6.5559783,6.4073434,6.24926,0
-517.62103,7.188155,7.168725,7.1364713,7.091584,7.034337,6.9650626,6.8841705,6.7921276,6.689468,6.5767684,6.4546614,6.323813,0
-517.6147,7.197343,7.1783366,7.14677,7.1027985,7.0466557,6.9786177,6.8990283,6.808283,6.706834,6.595172,6.473836,6.3434,0
-517.78503,6.9561787,6.936505,6.90384,6.858362,6.8003263,6.730051,6.647923,6.554388,6.449949,6.335162,6.2106314,6.0770016,0
-518.2362,6.318609,6.3003044,6.2699203,6.2276464,6.1737375,6.108523,6.0323944,5.9458084,5.8492765,5.7433643,5.628684,5.5058866,0
-518.597,5.808057,5.7887397,5.7567005,5.7121754,5.655481,5.587031,5.5073156,5.4169016,5.316428,5.206596,5.0881624,4.961934,0
-518.5134,5.9240136,5.8979406,5.85473,5.794735,5.718453,5.626511,5.5196652,5.3987813,5.264844,5.118923,4.962183,4.7958565,0
-518.0908,6.5125213,6.4593987,6.3721113,6.252487,6.1030083,5.9267116,5.727103,5.5080376,5.2736006,5.0279703,4.775298,4.5195827,0
-517.8691,6.818082,6.7413187,6.6155953,6.444155,6.231374,5.982609,5.7040095,5.402302,5.084564,4.7579727,4.4295764,4.1060505,0
-518.25525,6.2762713,6.212534,6.108183,5.965959,5.789565,5.583523,5.3530207,5.1037207,4.8415575,4.572544,4.302554,4.037122,0
-518.43915,6.0262175,5.992034,5.9356766,5.858047,5.760363,5.6441383,5.5111165,5.3632298,5.2025585,5.0312324,4.851415,4.665223,0
-517.9939,6.6570854,6.6263037,6.575263,6.5043592,6.4141254,6.3052597,6.1785836,6.035057,5.875747,5.7018466,5.514633,5.3154736,0
-517.68866,7.0882664,7.055996,7.0024843,6.9281316,6.8334913,6.719273,6.586326,6.435628,6.2682886,6.0855217,5.8886485,5.679073,0
-517.5983,7.216753,7.186552,7.1364717,7.0668707,6.978269,6.8713093,6.746775,6.605565,6.4486923,6.277279,6.092536,5.89575,0
-517.50287,7.3525248,7.324527,7.278092,7.2135625,7.131409,7.032234,6.9167547,6.7858047,6.6403155,6.4813232,6.3099375,6.127346,0
-517.45233,7.4249825,7.4002724,7.3592753,7.3022714,7.229643,7.141882,7.0395756,6.9234076,6.7941256,6.652587,6.499693,6.3364153,0
-517.53235,7.313942,7.2953854,7.2645545,7.2215877,7.166684,7.1000905,7.022111,6.933097,6.833433,6.723567,6.6039753,6.4751644,0
-517.4099,7.487465,7.470318,7.441799,7.402001,7.3510466,7.2890987,7.2163515,7.1330314,7.039407,6.935763,6.822424,6.699741,0
-517.2368,7.731857,7.7131805,7.6821218,7.6387954,7.5833454,7.5159693,7.4368963,7.346407,7.2448006,7.1324368,7.009694,6.876993,0
-517.0586,7.9832087,7.9626417,7.9284563,7.8807983,7.8198576,7.7458925,7.6592026,7.5601435,7.4491186,7.3265734,7.193001,7.048931,0
-516.70996,8.474264,8.447927,8.4042,8.343337,8.265675,8.171667,8.061841,7.936818,7.797283,7.644018,7.4778547,7.299691,0
-516.31226,9.034269,9.000343,8.94405,8.86577,8.766016,8.645456,8.504879,8.345203,8.167476,7.9728303,7.7625065,7.5378323,0
-515.85693,9.673473,9.625582,9.546246,9.436163,9.296326,9.127958,8.932545,8.711781,8.467552,8.201937,7.9171534,7.615528,0
