Coefficients,Instruments
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.20956436,
0.44053498,
0.42559633,
0.20132731,
0.04636567,
0.26563367,
0.5517647,
0.80212224,
1.0146825,
1.1091899,
1.0141938,
0.69548285,
0.1739142,
0.0,
0.24724376,
0.7300176,
1.1481125,
1.5255406,
1.6914704,
1.7365923,
2.0441542,
2.1886847,
1.944696,
1.6165209,
1.6036203,
2.1166406,
3.118059,
3.9084191,
4.298024,
4.6299334,
5.120853,
5.547673,
5.6585784,
5.6702566,
5.548333,
5.0724297,
4.780467,
5.0968866,
5.7395267,
6.527602,
8.125985,
8.831157,
8.98284,
8.951773,
9.068235,
9.0445595,
8.820685,
8.839426,
9.5403,
10.655217,
11.245092,
10.767815,
9.659761,
8.94582,
8.375424,
8.222963,
8.289188,
8.882483,
10.185475,
11.460016,
11.869362,
11.235537,
10.3137665,
10.051886,
10.27755,
10.634281,
11.18409,
11.76198,
12.435408,
12.855228,
12.777611,
12.474873,
13.176284,
14.961813,
18.305332,
27.845161,
36.86045,
41.339497,
43.838955,
42.93564,
38.94111,
36.50293,
37.461258,
39.42254,
42.602455,
44.936386,
45.260437,
46.42934,
48.475037,
50.82147,
52.690193,3
53.46736,3
53.620438,3
52.74978,3
49.605812,3
43.20665,3
38.431343,3
39.673187,3
45.001404,3
48.658974,3
48.31202,3
45.879333,3
42.986645,3
41.022545,3
39.68318,3
37.237545,3
34.86492,3
35.8659,3
38.57608,3
41.325867,3
43.947887,3
46.666298,3
49.05783,3
50.56858,3
49.275524,3
46.94955,3
46.033157,3
46.508865,3
47.819893,3
48.02867,3
46.37047,3
44.284016,3
44.673664,3
46.15828,3
46.10373,3
44.93966,3
43.928383,3
43.62185,3
44.02381,3
46.464863,3
50.2098,3
54.55957,3
57.602825,3
56.798317,3
53.675335,3
49.22251,3
45.91517,3
45.620583,3
46.64805,3
48.782803,3
50.09034,3
48.504288,3
45.62699,3
43.07529,3
41.262512,3
40.015594,3
40.65542,3
43.337563,3
45.519386,3
47.59697,3
51.701694,3
58.27723,3
65.3772,3
68.62468,3
69.502594,3
70.39893,3
71.10182,3
70.67267,3
69.21115,3
66.72439,3
63.799427,3
61.1444,3
59.636017,3
59.08496,3
58.56714,3
57.12062,3
54.831768,3
55.866196,3
63.408604,3
67.86755,3
67.13425,3
65.52412,3
65.28095,3
63.85744,3
59.827175,3
56.46852,3
56.46356,3
58.129738,3
58.19824,3
56.324028,3
53.721222,3
50.91041,3
