0,1,2,3,4,5,6,7,8,9,10,11,12
-547.9487,20.852299,18.562954,15.3172245,11.787151,8.614857,6.2430267,4.824584,4.2334538,4.160834,4.2527065,4.23545,3.9875588
-530.11975,41.065735,27.713299,15.184952,8.568729,6.8076954,6.2779217,5.3173156,4.6427426,4.8147793,5.037815,4.472329,3.47335
-521.1155,49.281494,28.104794,12.936151,8.569784,8.196316,6.6287403,4.8582315,4.5950356,5.1659,5.306575,4.582885,3.4493523
-525.57245,45.63111,28.695272,14.346788,8.473876,7.868845,7.1615086,5.3368697,4.515945,5.2389684,5.675791,4.7255306,3.486373
-540.9446,29.682386,24.64293,18.142433,12.102185,7.881478,5.840993,5.4402614,5.7260966,5.886608,5.576195,4.9069796,4.207652
-556.36707,9.739363,9.639565,9.47563,9.251056,8.970603,8.640125,8.266406,7.856935,7.4197254,6.9630184,6.4951115,6.0240993
-558.7341,6.41448,6.381706,6.327425,6.252139,6.156549,6.0415382,5.908172,5.7576714,5.5914164,5.410913,5.2177935,5.0137825
-558.9489,6.1102605,6.0763454,6.020172,5.942279,5.8433847,5.724431,5.5865192,5.4309464,5.2591352,5.072687,4.8732967,4.662783
-559.07623,5.9308558,5.898839,5.8458138,5.7722745,5.678913,5.566596,5.436372,5.289441,5.1271696,4.9510336,4.762641,4.56369
-559.3969,5.4794607,5.4539413,5.4116716,5.353034,5.2785664,5.18894,5.0849714,4.9675875,4.837859,4.6969223,4.5460296,4.3865004
-559.79834,4.915023,4.8991833,4.8729286,4.836461,4.7900743,4.7341313,4.6690745,4.5954123,4.5137053,4.424592,4.3287454,4.226886
-559.66547,5.1038,5.0906982,5.0689535,5.0387,5.000128,4.953472,4.899021,4.8371115,4.7681017,4.6924224,4.6105146,4.5228577
-559.188,5.777875,5.760976,5.732935,5.6939154,5.6441746,5.584008,5.513795,5.433956,5.3449945,5.247431,5.141856,5.0288906
-559.07275,5.940798,5.924076,5.896306,5.85763,5.808265,5.748459,5.6785307,5.59884,5.5098176,5.411909,5.3056216,5.191494
-559.4022,5.4757123,5.4614964,5.437875,5.404956,5.362894,5.311878,5.252142,5.183962,5.107639,5.0235267,4.932002,4.833474
-559.8601,4.8291893,4.8180194,4.7994595,4.773593,4.7405396,4.7004447,4.65349,4.599886,4.539875,4.473721,4.4017186,4.3241854
-560.35297,4.133753,4.1272254,4.116377,4.101254,4.0819244,4.0584702,4.0309916,3.9996052,3.9644485,3.9256678,3.8834283,3.8379052
-560.7046,3.637851,3.635274,3.630984,3.6249926,3.6173105,3.607957,3.59695,3.5843143,3.570079,3.5542727,3.5369277,3.5180826
-560.6036,3.7802343,3.7766829,3.770776,3.762544,3.7520082,3.7392197,3.7242222,3.7070773,3.6878405,3.6665897,3.643399,3.618351
-559.98926,4.6461787,4.633893,4.613526,4.5852394,4.5492573,4.505866,4.455406,4.3982744,4.3349037,4.265792,4.191457,4.11246
-559.4662,5.383378,5.363516,5.3306065,5.284939,5.226918,5.15705,5.075944,4.9843063,4.882922,4.7726645,4.6544676,4.529324
-559.12933,5.8585143,5.835023,5.7961006,5.7420864,5.6734543,5.5908012,5.4948463,5.3864136,5.266444,5.1359525,4.996048,4.8478994
-559.1187,5.8737764,5.8510723,5.8134356,5.7611732,5.6947165,5.614599,5.5214705,5.4160795,5.299272,5.1719766,5.0351987,4.890009
-559.20245,5.7557926,5.7341576,5.698281,5.648425,5.584963,5.50836,5.4191833,5.3180833,5.205805,5.0831547,4.9510255,4.810359
-559.12585,5.8628983,5.8376293,5.7957363,5.7375364,5.663494,5.574168,5.470253,5.352539,5.2219353,5.079422,4.9260783,4.7630444
-558.38617,6.906972,6.8756714,6.823777,6.7516985,6.659999,6.549396,6.4207506,6.2750626,6.1134443,5.937143,5.747491,5.545917
-557.74023,7.819351,7.784492,7.726696,7.646416,7.544277,7.421074,7.277759,7.1154327,6.9353447,6.7388554,6.527445,6.3026886
-557.53326,8.111373,8.074825,8.014236,7.930094,7.823065,7.694002,7.543926,7.374016,7.185604,6.9801483,6.7592306,6.524533
-557.75793,7.7944407,7.759921,7.7027063,7.623263,7.52225,7.400486,7.2589655,7.09883,6.9213724,6.7280025,6.520251,6.2997417
-558.3506,6.958903,6.932429,6.8885517,6.8276253,6.7501526,6.6567607,6.5482106,6.4253716,6.2892294,6.1408587,5.981427,5.8121643
-559.07715,5.9347177,5.91829,5.8910494,5.853203,5.8050427,5.7469277,5.6792955,5.602643,5.5175557,5.424634,5.3245535,5.218022
-559.25635,5.680573,5.6620626,5.6313844,5.588793,5.534644,5.469384,5.3935537,5.3077717,5.2127323,5.109202,4.998005,4.8800125
-558.74097,6.4059134,6.3768005,6.3285713,6.261654,6.176649,6.0743093,5.955545,5.8214016,5.673053,5.511791,5.3390107,5.156186
-558.23737,7.1162953,7.081638,7.0242143,6.9445257,6.8432627,6.72131,6.579722,6.4197197,6.242667,6.0500765,5.8435707,5.6248784
-558.3068,7.019107,6.987794,6.9358892,6.8638086,6.772142,6.6616163,6.5331225,6.387683,6.226444,6.0506787,5.8617563,5.6611314
-558.7165,6.4423494,6.4188576,6.379886,6.3257074,6.2566915,6.173319,6.0761604,5.965883,5.8432236,5.70902,5.5641637,5.4096117
-558.636,6.5548906,6.5271816,6.4812536,6.417473,6.336358,6.238558,6.12486,5.9961653,5.8534966,5.6979694,5.5308003,5.3532734
-558.3945,6.893484,6.85698,6.7965155,6.712648,6.6061544,6.47801,6.3293934,6.1616545,5.976328,5.775072,5.5596952,5.332107
-558.41113,6.8688183,6.82909,6.7633004,6.6720867,6.5563183,6.417111,6.2557907,6.0738993,5.8731403,5.6554203,5.422767,5.177339
-558.45074,6.813402,6.7753572,6.7123547,6.6249924,6.514102,6.3807344,6.226151,6.0518064,5.8593273,5.650509,5.427279,5.19168
-558.4676,6.7909408,6.756976,6.7007093,6.6226425,6.5234756,6.404092,6.2655544,6.109085,5.936061,5.7479906,5.5465055,5.333332
-558.44855,6.819341,6.789747,6.7406855,6.672554,6.5858884,6.481387,6.359874,6.222311,6.069772,5.903446,5.724618,5.534653
-558.2838,7.0530777,7.0260735,6.981282,6.9190254,6.8397565,6.7440376,6.632553,6.5060954,6.365555,6.211918,6.046252,5.8696966
-558.05316,7.379007,7.351105,7.3048344,7.240533,7.1586895,7.0598993,6.944894,6.81451,6.6697073,6.5115232,6.341095,6.1596265
-557.9764,7.4869194,7.4569235,7.407212,7.3382063,7.2504854,7.144788,7.021995,6.88313,6.7293367,6.561879,6.3821144,6.19149
-558.22363,7.1374493,7.108176,7.059697,6.9924726,6.9071383,6.804499,6.685521,6.5513124,6.403125,6.242319,6.070369,5.8888273
-558.5872,6.6238155,6.5963154,6.550788,6.4876947,6.4076715,6.311519,6.200198,6.074813,5.936614,5.7869463,5.6272717,5.4591293
-558.8772,6.2140303,6.1872168,6.1428204,6.0812645,6.003151,5.9092245,5.8003893,5.677682,5.54227,5.395426,5.2385263,5.073021
-559.1619,5.8121696,5.787822,5.7474666,5.6914415,5.6202135,5.5343723,5.4346266,5.3217893,5.196801,5.0606565,4.914457,4.7593656
-559.11615,5.87795,5.8567,5.8214417,5.7724113,5.7099323,5.634425,5.5463862,5.446399,5.335115,5.2132626,5.081627,4.9410553
-558.7381,6.4117527,6.3879614,6.3484917,6.2936215,6.223729,6.1393013,6.0409184,5.929263,5.8050804,5.669228,5.5226164,5.36622
-558.4751,6.7816024,6.751629,6.7019486,6.6329713,6.5452623,6.4395432,6.316677,6.177666,6.02362,5.855789,5.6755047,5.484188
-558.5457,6.6807375,6.6477757,6.5931644,6.517391,6.4211264,6.305223,6.1707025,6.018741,5.8506775,5.667956,5.4721537,5.2649393
-558.8658,6.228777,6.1977186,6.1462617,6.0748744,5.984189,5.875023,5.7483444,5.605279,5.4470816,5.275144,5.0909576,4.896111
-559.22797,5.718337,5.6928053,5.6504974,5.5917845,5.517167,5.4272957,5.3229394,5.2049904,5.0744514,4.9324236,4.780094,4.6187277
-559.3719,5.5163183,5.495111,5.459956,5.4111476,5.349078,5.2742615,5.187299,5.088904,4.9798408,4.861001,4.7333136,4.5977755
-559.11566,5.87766,5.853277,5.812872,5.7567806,5.685486,5.59958,5.4997873,5.386933,5.2619686,5.125906,4.9798613,4.8250117
-558.82715,6.2838745,6.254326,6.2053814,6.137486,6.051261,5.9474883,5.827112,5.6912203,5.5410223,5.3778687,5.203203,5.0185566
-558.7384,6.4091244,6.378635,6.3281474,6.258151,6.1693172,6.062505,5.938737,5.7991953,5.6452084,5.478231,5.2998333,5.11168
-558.99115,6.0530405,6.0268927,5.983607,5.923622,5.847535,5.756117,5.650282,5.531089,5.3997107,5.2574577,5.1057234,4.9459863
