0,1,2,3,4,5,6,7,8,9,10,11,12
-500.85767,9.76436,9.674509,9.527086,9.3254595,9.0741625,8.778653,8.445122,8.080206,7.690744,7.2834883,6.8648634,6.4407454
-486.43958,26.413853,18.519573,13.017849,12.697008,14.529298,14.17106,11.120081,8.477587,8.395725,9.396557,8.716264,6.144971
-469.46075,44.268578,23.851955,10.1643915,9.828978,15.146875,16.154222,11.510576,7.14396,7.4353685,10.171425,10.331337,7.003622
-457.55652,54.303997,24.715855,8.772784,8.335084,14.2536,15.779442,10.730337,6.4235983,6.1908894,9.177602,10.665846,7.00861
-451.1685,58.543133,24.18805,8.909309,7.268703,11.753891,14.497887,9.901596,5.5739794,5.4864354,7.7281294,9.642035,7.6547008
-449.65347,60.996544,26.21056,9.559822,6.5558634,9.706635,12.7882,9.646533,5.4791603,4.9841156,6.806825,8.77196,7.7898417
-448.9621,63.653526,29.739422,11.722328,7.658802,8.988055,11.892342,10.456949,5.4572415,3.6352167,5.5595684,7.5743427,7.319371
-448.288,64.582016,31.75663,14.966022,9.177444,8.305332,11.877538,11.298096,5.4527626,2.4641476,3.682478,5.8017883,6.2929134
-449.45892,63.719307,32.11068,15.638378,9.335537,7.6966763,10.811079,10.356363,5.548214,3.725039,4.2386594,4.4602017,4.8451543
-451.32147,62.42504,30.77032,12.409651,7.826957,8.423124,10.042849,8.606783,5.5015044,5.479759,6.3270645,4.7922935,3.402255
-451.40244,62.970245,29.894716,8.467598,5.3415504,9.486263,11.3362,8.966309,5.818058,5.6649675,6.901429,5.711375,3.3023524
-451.40637,63.533554,30.164215,7.1061306,4.55496,11.244644,13.535044,9.392629,4.861345,4.034137,5.25243,5.0533767,3.3116646
-452.69025,62.244102,30.094791,8.135835,6.028757,12.611881,14.353558,9.088171,3.1826408,1.4716399,2.6574404,3.081495,2.0467706
-454.49362,60.47146,30.209934,9.734535,7.461356,13.061976,14.299707,8.858393,2.775753,1.0168388,2.035932,2.2601109,1.4984822
-455.5157,59.453426,30.607952,11.180365,7.857337,12.242069,14.371149,10.124435,3.9689472,2.207835,3.4458814,3.2794666,2.4666586
