0,1,2,3,4,5,6,7,8,9,10,11,12
-484.93213,7.599457,7.4776983,7.2775626,7.0031424,6.660041,6.2551756,5.7966413,5.293459,4.755377,4.192585,3.615492,3.0344388
-467.1096,28.12888,19.90282,15.960493,14.749339,11.781804,8.197109,6.583709,5.943918,4.7101164,3.1046662,1.6164372,0.89008594
-442.27725,47.13932,19.668968,16.388033,17.498747,11.911291,6.856001,4.736312,5.0655518,5.4960117,4.2185073,2.2822218,0.9065801
-424.04797,56.24231,16.45763,18.140812,17.832481,11.49757,7.8843546,3.9478512,2.728234,4.1901913,4.1649733,3.5408466,2.8058019
-415.4929,58.892944,15.046152,19.021431,16.472374,11.634637,9.566925,3.8962302,1.2361033,3.5854816,4.6109056,4.978508,3.9773312
-415.22037,57.957146,13.29038,18.652283,15.110281,11.276844,11.495004,4.3588166,0.3085463,3.5789528,6.0813503,6.9864054,5.092704
-418.98196,54.0335,12.091461,19.09137,14.534216,11.272303,12.798849,5.1170235,0.12499513,3.416292,7.8230143,8.1722765,5.3120594
-423.38428,49.52177,13.21688,21.518997,15.599361,11.85013,11.951092,5.9055743,0.52080953,3.3400528,9.098797,8.443405,5.0343432
-427.08585,47.296722,15.890101,23.878098,16.982754,11.901695,9.3179245,6.013527,1.4709171,2.7399678,8.420983,7.993862,5.2327433
-430.39554,47.15776,18.053503,24.12378,16.255463,10.615185,7.537098,6.1347666,3.6525555,1.9316125,6.7085657,7.821068,5.174458
-433.63263,46.677982,18.52965,23.09386,15.778538,10.586792,7.811739,6.0382586,5.6374817,2.6445475,7.105442,8.621957,5.2268558
-434.39648,45.884598,16.754654,21.65237,15.885196,11.36746,8.910656,6.30504,7.230582,5.5989285,8.88007,8.935974,6.1508675
-432.8833,43.917313,13.367339,20.929714,15.744711,12.397459,10.3503065,7.4217224,8.05624,7.885269,9.550774,7.6972227,7.6965694
-430.33844,42.724865,11.765957,21.34191,15.212015,13.147363,11.955782,9.457699,8.756086,8.412372,6.527911,4.1080217,6.509506
-426.74173,44.26955,12.964245,22.590302,13.86848,12.189483,11.465267,9.983003,9.641096,7.721783,2.314201,0.15756427,2.9290552
-423.56546,47.113464,13.997591,22.894365,13.270842,11.01543,9.836021,9.780194,10.072487,5.96119,0.5155825,-1.0824007,1.4350569
-422.06433,49.132183,13.888071,22.043894,14.139948,11.501509,9.2853985,10.2296295,9.349096,3.8092117,1.9442084,0.6242055,2.632705
-421.8074,48.63349,13.33666,21.410427,14.752243,12.851678,8.846311,9.688843,7.5788646,2.421482,5.5444098,4.4770246,4.8690624
-421.35248,47.14126,12.877952,22.779392,15.914038,14.329436,8.34124,6.470705,4.2557173,2.2849479,8.324362,7.8113117,6.0954485
-421.1608,45.88237,12.271603,23.901697,17.640453,15.2077465,8.712226,2.6542883,1.1265285,3.473561,8.430253,9.076996,6.878416
-422.1218,45.20092,11.476631,22.34351,17.568592,15.405409,10.326889,1.8019397,0.915054,4.623708,5.80387,8.2751875,8.414343
-424.4117,43.980972,11.199453,20.075592,16.292065,15.229428,11.390812,3.6510696,2.905565,6.0228796,3.7120786,6.625292,9.44752
-425.8033,43.57891,12.19042,19.307426,15.586055,14.756567,12.452635,7.3778853,4.6250057,5.8571215,2.0971923,4.9022694,9.187754
-427.0122,44.784668,13.552082,20.341843,16.523346,13.543424,12.799267,9.628872,5.184951,3.6144857,1.2888417,3.6347487,7.294295
-430.15094,44.977203,13.622433,21.432178,17.919205,12.168347,12.947675,10.39638,6.8684506,2.0047936,1.2691233,3.550807,4.7703915
-430.99124,45.105095,12.515591,20.633747,17.495106,12.6434,13.809149,10.555075,9.068194,3.2133763,2.2877667,5.0902615,3.1241188
-429.1018,45.976883,11.101822,18.90893,17.432602,15.656651,14.610178,8.760432,9.707362,5.7296324,3.9067776,6.883356,2.3321254
-427.91605,46.843678,11.2335,17.757206,18.148998,18.087574,14.591782,6.6752863,8.789179,7.087757,5.832046,7.7107687,1.010929
-429.84512,46.269745,11.6765175,16.912457,18.849245,18.424986,14.100951,6.1417184,8.166653,7.35314,7.550152,8.271563,0.92890215
-433.99326,44.42005,11.905989,17.250828,20.664051,18.146257,13.710212,7.7746434,9.481938,8.422947,8.852808,8.95806,2.9626155
-437.378,42.669556,12.440256,18.756618,22.433445,18.583754,13.500755,10.731279,11.690551,10.741575,9.81889,8.003169,5.059662
-439.3859,42.684982,13.102753,18.214363,23.482811,19.35296,13.662564,12.630869,12.136781,12.5073185,10.851103,5.517982,5.0638604
-441.2765,42.04535,13.39559,17.112343,22.800533,19.518242,15.021402,13.027546,11.14159,12.774024,10.823595,4.63083,5.0730343
-443.4455,40.931572,13.900493,17.811813,21.666225,18.562536,16.40376,12.931199,10.025489,11.379015,9.7700405,5.311797,5.810894
-446.19464,39.22458,14.749314,19.753433,22.416712,17.356293,15.853861,12.860316,9.29872,9.322908,7.920969,5.9468756,5.9401083
-447.95154,37.342728,14.11356,20.269945,22.684937,15.790695,13.818765,11.968943,8.823,8.444521,7.864296,7.265065,6.275855
-448.91812,36.39834,13.070833,19.624142,23.053856,15.699991,13.257074,11.202047,7.299018,7.3446336,8.751581,8.382968,6.650385
-449.32812,37.25917,14.468063,19.648842,22.933155,16.20661,14.630478,12.880653,7.3727646,6.578621,9.449508,8.944054,6.21381
-450.36932,37.497963,16.868303,20.513912,21.561762,16.662739,17.779032,15.983676,9.014536,6.5990105,8.932526,9.058719,5.5585337
-450.50214,37.96912,18.31176,21.049694,20.71769,16.723186,18.588491,16.330805,9.405593,6.4733677,8.415077,9.512327,5.995028
-448.24838,39.71174,18.245544,21.267635,21.377901,15.470758,14.722628,12.729881,7.413741,4.480935,7.012245,10.490502,8.569016
-445.69208,41.28833,17.749502,20.879967,21.143314,13.992662,10.517647,8.722627,5.7219954,2.8828807,5.901299,10.777754,9.267511
-444.65445,43.08644,19.319372,21.155584,20.446724,12.851716,9.274967,8.124098,5.9614954,3.388977,6.207099,10.643965,8.862667
-446.49652,43.475204,21.739431,21.285755,19.200615,12.126499,10.163849,9.301365,6.8661995,5.8121786,7.8147287,9.491056,7.756241
-450.51364,41.770966,23.5611,21.291615,18.12191,12.142091,11.533383,10.166721,7.854815,9.107932,9.311013,7.1401935,6.505558
-454.84604,39.120804,24.843042,22.064592,18.362902,13.046324,12.401924,10.514952,8.306225,10.3245735,9.934078,6.1999125,6.182396
-458.84933,36.70037,25.967127,22.983818,19.677513,14.779385,12.903086,10.511506,7.909336,8.623804,8.427801,6.472088,7.1428785
-459.72034,36.6922,26.93536,23.820309,20.996813,15.057937,11.807468,10.938137,8.494326,6.701087,7.122803,6.9551916,6.022563
-457.14996,39.069435,27.000443,22.912342,20.289814,14.161348,11.255333,12.082251,10.230217,7.115793,6.536208,5.5690227,3.4759665
-454.61514,41.353596,26.82288,21.65556,19.679533,13.967557,10.653255,11.8398695,11.173673,7.992584,5.8050847,3.6548262,1.5748312
-452.19507,42.66297,25.902641,20.941986,19.270958,14.143318,10.8618145,10.76589,9.740528,6.7677784,4.6937532,3.6268063,2.0428438
-449.99414,42.67295,24.38632,21.86177,19.237991,13.249133,11.217531,9.754843,7.295073,5.482826,5.0677757,5.4660244,4.181262
-449.42413,41.78623,23.292244,22.730614,18.974174,12.118047,11.555793,9.952223,6.969393,6.2018313,6.2871532,6.690295,5.682244
-450.87988,40.539116,22.889492,22.131416,18.963726,13.097654,12.496716,11.170282,8.5259285,7.516644,7.079193,6.1931405,4.7416058
-454.5445,38.352642,22.8565,21.015945,20.16258,16.72815,14.728916,12.201959,9.497122,8.222961,7.2718267,5.294797,3.0513577
-456.06085,37.887917,23.008568,20.063635,20.954245,19.134953,15.814555,11.767702,9.228655,8.760172,7.5452113,5.1536736,3.4257882
-454.63287,40.150917,24.9202,20.946861,21.032951,17.779106,12.920401,9.689059,9.597109,9.398098,7.1724844,6.1995792,6.1926737
-454.56137,41.2353,27.4687,22.871807,20.444023,15.435121,10.831203,9.590135,11.2916355,9.777529,5.7163243,6.8847895,9.258436
-456.09888,40.64801,28.884567,23.416235,19.070633,14.311926,11.443748,11.115566,12.583273,10.46998,6.1863356,7.872995,10.649377
-457.7694,39.725243,28.659258,21.632786,17.356869,14.56477,13.465446,13.163256,13.274452,11.515259,8.204145,8.3993025,10.100298
-457.66217,39.263184,26.915648,19.704025,17.184404,16.094742,14.831475,13.422796,13.343977,12.577786,9.65035,8.661246,9.573933
-453.14255,40.060776,21.893349,18.516968,20.82935,18.467636,14.015146,12.231411,13.667883,12.936415,9.027157,8.11771,8.898386
-448.81955,40.017735,16.488293,18.090534,24.667343,20.675438,13.345989,10.994087,13.809423,13.242001,9.108627,8.430475,7.5161023
-448.1524,39.327538,13.992878,16.643766,25.200142,21.85064,13.687168,10.201059,12.824917,12.953558,10.021654,9.801749,7.20378
-450.827,38.798927,15.761425,15.705438,23.203724,20.77663,13.134216,9.780963,11.321099,11.466518,10.787135,11.210594,6.8943214
-454.18793,38.5709,20.09735,16.929104,20.734169,18.619953,13.082236,10.64954,9.685906,8.798792,10.7634535,11.739744,6.3307037
-455.5701,38.640522,23.22635,18.8858,19.202477,16.981129,13.532585,11.294163,8.168064,6.452314,9.634116,10.819206,6.2273264
-456.73383,37.9108,24.496635,20.649937,19.09016,16.180885,13.490549,10.402838,6.8591995,6.1516447,8.7464695,8.976822,6.407922
-457.86087,37.358948,25.845417,22.602032,19.52943,15.528769,13.197878,9.47835,6.093254,6.8666744,8.81461,8.027819,7.192356
-457.6284,38.30651,27.133165,23.759586,20.522102,15.289005,12.21965,8.970135,6.318449,7.7758083,9.372782,8.428899,8.532223
-455.99448,40.0267,26.807877,22.369522,20.991991,16.300037,11.018417,7.4896784,6.869455,9.049614,10.158131,9.166265,9.117846
-454.47757,40.15645,23.796198,19.231499,20.506462,17.485352,11.068653,6.716822,7.460515,10.459816,11.028982,9.631891,8.934229
-454.01434,38.56624,20.14738,17.215445,20.23111,17.71678,11.705416,7.514143,8.442942,11.563236,11.361401,8.652794,7.2779655
-451.59467,39.841625,19.840836,18.128284,20.52119,16.917942,11.956297,8.420623,9.20067,11.8188,9.55788,4.887945,3.6160042
-447.96637,43.300903,21.094894,19.025902,20.59851,15.066958,10.17122,8.333458,9.243539,10.625537,7.013483,2.198959,2.7446594
-444.55597,44.94045,20.464321,18.84391,19.347136,12.641548,8.669818,8.434126,8.253714,9.397048,6.132913,2.0514967,4.002825
-443.91064,43.891167,19.084904,18.060303,16.69891,9.8966465,8.427563,9.353343,6.5065346,7.7930493,6.7366776,2.092564,3.9327118
-444.306,44.03527,20.412811,18.99261,15.40893,8.29859,9.457874,10.551245,5.6195097,7.710415,7.7137365,1.2769158,1.9525555
-444.59732,46.720264,24.006569,19.996914,15.367653,8.9981575,11.089269,11.119731,6.6480803,8.795768,8.704937,0.58264935,-1.1788676
-444.62256,48.931503,26.388435,19.024036,14.841408,10.759356,11.676927,11.211269,8.641766,9.288406,8.286483,1.2841564,-1.5302076
-443.73975,50.019722,25.897316,17.132202,15.115456,12.966894,11.910819,10.652649,9.567923,9.05205,7.3367953,3.6072042,2.0106301
-443.1423,48.56456,22.663683,16.398348,16.766376,14.555229,12.005842,9.786215,9.763882,9.117893,6.481945,5.894229,6.3326993
-441.77246,47.157253,19.407154,16.850698,18.618969,15.27927,12.116467,9.494943,10.134726,9.857898,6.8494554,7.0866156,7.5836406
-440.06244,47.842705,18.68995,17.773014,20.659634,15.737073,12.229666,10.663626,10.503749,9.852507,6.8522077,5.7333045,5.405739
-438.78336,49.116,19.16372,18.045471,20.813183,15.533607,12.633753,11.559305,9.695773,8.530705,6.3839006,3.746635,3.1230192
-437.66766,48.64543,18.246454,18.023254,18.638203,14.254913,13.744642,11.335247,7.9538636,7.338248,5.7902694,3.1356897,3.3257852
-437.05478,46.004677,15.388703,18.01736,16.296862,12.891476,15.458603,11.585163,7.111001,7.355396,6.058927,4.341899,5.0044746
-435.12024,45.60147,14.757607,18.993387,15.231641,13.344488,17.01317,12.071315,8.859781,10.0062275,8.922853,7.911701,7.2372627
-433.37967,48.354607,17.018822,19.51289,14.996506,14.416775,17.77987,10.935711,8.627332,11.292702,11.176115,10.815655,8.67013
-434.6048,50.61939,19.93158,18.712421,15.092093,15.618604,18.040985,9.48863,7.2884502,11.138184,11.683384,11.807856,9.115795
-436.82846,50.226814,20.175955,16.856264,15.379219,16.108524,17.135292,10.286341,8.298306,11.642562,11.21052,10.22964,8.750978
