0,1,2,3,4,5,6,7,8,9,10,11,12
-535.00696,6.55853,6.4727592,6.3320932,6.139865,5.900586,5.619814,5.3039517,4.96003,4.5955467,4.2181273,3.835397,3.4546924
-527.684,16.513638,15.295591,13.486667,11.361956,9.210615,7.2744246,5.7051477,4.5505457,3.76917,3.2655077,2.931561,2.6809056
-523.3861,22.080898,19.488106,15.855783,11.9800625,8.593197,6.158188,4.7751684,4.222044,4.099325,4.012158,3.7160401,3.1756334
-525.29236,19.657375,17.791687,15.107035,12.111399,9.302368,7.0416555,5.4830422,4.5717554,4.1077614,3.8438573,3.5803542,3.223567
-531.6743,11.191933,10.873706,10.365927,9.7003,8.917084,8.061466,7.179656,6.3150177,5.5047398,4.77717,4.1503606,3.6315904
-535.74243,5.5383444,5.511846,5.467948,5.407034,5.329631,5.2364273,5.1282377,5.006003,4.87076,4.723688,4.5660324,4.3991213
-535.7477,5.530511,5.503097,5.4576883,5.394696,5.314709,5.2184486,5.1067934,4.980758,4.8414726,4.6901894,4.5282536,4.357089
-535.3322,6.1172323,6.086997,6.036929,5.967492,5.8793583,5.7733417,5.650449,5.51182,5.3587537,5.1926556,5.0150557,4.8275623
-535.3066,6.1549883,6.1292524,6.086626,6.0274963,5.9523954,5.862012,5.7571654,5.638791,5.5079594,5.365819,5.2136283,5.05271
-535.4766,5.917224,5.899662,5.870532,5.830054,5.778507,5.716281,5.6438146,5.5616307,5.4703035,5.3704834,5.262857,5.1481643
-535.5637,5.7948008,5.7793894,5.753813,5.718224,5.672847,5.617955,5.553886,5.481021,5.3998127,5.3107295,5.214302,5.111088
-535.23364,6.2584734,6.2338033,6.192928,6.1361895,6.064088,5.977227,5.8763556,5.7623224,5.636087,5.4987025,5.3513064,5.1951003
-534.7544,6.9336557,6.901363,6.8478804,6.773696,6.6795063,6.5661726,6.434742,6.2864084,6.1225357,5.944587,5.7541637,5.552949
-534.46735,7.338846,7.30424,7.246917,7.1674013,7.0664263,6.944909,6.803958,6.6448526,6.469005,6.278003,6.0735307,5.8573747
-534.6106,7.1374974,7.1065316,7.0552197,6.984,6.8934803,6.7844343,6.657787,6.514608,6.3560886,6.1835537,5.9984226,5.8022013
