0,1,2,3,4,5,6,7,8,9,10,11,12
-540.5868,3.175381,3.1540215,3.1186576,3.0696502,3.007484,2.9327853,2.8462892,2.7488554,2.6414256,2.5250516,2.4008436,2.2699811
-536.9397,8.304317,8.196753,8.019703,7.7764425,7.4714518,7.1103096,6.699559,6.246554,5.7593093,5.246273,4.716181,4.177839
-535.02203,11.001194,10.848881,10.59833,10.2544,9.823744,9.314619,8.736712,8.1008835,7.418936,6.703297,5.9667616,5.22218
-534.31903,11.991713,11.828335,11.559563,11.190581,10.728504,10.182129,9.561798,8.879111,8.146672,7.377754,6.586028,5.785221
-534.43005,11.837515,11.682474,11.427351,11.076958,10.637892,10.118343,9.527929,8.877443,8.178621,7.443845,6.6858797,5.9175673
-534.8117,11.299624,11.150309,10.904609,10.567179,10.14436,9.644081,9.075616,8.449393,7.776726,7.0695953,6.340328,5.6013412
-534.9593,11.087145,10.9264345,10.662126,10.299437,9.845507,9.309194,8.700881,8.032224,7.3158703,6.5651445,5.7937555,5.015462
-534.8495,11.24028,11.073357,10.798796,10.421978,9.950248,9.39275,8.760204,8.064654,7.319187,6.537623,5.7342014,4.9232473
-534.57153,11.635486,11.47464,11.210009,10.846665,10.391563,9.853328,9.2421,8.569269,7.847232,7.0890694,6.3082914,5.5185013
-534.80206,11.318133,11.183259,10.961248,10.6561985,10.27371,9.820763,9.305549,8.737288,8.126003,7.4823246,6.8172135,6.1417503
-535.04663,10.978381,10.861808,10.669854,10.40597,10.074849,9.682375,9.2354355,8.741787,8.209858,7.648604,7.0672646,6.475173
-534.34296,11.966507,11.828797,11.602104,11.290575,10.899892,10.437126,9.91058,9.329589,8.704304,8.045481,7.364217,6.671708
-533.8009,12.727068,12.571604,12.315718,11.964149,11.523394,11.001522,10.4080105,9.753517,9.049627,8.308599,7.5430803,6.765822
-533.61957,12.981926,12.821698,12.5579405,12.195505,11.741013,11.202725,10.590331,9.914723,9.187758,8.42198,7.6303463,6.8259172
-533.8127,12.709591,12.551567,12.291367,11.933648,11.4848175,10.95282,10.347023,9.677953,8.957077,8.196571,7.4090147,6.6071367
