0,1,2,3,4,5,6,7,8,9,10,11,12
-522.0281,2.281841,2.275249,2.2642975,2.2490325,2.229519,2.2058449,2.1781158,2.1464472,2.1109867,2.0718784,2.0292974,1.9834242
-519.3864,6.0081606,5.9730024,5.914774,5.834043,5.7315564,5.608304,5.465435,5.3042927,5.126366,4.933296,4.7268343,4.5088406
-517.9079,8.088306,8.02113,7.9106436,7.758988,7.569059,7.344391,7.089038,6.8074217,6.5042095,6.1841254,5.851845,5.51185
-517.87305,8.14296,8.091377,8.006048,7.8879185,7.7382956,7.5588255,7.3514767,7.118502,6.862397,6.585901,6.291918,5.9834924
-518.49664,7.2663627,7.2307844,7.1718245,7.0900087,6.9860344,6.860815,6.715421,6.5511055,6.369273,6.171462,5.959333,5.7346582
-518.88904,6.7124596,6.680025,6.626278,6.551675,6.45687,6.342656,6.2100143,6.0600643,5.8940706,5.71342,5.519615,5.3142443
-519.0093,6.542179,6.50889,6.453726,6.377156,6.2798223,6.1625566,6.026346,5.8723345,5.7017994,5.5161614,5.3169475,5.1057787
-519.1036,6.4100037,6.380269,6.330979,6.262508,6.175404,6.0703354,5.9481273,5.8097067,5.656172,5.488661,5.3084574,5.1169076
-519.28406,6.1569977,6.1339884,6.095802,6.042677,5.9749565,5.893058,5.7974987,5.688868,5.567857,5.4351935,5.2916985,5.138238
-519.3246,6.0992966,6.075464,6.0359125,5.980918,5.9108343,5.8261404,5.7273855,5.6152263,5.490399,5.353713,5.206048,5.048354
-519.2071,6.263603,6.233982,6.184884,6.1167135,6.0300283,5.925537,5.8040924,5.666678,5.5143957,5.3484697,5.1702175,4.9810414
-519.1715,6.31322,6.281606,6.229226,6.156532,6.0641756,5.9529457,5.8238153,5.677903,5.516453,5.3408546,5.1525974,4.9532566
-519.3194,6.105042,6.0761924,6.028383,5.9620094,5.8776417,5.775974,5.6578608,5.524275,5.376337,5.2152433,5.0423107,4.858934
-519.5727,5.7487135,5.725508,5.687028,5.6335554,5.5654745,5.4832954,5.3876195,5.279139,5.158635,5.026978,4.885107,4.734023
-519.67426,5.606194,5.586502,5.5538263,5.5083933,5.4505105,5.380569,5.299034,5.206456,5.103449,4.9906926,4.868924,4.7389364
-519.70996,5.556122,5.5376987,5.507139,5.464657,5.410553,5.345203,5.269064,5.1826596,5.08659,4.9815044,4.868114,4.7471733
-519.8418,5.3705215,5.354472,5.3278446,5.2908278,5.24366,5.1866775,5.1202593,5.0448666,4.960964,4.8691435,4.76999,4.6641474
