0,1,2,3,4,5,6,7,8,9,10,11,12
-443.90195,30.92128,25.44674,18.956875,13.658102,10.494972,9.011451,8.13085,7.0818825,5.7522383,4.3826423,3.094221,1.767052
-395.29047,77.63539,32.846382,7.5947714,5.3601694,10.015324,11.532191,6.926552,0.78974783,-0.54244494,1.4773607,3.9929695,5.8486004
-353.3087,98.64453,21.47621,6.1614676,3.568448,9.385019,12.304264,4.0274086,-1.2302547,-1.7579501,1.4519808,3.158946,6.7257457
-333.04633,105.84962,16.985867,6.846985,0.92537063,10.277151,11.904395,2.9451895,-1.8789645,-2.6084926,1.9205902,2.4300575,7.7604055
-333.13153,107.36711,17.999565,5.517,0.7348711,10.781531,12.0421505,3.046942,-1.8921306,-2.2078767,2.226718,2.7358398,8.555119
-351.74036,103.984215,24.762014,2.8201141,2.6261582,11.414412,13.021227,4.76047,-0.20363808,-0.25579572,2.9171462,4.749124,9.160742
-383.17804,90.391266,35.655663,3.432838,2.4291399,11.167631,13.813023,9.297319,4.009716,2.9618144,5.193183,8.019865,8.942627
-406.01105,72.09054,39.071815,9.910479,-0.6974037,4.5365705,12.660362,14.54084,11.132804,8.242264,8.402592,9.149455,7.6826706
-405.23676,71.15173,35.811928,8.043634,-0.4729689,4.1705623,11.351816,14.150969,11.350548,7.4094224,6.9499264,8.563784,8.0599165
-397.66577,73.97545,30.569378,7.478239,4.1289635,5.894781,9.135249,12.898172,11.228966,5.9817247,5.3765836,7.302726,7.136832
-392.26813,75.37441,27.332714,7.4645853,5.7441893,6.945071,7.6928434,10.95489,11.145297,6.429174,6.2168064,6.75346,5.7651577
-392.06284,75.39292,27.358397,7.0149145,4.669285,6.647732,7.239955,9.569217,10.726538,8.162621,8.459913,7.3608994,5.765268
-396.5418,73.96477,29.43803,5.9508696,2.3749113,5.229866,6.4280686,8.356513,10.736231,11.019545,10.430665,8.128061,7.8320837
-400.54422,71.04662,29.309097,6.348479,2.2521431,3.1989467,4.756427,8.166607,11.923805,12.892528,10.733316,8.986567,10.039837
-401.2748,70.005936,28.739864,7.521347,4.1131744,3.0070722,3.2792802,7.5995717,12.204264,12.711742,10.073315,8.9953785,10.014158
-399.02612,71.8259,28.863441,8.243642,5.5302334,3.6945448,4.168624,8.728113,10.828213,8.849995,7.6791973,8.679913,8.365669
-397.4476,73.248886,29.401672,8.430004,5.2295876,4.219231,6.374381,10.596184,9.975622,5.79793,5.7844133,8.661058,7.003096
-396.28204,74.666336,30.544367,8.367386,3.3518782,3.257004,7.3311224,10.580959,9.383806,7.321778,7.846254,8.784868,6.0124416
-395.12128,75.49684,31.263906,8.940638,2.6618662,3.268674,7.719093,9.940799,10.596335,11.72492,11.029739,8.339252,5.550957
-394.15057,75.153275,30.70092,10.215179,3.4203458,3.6317258,7.9924607,9.831253,12.351452,15.065666,12.35692,7.690642,6.5292354
-393.79926,74.96053,30.178062,11.354398,4.8232036,3.1411858,7.465151,10.255585,12.903373,14.673179,10.681767,6.838902,7.144697
-396.0643,75.52833,32.717728,11.257967,5.2157497,3.1971176,6.254046,10.642607,12.281076,10.949563,7.4735456,5.5919824,6.7785997
-400.79852,74.291336,36.1223,11.272657,4.3283577,4.4318657,6.8746834,9.864204,10.170532,7.843186,5.7636843,5.6674604,7.0961394
-405.93292,71.37604,38.49341,12.032692,2.3444035,4.092329,8.5370655,10.581245,9.382297,7.2026806,6.498391,7.420821,8.174046
-409.49307,68.226166,37.83174,10.806042,-0.42117533,2.2294197,9.271845,12.9545555,11.760628,9.151171,8.601837,9.648514,9.183093
-411.49738,65.38049,35.066628,8.396889,-2.2075076,1.2260759,9.277388,14.178048,14.014499,11.910025,11.307411,11.652908,10.041465
-412.62808,63.925026,33.859444,7.515175,-2.3950844,1.7962283,9.93712,14.53718,14.66683,13.232003,12.536272,12.196096,10.568287
-412.1422,64.234055,33.763428,7.9924145,-0.8911723,3.1848245,9.812775,13.249256,13.798626,13.231019,12.294533,11.189661,9.840134
-410.42407,65.4804,33.635483,8.841303,1.4098847,4.203138,7.8988385,10.498634,12.702276,13.103052,11.11326,9.173943,8.8936825
-408.6803,66.990265,33.938705,9.343357,2.177364,3.894298,6.2133303,8.799125,11.942881,12.256756,9.038113,6.916057,8.0711775
-408.35913,68.28516,35.599026,8.955751,-0.1526013,2.4084663,6.7766047,9.384554,10.51316,9.694689,7.1668816,5.6105185,6.8043485
-408.82178,68.62278,36.8422,8.722073,-2.1866026,1.3595328,8.054706,10.406502,8.733881,6.5259027,5.619523,5.8927073,6.8529835
-408.60284,68.87615,36.887383,8.585793,-2.000142,2.3112829,9.15657,10.259331,6.96123,4.735779,5.6920185,7.4987745,7.68572
-409.07394,68.252655,36.592133,8.968309,-1.2102325,2.5984538,8.342144,8.775112,5.9272575,5.102975,7.5939865,9.975603,9.102556
-410.61295,66.364784,35.632538,9.079954,-1.0907793,1.4799408,6.3248844,7.516737,6.4415607,6.965131,9.894846,12.073772,10.460022
-411.36066,64.63659,33.10351,7.0736456,-2.0056636,0.9372827,5.9490337,8.125256,8.210596,8.696303,10.469395,11.779563,10.435075
-411.27823,63.89019,30.84409,4.4800453,-3.2786384,1.6796682,8.320071,11.251911,11.083883,10.248139,10.061401,10.10638,9.297766
-410.28662,64.63952,30.000212,2.5111468,-4.3547335,2.958263,11.211361,14.174801,13.433166,11.921388,10.588727,9.318167,7.8907113
-409.04172,66.48116,31.755672,3.5497534,-4.43411,2.1924598,10.627504,14.106348,13.442969,11.632303,10.263189,9.210566,7.540843
-409.17694,67.09229,33.964996,6.1963105,-3.5438817,0.744135,8.435001,12.606672,12.537806,10.76128,9.4861965,8.813108,7.1834106
-410.03018,66.10681,34.252182,8.153854,-1.8605685,0.45385566,6.899131,11.180067,11.672895,10.267114,8.8997555,8.14326,6.866192
-411.10025,65.04213,34.151367,8.936161,-0.6508829,1.4263606,7.2999606,11.188214,11.253765,9.203057,7.668741,7.6013637,7.3033085
-410.01346,65.87028,33.977146,9.190851,0.892782,3.0765858,8.013822,11.161919,9.909529,6.0378375,4.92408,7.641073,8.977001
-405.54425,70.14337,34.65782,8.679741,1.6347613,4.6308675,8.695826,10.3320055,7.738141,3.159169,3.071871,8.407464,11.373956
-399.88434,76.496,37.537483,9.244015,2.4830012,6.8849163,11.13373,11.434967,7.6073513,2.8888335,3.2088184,8.858149,12.014786
-394.29178,81.91681,38.83831,9.557928,4.3738117,9.046836,11.20986,10.353443,9.049814,7.560108,6.767828,8.508575,10.816549
-390.20825,84.585434,37.843864,10.295371,7.7277546,10.226369,8.097883,6.7551103,9.728126,11.975538,9.5610695,7.625276,10.249345
-387.0847,85.12715,34.84941,11.059455,11.385113,10.16991,4.0539045,3.1334758,8.140982,11.33112,9.051484,7.347757,10.525391
-383.84265,85.81917,31.869492,10.893169,12.482531,8.220562,2.1713352,3.553379,6.5861917,6.722922,5.756958,6.3958616,9.301152
-381.67142,88.10962,33.056984,10.727868,9.821576,5.413471,3.4144826,6.7894764,6.1806536,3.00598,2.7983382,4.347851,6.3586054
-384.1495,88.55707,37.35923,11.146355,6.1760464,4.5381346,6.519615,9.266536,6.050085,1.9106345,1.8785655,3.0848897,4.409665
-390.80182,85.89421,40.993004,9.864688,2.491952,5.909258,8.960884,8.941545,6.6271343,4.14139,2.8736138,2.5868695,3.551314
-395.13168,81.39024,38.26671,7.027466,0.9159158,6.7614803,9.400368,7.8644934,7.413412,7.9200325,6.2457676,3.6429935,4.0133986
-395.62964,78.707184,33.21633,3.5939145,0.69809526,6.7598667,7.7265387,6.7944174,9.047928,10.950821,8.818437,5.850415,5.9066525
-396.6629,77.18039,31.743233,2.54326,0.1523732,6.4380045,7.465822,6.662918,9.010368,10.939848,9.066057,6.498596,6.3474493
-401.37067,74.078476,33.880188,4.455499,-1.2255611,4.98248,8.315586,7.1968555,6.9563227,8.379225,8.464802,7.010935,6.3709855
-406.4423,70.982315,37.32649,8.46562,-1.643721,2.6227117,8.394594,8.656883,5.779895,4.5721035,5.9827294,7.7597027,8.304741
-407.74115,70.59741,39.2809,10.451223,-1.8606013,1.0445994,7.97361,9.99639,6.826436,3.4953265,3.5981064,6.4842634,9.321267
-407.0313,71.70111,40.27133,10.589399,-2.8527608,-0.10697834,8.19116,12.051664,9.447507,4.825383,2.9705753,4.8997946,8.221859
-407.04974,71.41661,39.59127,10.018183,-2.7263079,0.77237123,9.434813,13.3846245,10.908775,6.387752,4.2167187,5.299886,7.6995754
-407.70367,70.18152,38.183655,9.608605,-1.5125799,2.5110688,9.972498,12.465085,10.10895,7.2580094,6.5304317,7.4347296,8.444674
-408.03638,69.59654,37.623135,9.682363,-0.5812212,3.4787207,9.730707,10.699868,7.9529037,6.2940435,7.3272214,9.12912,9.698295
-407.0326,70.56342,37.56521,8.784523,-1.5434072,3.1290162,9.925301,10.678267,7.051417,4.6870947,5.885042,8.513778,9.744658
-405.1944,72.272064,37.3943,7.2790203,-3.0705543,2.4424527,10.082422,11.248501,7.615408,4.9038315,5.4619017,7.342889,8.0894
-402.89438,74.39397,37.83301,7.7985754,-1.482754,3.7324615,9.757099,10.294825,7.8755608,6.4432826,6.6687994,7.061671,6.5778913
-401.8824,75.3967,38.52869,9.202094,0.42394024,4.656715,9.096493,8.957339,6.8247156,5.9266834,6.6356716,7.2804136,6.5853944
-402.4834,75.35387,39.350388,9.250023,-0.5739945,4.190791,9.767999,9.416752,5.854594,3.780817,4.3816195,6.1283283,7.358452
-404.13214,73.97096,39.379993,9.178744,-1.6048977,3.5049498,10.844293,11.420305,6.6457376,2.6606731,2.7474742,5.614121,8.297821
-406.73215,70.904434,37.595337,8.381561,-1.9573858,3.6264691,11.886753,13.411682,8.844448,4.1440682,3.194274,5.4343557,8.164685
-410.1549,66.78717,35.202274,7.7733307,-1.3916672,4.724227,13.235168,15.019,10.696629,5.948866,4.378118,5.493227,7.224022
-412.68463,63.773254,33.822044,8.559223,0.8990866,6.9807076,14.364943,15.169643,10.614893,5.952524,4.2487583,5.0439205,6.566839
-413.99924,62.558777,33.961105,9.699347,2.213397,7.8183765,14.254499,13.755464,8.130194,3.5515203,3.2472372,5.6366405,7.647393
-412.9872,64.180466,35.656326,10.668112,1.9295274,6.66778,12.939081,12.473785,6.7943974,2.583464,3.526591,7.387268,9.683447
-410.95938,67.01205,38.132233,12.145391,2.0228548,5.7768106,12.026722,12.336622,7.623559,4.1068163,5.285273,8.7763195,10.005138
-410.80936,67.58137,39.44638,13.860834,3.2799244,5.9845853,11.584362,12.476725,9.264486,6.7288647,7.1258545,8.416592,7.801472
-412.81958,65.772484,39.944572,16.1664,5.5455246,6.5619316,10.410919,11.009683,8.936709,7.43081,7.3594675,7.0613723,5.553959
