0,1,2,3,4,5,6,7,8,9,10,11,12
-545.5735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-544.8615,1.0068299,1.0064255,1.0057517,1.0048087,1.0035967,1.0021158,1.0003668,0.99834776,0.99606574,0.99351496,0.9906982,0.9876161
-543.4358,3.0212488,3.0153365,3.005509,2.9918132,2.9743047,2.9530654,2.9281836,2.899769,2.8679476,2.8328545,2.794639,2.7534676
-541.5199,5.7241344,5.698678,5.6564717,5.5978403,5.523237,5.433238,5.328532,5.209923,5.078302,4.9346714,4.7801027,4.6157465
-540.45514,7.2265825,7.191054,7.132158,7.050372,6.946354,6.82094,6.6751347,6.5100975,6.32714,6.127701,5.913339,5.6857142
-539.98157,7.8956127,7.8577967,7.795112,7.7080593,7.5973463,7.4638557,7.308657,7.132986,6.938229,6.7259197,6.4977145,6.255377
-539.7843,8.173006,8.130678,8.060615,7.96354,7.8404403,7.6925764,7.5214367,7.3287315,7.116385,6.886462,6.641181,6.3828735
-539.9524,7.9366317,7.898264,7.834754,7.746755,7.6351576,7.5011005,7.345927,7.171188,6.9785924,6.7700243,6.547475,6.313039
-539.90466,8.005892,7.9727545,7.917812,7.841483,7.744358,7.6271763,7.4908323,7.336357,7.1649137,6.9777784,6.776335,6.562057
-539.56757,8.480717,8.44191,8.377594,8.288312,8.174812,8.038042,7.879136,7.699408,7.5003357,7.283534,7.050751,6.8038416
-539.2119,8.980237,8.931323,8.850384,8.738274,8.596191,8.425625,8.228371,8.006467,7.7622256,7.49811,7.2167883,6.9210415
-539.2617,8.909697,8.860037,8.777868,8.664076,8.519878,8.346817,8.146734,7.9217377,7.6741753,7.4066114,7.1217833,6.8225574
-539.7567,8.212432,8.171337,8.10327,8.008861,7.888973,7.744716,7.5774107,7.3885794,7.1799264,6.953333,6.7108154,6.454512
-540.3074,7.4362073,7.402567,7.346826,7.2694626,7.1711497,7.052726,6.91521,6.7597737,6.5877123,6.400486,6.1996474,5.9868402
-540.8244,6.708152,6.6837435,6.64326,6.586995,6.515358,6.4288654,6.3281364,6.2138915,6.086931,5.9481506,5.7985086,5.6390247
-541.11255,6.3013034,6.2792077,6.242572,6.191664,6.126869,6.048664,5.957636,5.854447,5.7398453,5.61466,5.479783,5.336157
-541.2115,6.1602116,6.134385,6.091608,6.0322714,5.9569263,5.866256,5.7610908,5.642379,5.511194,5.368699,5.2161527,5.054882
-541.4764,5.783827,5.7525845,5.700908,5.629387,5.5388184,5.430236,5.304853,5.164072,5.009454,4.842705,4.6656475,4.4802012
-541.5193,5.7181125,5.6721153,5.596176,5.4913645,5.359163,5.201421,5.0203466,4.8184543,4.5985503,4.3636417,4.116932,3.8617477
-541.5999,5.600684,5.5445776,5.452005,5.324357,5.1635447,4.9719734,4.752494,4.508363,4.2431726,3.960816,3.6653934,3.361163
-541.60565,5.591816,5.5334654,5.4371977,5.30448,5.137319,4.9382467,4.7102547,4.4567685,4.1815577,3.8887072,3.5825167,3.2674484
-541.2544,6.0887804,6.030781,5.935087,5.803136,5.6369085,5.438886,5.21202,4.9596643,4.6855364,4.393635,4.088186,3.7735593
-540.5653,7.061363,6.9979105,6.893215,6.7488513,6.5669885,6.350336,6.1021166,5.826,5.526041,5.2066073,4.8723054,4.5278993
-539.7731,8.178144,8.103699,7.9808564,7.811444,7.5979767,7.343606,7.0520754,6.727644,6.37504,5.9993267,5.6058702,5.2002172
