0,1,2,3,4,5,6,7,8,9,10,11,12
-551.4641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-551.016,0.633579,0.63332456,0.63290054,0.6323071,0.63154435,0.63061255,0.62951195,0.6282406,0.62680537,0.6252002,0.6234276,0.62148815
-548.6515,3.9647245,3.9261842,3.8626447,3.7751346,3.665069,3.534219,3.3846865,3.2188597,3.039367,2.849043,2.6508641,2.447896
-546.1199,7.5299263,7.446729,7.30951,7.120408,6.8823624,6.59906,6.274868,5.9147625,5.5242224,5.1091557,4.675774,4.2304926
-544.66974,9.572599,9.464953,9.287373,9.042573,8.734278,8.36717,7.946791,7.479453,6.972126,6.432305,5.8678865,5.287031
-544.32605,10.057411,9.945881,9.761869,9.50815,9.188536,8.807806,8.371637,7.8864813,7.3594685,6.798267,6.210965,5.6059136
-544.5842,9.694818,9.591187,9.420178,9.184332,8.887126,8.532944,8.126966,7.675112,7.183876,6.6603055,6.1117964,5.5460005
-544.3122,10.07587,9.96101,9.771698,9.511053,9.183365,8.793988,8.349247,7.8562937,7.322962,6.757629,6.16903,5.5660887
-543.4642,11.267704,11.130905,10.905632,10.5959015,10.207232,9.746477,9.2217045,8.64201,8.017321,7.358156,6.6754284,5.9801874
-543.1942,11.648597,11.509127,11.27944,10.963631,10.567272,10.097347,9.56204,8.970589,8.3330555,7.660135,6.9628944,6.252554
-543.6144,11.059887,10.936856,10.734064,10.454856,10.103801,9.686634,9.21009,8.681814,8.110147,7.504025,6.8727384,6.2257767
-544.2768,10.12969,10.026293,9.855653,9.620267,9.32357,8.969872,8.564285,8.112614,7.6212983,7.097229,6.5476923,5.980207
-544.59705,9.677639,9.576578,9.409798,9.179747,8.889803,8.544186,8.147912,7.706688,7.226831,6.7151155,6.178703,5.6249876
-544.2706,10.13763,10.031752,9.857029,9.616036,9.31233,8.950351,8.5353775,8.073413,7.5711007,7.03557,6.4743524,5.895225
-544.00073,10.519101,10.4127,10.23711,9.994917,9.689672,9.325838,8.908698,8.444275,7.93921,7.4006624,6.83617,6.2535295
-544.4164,9.9351225,9.840037,9.683098,9.466593,9.193658,8.868235,8.494988,8.079243,7.6268687,7.1441927,6.6378803,6.114826
-545.00903,9.101885,9.021511,8.888801,8.705605,8.474462,8.198568,7.881713,7.5282125,7.1428366,6.730739,6.2973523,5.8483076
-544.9089,9.2434225,9.162608,9.029139,8.844828,8.612162,8.334274,8.014883,7.658224,7.2689867,6.8522377,6.4133253,5.957803
-544.6408,9.620477,9.533531,9.389954,9.191721,8.941544,8.642838,8.299654,7.916609,7.498803,7.051754,6.5812807,6.09342
-544.91943,9.228086,9.146263,9.011141,8.824577,8.589113,8.307962,7.9849195,7.6243205,7.230958,6.8100023,6.366914,5.9073553
-545.542,8.353118,8.287455,8.17898,8.02912,7.839842,7.613611,7.353359,7.062424,6.744509,6.403597,6.04391,5.6698203
-545.8378,7.9399786,7.8898144,7.8068123,7.69188,7.54626,7.3715243,7.1695433,6.942466,6.6926775,6.42278,6.135545,5.8338785
-545.8402,7.9379697,7.8918877,7.8155513,7.7096457,7.5751195,7.4131823,7.22528,7.013078,6.778431,6.523405,6.250202,5.961161
-546.1454,7.5070906,7.463127,7.3902693,7.2891464,7.160611,7.005765,6.8259106,6.6225653,6.3974395,6.152397,5.8894615,5.6107883
